src,dst,edge_type
lane4:F0:s3->s4,rank68:F0,forward_receive
lane4:F0:s4->s5,rank68:F1,blocking_forward_send
lane4:F0:s4->s5,rank84:F0,forward_receive
lane4:F0:s5->s6,rank100:F0,forward_receive
lane4:F0:s5->s6,rank84:F1,blocking_forward_send
lane4:F0:s6->s7,rank100:F1,blocking_forward_send
lane4:F0:s6->s7,rank116:F0,forward_receive
lane4:F0:s7->s8,rank116:F1,blocking_forward_send
lane4:F0:s7->s8,rank132:F0,forward_receive
lane4:F0:s8->s9,rank132:F1,blocking_forward_send
lane4:F0:s8->s9,rank148:F0,forward_receive
lane4:F0:s9->s10,rank148:F1,blocking_forward_send
lane4:F0:s9->s10,rank164:F0,forward_receive
lane4:F1:s0->s1,rank20:F1,forward_receive
lane4:F1:s0->s1,rank4:F2,blocking_forward_send
lane4:F1:s1->s2,rank20:F2,blocking_forward_send
lane4:F1:s1->s2,rank36:F1,forward_receive
lane4:F1:s10->s11,rank164:F2,blocking_forward_send
lane4:F1:s10->s11,rank180:F1,forward_receive
lane4:F1:s11->s12,rank180:F2,blocking_forward_send
lane4:F1:s11->s12,rank196:F1,forward_receive
lane4:F1:s12->s13,rank196:F2,blocking_forward_send
lane4:F1:s12->s13,rank212:F1,forward_receive
lane4:F1:s13->s14,rank212:F2,blocking_forward_send
lane4:F1:s13->s14,rank228:F1,forward_receive
lane4:F1:s14->s15,rank228:B0,blocking_forward_send
lane4:F1:s14->s15,rank244:F1,forward_receive
lane4:F1:s2->s3,rank36:F2,blocking_forward_send
lane4:F1:s2->s3,rank52:F1,forward_receive
lane4:F1:s3->s4,rank52:F2,blocking_forward_send
lane4:F1:s3->s4,rank68:F1,forward_receive
lane4:F1:s4->s5,rank68:F2,blocking_forward_send
lane4:F1:s4->s5,rank84:F1,forward_receive
lane4:F1:s5->s6,rank100:F1,forward_receive
lane4:F1:s5->s6,rank84:F2,blocking_forward_send
lane4:F1:s6->s7,rank100:F2,blocking_forward_send
lane4:F1:s6->s7,rank116:F1,forward_receive
lane4:F1:s7->s8,rank116:F2,blocking_forward_send
lane4:F1:s7->s8,rank132:F1,forward_receive
lane4:F1:s8->s9,rank132:F2,blocking_forward_send
lane4:F1:s8->s9,rank148:F1,forward_receive
lane4:F1:s9->s10,rank148:F2,blocking_forward_send
lane4:F1:s9->s10,rank164:F1,forward_receive
lane4:F2:s0->s1,rank20:F2,forward_receive
lane4:F2:s0->s1,rank4:F3,blocking_forward_send
lane4:F2:s1->s2,rank20:F3,blocking_forward_send
lane4:F2:s1->s2,rank36:F2,forward_receive
lane4:F2:s10->s11,rank164:F3,blocking_forward_send
lane4:F2:s10->s11,rank180:F2,forward_receive
lane4:F2:s11->s12,rank180:F3,blocking_forward_send
lane4:F2:s11->s12,rank196:F2,forward_receive
lane4:F2:s12->s13,rank196:F3,blocking_forward_send
lane4:F2:s12->s13,rank212:F2,forward_receive
lane4:F2:s13->s14,rank212:B0,blocking_forward_send
lane4:F2:s13->s14,rank228:F2,forward_receive
lane4:F2:s14->s15,rank228:B1,blocking_forward_send
lane4:F2:s14->s15,rank244:F2,forward_receive
lane4:F2:s2->s3,rank36:F3,blocking_forward_send
lane4:F2:s2->s3,rank52:F2,forward_receive
lane4:F2:s3->s4,rank52:F3,blocking_forward_send
lane4:F2:s3->s4,rank68:F2,forward_receive
lane4:F2:s4->s5,rank68:F3,blocking_forward_send
lane4:F2:s4->s5,rank84:F2,forward_receive
lane4:F2:s5->s6,rank100:F2,forward_receive
lane4:F2:s5->s6,rank84:F3,blocking_forward_send
lane4:F2:s6->s7,rank100:F3,blocking_forward_send
lane4:F2:s6->s7,rank116:F2,forward_receive
lane4:F2:s7->s8,rank116:F3,blocking_forward_send
lane4:F2:s7->s8,rank132:F2,forward_receive
lane4:F2:s8->s9,rank132:F3,blocking_forward_send
lane4:F2:s8->s9,rank148:F2,forward_receive
lane4:F2:s9->s10,rank148:F3,blocking_forward_send
lane4:F2:s9->s10,rank164:F2,forward_receive
lane4:F3:s0->s1,rank20:F3,forward_receive
lane4:F3:s0->s1,rank4:B0,blocking_forward_send
lane4:F3:s1->s2,rank20:B0,blocking_forward_send
lane4:F3:s1->s2,rank36:F3,forward_receive
lane4:F3:s10->s11,rank164:B0,blocking_forward_send
lane4:F3:s10->s11,rank180:F3,forward_receive
lane4:F3:s11->s12,rank180:B0,blocking_forward_send
lane4:F3:s11->s12,rank196:F3,forward_receive
lane4:F3:s12->s13,rank196:B0,blocking_forward_send
lane4:F3:s12->s13,rank212:F3,forward_receive
lane4:F3:s13->s14,rank212:B1,blocking_forward_send
lane4:F3:s13->s14,rank228:F3,forward_receive
lane4:F3:s14->s15,rank228:B2,blocking_forward_send
lane4:F3:s14->s15,rank244:F3,forward_receive
lane4:F3:s2->s3,rank36:B0,blocking_forward_send
lane4:F3:s2->s3,rank52:F3,forward_receive
lane4:F3:s3->s4,rank52:B0,blocking_forward_send
lane4:F3:s3->s4,rank68:F3,forward_receive
lane4:F3:s4->s5,rank68:B0,blocking_forward_send
lane4:F3:s4->s5,rank84:F3,forward_receive
lane4:F3:s5->s6,rank100:F3,forward_receive
lane4:F3:s5->s6,rank84:B0,blocking_forward_send
lane4:F3:s6->s7,rank100:B0,blocking_forward_send
lane4:F3:s6->s7,rank116:F3,forward_receive
lane4:F3:s7->s8,rank116:B0,blocking_forward_send
lane4:F3:s7->s8,rank132:F3,forward_receive
lane4:F3:s8->s9,rank132:B0,blocking_forward_send
lane4:F3:s8->s9,rank148:F3,forward_receive
lane4:F3:s9->s10,rank148:B0,blocking_forward_send
lane4:F3:s9->s10,rank164:F3,forward_receive
lane5:B0:s1->s0,rank21:B1,blocking_backward_send
lane5:B0:s1->s0,rank5:B0,backward_receive
lane5:B0:s10->s9,rank149:B0,backward_receive
lane5:B0:s10->s9,rank165:B1,blocking_backward_send
lane5:B0:s11->s10,rank165:B0,backward_receive
lane5:B0:s11->s10,rank181:B1,blocking_backward_send
lane5:B0:s12->s11,rank181:B0,backward_receive
lane5:B0:s12->s11,rank197:B1,blocking_backward_send
lane5:B0:s13->s12,rank197:B0,backward_receive
lane5:B0:s13->s12,rank213:F3,blocking_backward_send
lane5:B0:s14->s13,rank213:B0,backward_receive
lane5:B0:s14->s13,rank229:F2,blocking_backward_send
lane5:B0:s15->s14,rank229:B0,backward_receive
lane5:B0:s15->s14,rank245:F1,blocking_backward_send
lane5:B0:s2->s1,rank21:B0,backward_receive
lane5:B0:s2->s1,rank37:B1,blocking_backward_send
lane5:B0:s3->s2,rank37:B0,backward_receive
lane5:B0:s3->s2,rank53:B1,blocking_backward_send
lane5:B0:s4->s3,rank53:B0,backward_receive
lane5:B0:s4->s3,rank69:B1,blocking_backward_send
lane5:B0:s5->s4,rank69:B0,backward_receive
lane5:B0:s5->s4,rank85:B1,blocking_backward_send
lane5:B0:s6->s5,rank101:B1,blocking_backward_send
lane5:B0:s6->s5,rank85:B0,backward_receive
lane5:B0:s7->s6,rank101:B0,backward_receive
lane5:B0:s7->s6,rank117:B1,blocking_backward_send
lane5:B0:s8->s7,rank117:B0,backward_receive
lane5:B0:s8->s7,rank133:B1,blocking_backward_send
lane5:B0:s9->s8,rank133:B0,backward_receive
lane5:B0:s9->s8,rank149:B1,blocking_backward_send
lane5:B1:s1->s0,rank21:B2,blocking_backward_send
lane5:B1:s1->s0,rank5:B1,backward_receive
lane5:B1:s10->s9,rank149:B1,backward_receive
lane5:B1:s10->s9,rank165:B2,blocking_backward_send
lane5:B1:s11->s10,rank165:B1,backward_receive
lane5:B1:s11->s10,rank181:B2,blocking_backward_send
lane5:B1:s12->s11,rank181:B1,backward_receive
lane5:B1:s12->s11,rank197:B2,blocking_backward_send
lane5:B1:s13->s12,rank197:B1,backward_receive
lane5:B1:s13->s12,rank213:B2,blocking_backward_send
lane5:B1:s14->s13,rank213:B1,backward_receive
lane5:B1:s14->s13,rank229:F3,blocking_backward_send
lane5:B1:s15->s14,rank229:B1,backward_receive
lane5:B1:s15->s14,rank245:F2,blocking_backward_send
lane5:B1:s2->s1,rank21:B1,backward_receive
lane5:B1:s2->s1,rank37:B2,blocking_backward_send
lane5:B1:s3->s2,rank37:B1,backward_receive
lane5:B1:s3->s2,rank53:B2,blocking_backward_send
lane5:B1:s4->s3,rank53:B1,backward_receive
lane5:B1:s4->s3,rank69:B2,blocking_backward_send
lane5:B1:s5->s4,rank69:B1,backward_receive
lane5:B1:s5->s4,rank85:B2,blocking_backward_send
lane5:B1:s6->s5,rank101:B2,blocking_backward_send
lane5:B1:s6->s5,rank85:B1,backward_receive
lane5:B1:s7->s6,rank101:B1,backward_receive
lane5:B1:s7->s6,rank117:B2,blocking_backward_send
lane5:B1:s8->s7,rank117:B1,backward_receive
lane5:B1:s8->s7,rank133:B2,blocking_backward_send
lane5:B1:s9->s8,rank133:B1,backward_receive
lane5:B1:s9->s8,rank149:B2,blocking_backward_send
lane5:B2:s1->s0,rank21:B3,blocking_backward_send
lane5:B2:s1->s0,rank5:B2,backward_receive
lane5:B2:s10->s9,rank149:B2,backward_receive
lane5:B2:s10->s9,rank165:B3,blocking_backward_send
lane5:B2:s11->s10,rank165:B2,backward_receive
lane5:B2:s11->s10,rank181:B3,blocking_backward_send
lane5:B2:s12->s11,rank181:B2,backward_receive
lane5:B2:s12->s11,rank197:B3,blocking_backward_send
lane5:B2:s13->s12,rank197:B2,backward_receive
lane5:B2:s13->s12,rank213:B3,blocking_backward_send
lane5:B2:s14->s13,rank213:B2,backward_receive
lane5:B2:s14->s13,rank229:B3,blocking_backward_send
lane5:B2:s15->s14,rank229:B2,backward_receive
lane5:B2:s15->s14,rank245:F3,blocking_backward_send
lane5:B2:s2->s1,rank21:B2,backward_receive
lane5:B2:s2->s1,rank37:B3,blocking_backward_send
lane5:B2:s3->s2,rank37:B2,backward_receive
lane5:B2:s3->s2,rank53:B3,blocking_backward_send
lane5:B2:s4->s3,rank53:B2,backward_receive
lane5:B2:s4->s3,rank69:B3,blocking_backward_send
lane5:B2:s5->s4,rank69:B2,backward_receive
lane5:B2:s5->s4,rank85:B3,blocking_backward_send
lane5:B2:s6->s5,rank101:B3,blocking_backward_send
lane5:B2:s6->s5,rank85:B2,backward_receive
lane5:B2:s7->s6,rank101:B2,backward_receive
lane5:B2:s7->s6,rank117:B3,blocking_backward_send
lane5:B2:s8->s7,rank117:B2,backward_receive
lane5:B2:s8->s7,rank133:B3,blocking_backward_send
lane5:B2:s9->s8,rank133:B2,backward_receive
lane5:B2:s9->s8,rank149:B3,blocking_backward_send
lane5:B3:s1->s0,rank5:B3,backward_receive
lane5:B3:s10->s9,rank149:B3,backward_receive
lane5:B3:s11->s10,rank165:B3,backward_receive
lane5:B3:s12->s11,rank181:B3,backward_receive
lane5:B3:s13->s12,rank197:B3,backward_receive
lane5:B3:s14->s13,rank213:B3,backward_receive
lane5:B3:s15->s14,rank229:B3,backward_receive
lane5:B3:s2->s1,rank21:B3,backward_receive
lane5:B3:s3->s2,rank37:B3,backward_receive
lane5:B3:s4->s3,rank53:B3,backward_receive
lane5:B3:s5->s4,rank69:B3,backward_receive
lane5:B3:s6->s5,rank85:B3,backward_receive
lane5:B3:s7->s6,rank101:B3,backward_receive
lane5:B3:s8->s7,rank117:B3,backward_receive
lane5:B3:s9->s8,rank133:B3,backward_receive
lane5:F0:s0->s1,rank21:F0,forward_receive
lane5:F0:s0->s1,rank5:F1,blocking_forward_send
lane5:F0:s1->s2,rank21:F1,blocking_forward_send
lane5:F0:s1->s2,rank37:F0,forward_receive
lane5:F0:s10->s11,rank165:F1,blocking_forward_send
lane5:F0:s10->s11,rank181:F0,forward_receive
lane5:F0:s11->s12,rank181:F1,blocking_forward_send
lane5:F0:s11->s12,rank197:F0,forward_receive
lane5:F0:s12->s13,rank197:F1,blocking_forward_send
lane5:F0:s12->s13,rank213:F0,forward_receive
lane5:F0:s13->s14,rank213:F1,blocking_forward_send
lane5:F0:s13->s14,rank229:F0,forward_receive
lane5:F0:s14->s15,rank229:F1,blocking_forward_send
lane5:F0:s14->s15,rank245:F0,forward_receive
lane5:F0:s2->s3,rank37:F1,blocking_forward_send
lane5:F0:s2->s3,rank53:F0,forward_receive
lane5:F0:s3->s4,rank53:F1,blocking_forward_send
lane5:F0:s3->s4,rank69:F0,forward_receive
lane5:F0:s4->s5,rank69:F1,blocking_forward_send
lane5:F0:s4->s5,rank85:F0,forward_receive
lane5:F0:s5->s6,rank101:F0,forward_receive
lane5:F0:s5->s6,rank85:F1,blocking_forward_send
lane5:F0:s6->s7,rank101:F1,blocking_forward_send
lane5:F0:s6->s7,rank117:F0,forward_receive
lane5:F0:s7->s8,rank117:F1,blocking_forward_send
lane5:F0:s7->s8,rank133:F0,forward_receive
lane5:F0:s8->s9,rank133:F1,blocking_forward_send
lane5:F0:s8->s9,rank149:F0,forward_receive
lane5:F0:s9->s10,rank149:F1,blocking_forward_send
lane5:F0:s9->s10,rank165:F0,forward_receive
lane5:F1:s0->s1,rank21:F1,forward_receive
lane5:F1:s0->s1,rank5:F2,blocking_forward_send
lane5:F1:s1->s2,rank21:F2,blocking_forward_send
lane5:F1:s1->s2,rank37:F1,forward_receive
lane5:F1:s10->s11,rank165:F2,blocking_forward_send
lane5:F1:s10->s11,rank181:F1,forward_receive
lane5:F1:s11->s12,rank181:F2,blocking_forward_send
lane5:F1:s11->s12,rank197:F1,forward_receive
lane5:F1:s12->s13,rank197:F2,blocking_forward_send
lane5:F1:s12->s13,rank213:F1,forward_receive
lane5:F1:s13->s14,rank213:F2,blocking_forward_send
lane5:F1:s13->s14,rank229:F1,forward_receive
lane5:F1:s14->s15,rank229:B0,blocking_forward_send
lane5:F1:s14->s15,rank245:F1,forward_receive
lane5:F1:s2->s3,rank37:F2,blocking_forward_send
lane5:F1:s2->s3,rank53:F1,forward_receive
lane5:F1:s3->s4,rank53:F2,blocking_forward_send
lane5:F1:s3->s4,rank69:F1,forward_receive
lane5:F1:s4->s5,rank69:F2,blocking_forward_send
lane5:F1:s4->s5,rank85:F1,forward_receive
lane5:F1:s5->s6,rank101:F1,forward_receive
lane5:F1:s5->s6,rank85:F2,blocking_forward_send
lane5:F1:s6->s7,rank101:F2,blocking_forward_send
lane5:F1:s6->s7,rank117:F1,forward_receive
lane5:F1:s7->s8,rank117:F2,blocking_forward_send
lane5:F1:s7->s8,rank133:F1,forward_receive
lane5:F1:s8->s9,rank133:F2,blocking_forward_send
lane5:F1:s8->s9,rank149:F1,forward_receive
lane5:F1:s9->s10,rank149:F2,blocking_forward_send
lane5:F1:s9->s10,rank165:F1,forward_receive
lane5:F2:s0->s1,rank21:F2,forward_receive
lane5:F2:s0->s1,rank5:F3,blocking_forward_send
lane5:F2:s1->s2,rank21:F3,blocking_forward_send
lane5:F2:s1->s2,rank37:F2,forward_receive
lane5:F2:s10->s11,rank165:F3,blocking_forward_send
lane5:F2:s10->s11,rank181:F2,forward_receive
lane5:F2:s11->s12,rank181:F3,blocking_forward_send
lane5:F2:s11->s12,rank197:F2,forward_receive
lane5:F2:s12->s13,rank197:F3,blocking_forward_send
lane5:F2:s12->s13,rank213:F2,forward_receive
lane5:F2:s13->s14,rank213:B0,blocking_forward_send
lane5:F2:s13->s14,rank229:F2,forward_receive
lane5:F2:s14->s15,rank229:B1,blocking_forward_send
lane5:F2:s14->s15,rank245:F2,forward_receive
lane5:F2:s2->s3,rank37:F3,blocking_forward_send
lane5:F2:s2->s3,rank53:F2,forward_receive
lane5:F2:s3->s4,rank53:F3,blocking_forward_send
lane5:F2:s3->s4,rank69:F2,forward_receive
lane5:F2:s4->s5,rank69:F3,blocking_forward_send
lane5:F2:s4->s5,rank85:F2,forward_receive
lane5:F2:s5->s6,rank101:F2,forward_receive
lane5:F2:s5->s6,rank85:F3,blocking_forward_send
lane5:F2:s6->s7,rank101:F3,blocking_forward_send
lane5:F2:s6->s7,rank117:F2,forward_receive
lane5:F2:s7->s8,rank117:F3,blocking_forward_send
lane5:F2:s7->s8,rank133:F2,forward_receive
lane5:F2:s8->s9,rank133:F3,blocking_forward_send
lane5:F2:s8->s9,rank149:F2,forward_receive
lane5:F2:s9->s10,rank149:F3,blocking_forward_send
lane5:F2:s9->s10,rank165:F2,forward_receive
lane5:F3:s0->s1,rank21:F3,forward_receive
lane5:F3:s0->s1,rank5:B0,blocking_forward_send
lane5:F3:s1->s2,rank21:B0,blocking_forward_send
lane5:F3:s1->s2,rank37:F3,forward_receive
lane5:F3:s10->s11,rank165:B0,blocking_forward_send
lane5:F3:s10->s11,rank181:F3,forward_receive
lane5:F3:s11->s12,rank181:B0,blocking_forward_send
lane5:F3:s11->s12,rank197:F3,forward_receive
lane5:F3:s12->s13,rank197:B0,blocking_forward_send
lane5:F3:s12->s13,rank213:F3,forward_receive
lane5:F3:s13->s14,rank213:B1,blocking_forward_send
lane5:F3:s13->s14,rank229:F3,forward_receive
lane5:F3:s14->s15,rank229:B2,blocking_forward_send
lane5:F3:s14->s15,rank245:F3,forward_receive
lane5:F3:s2->s3,rank37:B0,blocking_forward_send
lane5:F3:s2->s3,rank53:F3,forward_receive
lane5:F3:s3->s4,rank53:B0,blocking_forward_send
lane5:F3:s3->s4,rank69:F3,forward_receive
lane5:F3:s4->s5,rank69:B0,blocking_forward_send
lane5:F3:s4->s5,rank85:F3,forward_receive
lane5:F3:s5->s6,rank101:F3,forward_receive
lane5:F3:s5->s6,rank85:B0,blocking_forward_send
lane5:F3:s6->s7,rank101:B0,blocking_forward_send
lane5:F3:s6->s7,rank117:F3,forward_receive
lane5:F3:s7->s8,rank117:B0,blocking_forward_send
lane5:F3:s7->s8,rank133:F3,forward_receive
lane5:F3:s8->s9,rank133:B0,blocking_forward_send
lane5:F3:s8->s9,rank149:F3,forward_receive
lane5:F3:s9->s10,rank149:B0,blocking_forward_send
lane5:F3:s9->s10,rank165:F3,forward_receive
lane6:B0:s1->s0,rank22:B1,blocking_backward_send
lane6:B0:s1->s0,rank6:B0,backward_receive
lane6:B0:s10->s9,rank150:B0,backward_receive
lane6:B0:s10->s9,rank166:B1,blocking_backward_send
lane6:B0:s11->s10,rank166:B0,backward_receive
lane6:B0:s11->s10,rank182:B1,blocking_backward_send
lane6:B0:s12->s11,rank182:B0,backward_receive
lane6:B0:s12->s11,rank198:B1,blocking_backward_send
lane6:B0:s13->s12,rank198:B0,backward_receive
lane6:B0:s13->s12,rank214:F3,blocking_backward_send
lane6:B0:s14->s13,rank214:B0,backward_receive
lane6:B0:s14->s13,rank230:F2,blocking_backward_send
lane6:B0:s15->s14,rank230:B0,backward_receive
lane6:B0:s15->s14,rank246:F1,blocking_backward_send
lane6:B0:s2->s1,rank22:B0,backward_receive
lane6:B0:s2->s1,rank38:B1,blocking_backward_send
lane6:B0:s3->s2,rank38:B0,backward_receive
lane6:B0:s3->s2,rank54:B1,blocking_backward_send
lane6:B0:s4->s3,rank54:B0,backward_receive
lane6:B0:s4->s3,rank70:B1,blocking_backward_send
lane6:B0:s5->s4,rank70:B0,backward_receive
lane6:B0:s5->s4,rank86:B1,blocking_backward_send
lane6:B0:s6->s5,rank102:B1,blocking_backward_send
lane6:B0:s6->s5,rank86:B0,backward_receive
lane6:B0:s7->s6,rank102:B0,backward_receive
lane6:B0:s7->s6,rank118:B1,blocking_backward_send
lane6:B0:s8->s7,rank118:B0,backward_receive
lane6:B0:s8->s7,rank134:B1,blocking_backward_send
lane6:B0:s9->s8,rank134:B0,backward_receive
lane6:B0:s9->s8,rank150:B1,blocking_backward_send
lane6:B1:s1->s0,rank22:B2,blocking_backward_send
lane6:B1:s1->s0,rank6:B1,backward_receive
lane6:B1:s10->s9,rank150:B1,backward_receive
lane6:B1:s10->s9,rank166:B2,blocking_backward_send
lane6:B1:s11->s10,rank166:B1,backward_receive
lane6:B1:s11->s10,rank182:B2,blocking_backward_send
lane6:B1:s12->s11,rank182:B1,backward_receive
lane6:B1:s12->s11,rank198:B2,blocking_backward_send
lane6:B1:s13->s12,rank198:B1,backward_receive
lane6:B1:s13->s12,rank214:B2,blocking_backward_send
lane6:B1:s14->s13,rank214:B1,backward_receive
lane6:B1:s14->s13,rank230:F3,blocking_backward_send
lane6:B1:s15->s14,rank230:B1,backward_receive
lane6:B1:s15->s14,rank246:F2,blocking_backward_send
lane6:B1:s2->s1,rank22:B1,backward_receive
lane6:B1:s2->s1,rank38:B2,blocking_backward_send
lane6:B1:s3->s2,rank38:B1,backward_receive
lane6:B1:s3->s2,rank54:B2,blocking_backward_send
lane6:B1:s4->s3,rank54:B1,backward_receive
lane6:B1:s4->s3,rank70:B2,blocking_backward_send
lane6:B1:s5->s4,rank70:B1,backward_receive
lane6:B1:s5->s4,rank86:B2,blocking_backward_send
lane6:B1:s6->s5,rank102:B2,blocking_backward_send
lane6:B1:s6->s5,rank86:B1,backward_receive
lane6:B1:s7->s6,rank102:B1,backward_receive
lane6:B1:s7->s6,rank118:B2,blocking_backward_send
lane6:B1:s8->s7,rank118:B1,backward_receive
lane6:B1:s8->s7,rank134:B2,blocking_backward_send
lane6:B1:s9->s8,rank134:B1,backward_receive
lane6:B1:s9->s8,rank150:B2,blocking_backward_send
lane6:B2:s1->s0,rank22:B3,blocking_backward_send
lane6:B2:s1->s0,rank6:B2,backward_receive
lane6:B2:s10->s9,rank150:B2,backward_receive
lane6:B2:s10->s9,rank166:B3,blocking_backward_send
lane6:B2:s11->s10,rank166:B2,backward_receive
lane6:B2:s11->s10,rank182:B3,blocking_backward_send
lane6:B2:s12->s11,rank182:B2,backward_receive
lane6:B2:s12->s11,rank198:B3,blocking_backward_send
lane6:B2:s13->s12,rank198:B2,backward_receive
lane6:B2:s13->s12,rank214:B3,blocking_backward_send
lane6:B2:s14->s13,rank214:B2,backward_receive
lane6:B2:s14->s13,rank230:B3,blocking_backward_send
lane6:B2:s15->s14,rank230:B2,backward_receive
lane6:B2:s15->s14,rank246:F3,blocking_backward_send
lane6:B2:s2->s1,rank22:B2,backward_receive
lane6:B2:s2->s1,rank38:B3,blocking_backward_send
lane6:B2:s3->s2,rank38:B2,backward_receive
lane6:B2:s3->s2,rank54:B3,blocking_backward_send
lane6:B2:s4->s3,rank54:B2,backward_receive
lane6:B2:s4->s3,rank70:B3,blocking_backward_send
lane6:B2:s5->s4,rank70:B2,backward_receive
lane6:B2:s5->s4,rank86:B3,blocking_backward_send
lane6:B2:s6->s5,rank102:B3,blocking_backward_send
lane6:B2:s6->s5,rank86:B2,backward_receive
lane6:B2:s7->s6,rank102:B2,backward_receive
lane6:B2:s7->s6,rank118:B3,blocking_backward_send
lane6:B2:s8->s7,rank118:B2,backward_receive
lane6:B2:s8->s7,rank134:B3,blocking_backward_send
lane6:B2:s9->s8,rank134:B2,backward_receive
lane6:B2:s9->s8,rank150:B3,blocking_backward_send
lane6:B3:s1->s0,rank6:B3,backward_receive
lane6:B3:s10->s9,rank150:B3,backward_receive
lane6:B3:s11->s10,rank166:B3,backward_receive
lane6:B3:s12->s11,rank182:B3,backward_receive
lane6:B3:s13->s12,rank198:B3,backward_receive
lane6:B3:s14->s13,rank214:B3,backward_receive
lane6:B3:s15->s14,rank230:B3,backward_receive
lane6:B3:s2->s1,rank22:B3,backward_receive
lane6:B3:s3->s2,rank38:B3,backward_receive
lane6:B3:s4->s3,rank54:B3,backward_receive
lane6:B3:s5->s4,rank70:B3,backward_receive
lane6:B3:s6->s5,rank86:B3,backward_receive
lane6:B3:s7->s6,rank102:B3,backward_receive
lane6:B3:s8->s7,rank118:B3,backward_receive
lane6:B3:s9->s8,rank134:B3,backward_receive
lane6:F0:s0->s1,rank22:F0,forward_receive
lane6:F0:s0->s1,rank6:F1,blocking_forward_send
lane6:F0:s1->s2,rank22:F1,blocking_forward_send
lane6:F0:s1->s2,rank38:F0,forward_receive
lane6:F0:s10->s11,rank166:F1,blocking_forward_send
lane6:F0:s10->s11,rank182:F0,forward_receive
lane6:F0:s11->s12,rank182:F1,blocking_forward_send
lane6:F0:s11->s12,rank198:F0,forward_receive
lane6:F0:s12->s13,rank198:F1,blocking_forward_send
lane6:F0:s12->s13,rank214:F0,forward_receive
lane6:F0:s13->s14,rank214:F1,blocking_forward_send
lane6:F0:s13->s14,rank230:F0,forward_receive
lane6:F0:s14->s15,rank230:F1,blocking_forward_send
lane6:F0:s14->s15,rank246:F0,forward_receive
lane6:F0:s2->s3,rank38:F1,blocking_forward_send
lane6:F0:s2->s3,rank54:F0,forward_receive
lane6:F0:s3->s4,rank54:F1,blocking_forward_send
lane6:F0:s3->s4,rank70:F0,forward_receive
lane6:F0:s4->s5,rank70:F1,blocking_forward_send
lane6:F0:s4->s5,rank86:F0,forward_receive
lane6:F0:s5->s6,rank102:F0,forward_receive
lane6:F0:s5->s6,rank86:F1,blocking_forward_send
lane6:F0:s6->s7,rank102:F1,blocking_forward_send
lane6:F0:s6->s7,rank118:F0,forward_receive
lane6:F0:s7->s8,rank118:F1,blocking_forward_send
lane6:F0:s7->s8,rank134:F0,forward_receive
lane6:F0:s8->s9,rank134:F1,blocking_forward_send
lane6:F0:s8->s9,rank150:F0,forward_receive
lane6:F0:s9->s10,rank150:F1,blocking_forward_send
lane6:F0:s9->s10,rank166:F0,forward_receive
lane6:F1:s0->s1,rank22:F1,forward_receive
lane6:F1:s0->s1,rank6:F2,blocking_forward_send
lane6:F1:s1->s2,rank22:F2,blocking_forward_send
lane6:F1:s1->s2,rank38:F1,forward_receive
lane6:F1:s10->s11,rank166:F2,blocking_forward_send
lane6:F1:s10->s11,rank182:F1,forward_receive
lane6:F1:s11->s12,rank182:F2,blocking_forward_send
lane6:F1:s11->s12,rank198:F1,forward_receive
lane6:F1:s12->s13,rank198:F2,blocking_forward_send
lane6:F1:s12->s13,rank214:F1,forward_receive
lane6:F1:s13->s14,rank214:F2,blocking_forward_send
lane6:F1:s13->s14,rank230:F1,forward_receive
lane6:F1:s14->s15,rank230:B0,blocking_forward_send
lane6:F1:s14->s15,rank246:F1,forward_receive
lane6:F1:s2->s3,rank38:F2,blocking_forward_send
lane6:F1:s2->s3,rank54:F1,forward_receive
lane6:F1:s3->s4,rank54:F2,blocking_forward_send
lane6:F1:s3->s4,rank70:F1,forward_receive
lane6:F1:s4->s5,rank70:F2,blocking_forward_send
lane6:F1:s4->s5,rank86:F1,forward_receive
lane6:F1:s5->s6,rank102:F1,forward_receive
lane6:F1:s5->s6,rank86:F2,blocking_forward_send
lane6:F1:s6->s7,rank102:F2,blocking_forward_send
lane6:F1:s6->s7,rank118:F1,forward_receive
lane6:F1:s7->s8,rank118:F2,blocking_forward_send
lane6:F1:s7->s8,rank134:F1,forward_receive
lane6:F1:s8->s9,rank134:F2,blocking_forward_send
lane6:F1:s8->s9,rank150:F1,forward_receive
lane6:F1:s9->s10,rank150:F2,blocking_forward_send
lane6:F1:s9->s10,rank166:F1,forward_receive
lane6:F2:s0->s1,rank22:F2,forward_receive
lane6:F2:s0->s1,rank6:F3,blocking_forward_send
lane6:F2:s1->s2,rank22:F3,blocking_forward_send
lane6:F2:s1->s2,rank38:F2,forward_receive
lane6:F2:s10->s11,rank166:F3,blocking_forward_send
lane6:F2:s10->s11,rank182:F2,forward_receive
lane6:F2:s11->s12,rank182:F3,blocking_forward_send
lane6:F2:s11->s12,rank198:F2,forward_receive
lane6:F2:s12->s13,rank198:F3,blocking_forward_send
lane6:F2:s12->s13,rank214:F2,forward_receive
lane6:F2:s13->s14,rank214:B0,blocking_forward_send
lane6:F2:s13->s14,rank230:F2,forward_receive
lane6:F2:s14->s15,rank230:B1,blocking_forward_send
lane6:F2:s14->s15,rank246:F2,forward_receive
lane6:F2:s2->s3,rank38:F3,blocking_forward_send
lane6:F2:s2->s3,rank54:F2,forward_receive
lane6:F2:s3->s4,rank54:F3,blocking_forward_send
