iteration,pp_stage,behavior,kind,round,group_key,group_size,observed_ranks,actual_first_start_ns,actual_ready_ns,actual_end_ns,predicted_first_start_ns,predicted_ready_ns,predicted_end_ns,baseline_service_ns,predicted_service_ns,fct_group_id,fct_request_id,fct_source,oisa_collective_elapsed_ns,oisa_tail_after_last_release_ns,predicted_collective_elapsed_ns,completion_model,dependency_lag_ns_min,dependency_lag_ns_max,payload_bytes,actual_arrival_skew_ns,predicted_arrival_skew_ns,actual_group_fct_ns,predicted_group_fct_ns
55,1,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1061,2,2,1785477765034356786,1785477765034390895,1785477765088439750,1785477765030071706,1785477765030105815,1785477765094964441,54048855,64858626,iter55:pp1:edp_ag0:round0:expert_dp_param_allgather:pg=1061,iter55:pp1:edp_ag0:round0:expert_dp_param_allgather:pg=1061:rel-ec7d9f048ff6,mock_oisa_scale_1.2,64892735,64858626,64892735,trace_group_end_lag_clamped,10720,32040,1887436800.0,34109,34109,54082964,64892735
55,1,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1063,2,2,1785477765034328876,1785477765034400841,1785477765086969498,1785477765030043796,1785477765030115761,1785477765093198149,52568657,63082388,iter55:pp1:edp_ag0:round0:expert_dp_param_allgather:pg=1063,iter55:pp1:edp_ag0:round0:expert_dp_param_allgather:pg=1063:rel-caeba63cfc85,mock_oisa_scale_1.2,63154353,63082388,63154353,trace_group_end_lag_clamped,12840,13360,1887436800.0,71965,71965,52640622,63154353
55,1,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1065,2,2,1785477765034365573,1785477765034392193,1785477765090062258,1785477765030080493,1785477765030107113,1785477765096911191,55670065,66804078,iter55:pp1:edp_ag0:round0:expert_dp_param_allgather:pg=1065,iter55:pp1:edp_ag0:round0:expert_dp_param_allgather:pg=1065:rel-f92ed78f7ef1,mock_oisa_scale_1.2,66830698,66804078,66830698,trace_group_end_lag_clamped,11400,25160,1887436800.0,26620,26620,55696685,66830698
55,1,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1067,2,2,1785477765034327461,1785477765034394760,1785477765088697130,1785477765030042381,1785477765030109680,1785477765095272524,54302370,65162844,iter55:pp1:edp_ag0:round0:expert_dp_param_allgather:pg=1067,iter55:pp1:edp_ag0:round0:expert_dp_param_allgather:pg=1067:rel-c96b3db4e3f4,mock_oisa_scale_1.2,65230143,65162844,65230143,trace_group_end_lag_clamped,10711,11640,1887436800.0,67299,67299,54369669,65230143
55,1,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1069,2,2,1785477765034296064,1785477765034386616,1785477765088651948,1785477765030010984,1785477765030101536,1785477765095219934,54265332,65118398,iter55:pp1:edp_ag0:round0:expert_dp_param_allgather:pg=1069,iter55:pp1:edp_ag0:round0:expert_dp_param_allgather:pg=1069:rel-157d4fbd9b06,mock_oisa_scale_1.2,65208950,65118398,65208950,trace_group_end_lag_clamped,11120,37801,1887436800.0,90552,90552,54355884,65208950
55,1,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1071,2,2,1785477765034307326,1785477765034396120,1785477765093335789,1785477765030022246,1785477765030111040,1785477765100838643,58939669,70727603,iter55:pp1:edp_ag0:round0:expert_dp_param_allgather:pg=1071,iter55:pp1:edp_ag0:round0:expert_dp_param_allgather:pg=1071:rel-8fc1a6d628d4,mock_oisa_scale_1.2,70816397,70727603,70816397,trace_group_end_lag_clamped,10680,13489,1887436800.0,88794,88794,59028463,70816397
55,1,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1073,2,2,1785477765034371208,1785477765034400713,1785477765087648292,1785477765030086128,1785477765030115633,1785477765094012728,53247579,63897095,iter55:pp1:edp_ag0:round0:expert_dp_param_allgather:pg=1073,iter55:pp1:edp_ag0:round0:expert_dp_param_allgather:pg=1073:rel-32bfd1c04011,mock_oisa_scale_1.2,63926600,63897095,63926600,trace_group_end_lag_clamped,19160,56880,1887436800.0,29505,29505,53277084,63926600
55,1,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1059,2,2,1785477765189144261,1785477765189147172,1785477765247058593,1785477765198112153,1785477765198115064,1785477765267608769,57911421,69493705,iter55:pp1:edp_ag1:round1:expert_dp_param_allgather:pg=1059,iter55:pp1:edp_ag1:round1:expert_dp_param_allgather:pg=1059:rel-e92df965e193,mock_oisa_scale_1.2,69496616,69493705,69496616,trace_group_end_lag_clamped,11120,11600,1887436800.0,2911,2911,57914332,69496616
55,1,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1061,2,2,1785477765189109126,1785477765189176196,1785477765241407576,1785477765198077018,1785477765198144088,1785477765260821744,52231380,62677656,iter55:pp1:edp_ag1:round1:expert_dp_param_allgather:pg=1061,iter55:pp1:edp_ag1:round1:expert_dp_param_allgather:pg=1061:rel-9930cdcebcf9,mock_oisa_scale_1.2,62744726,62677656,62744726,trace_group_end_lag_clamped,10720,10800,1887436800.0,67070,67070,52298450,62744726
55,1,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1063,2,2,1785477765189146896,1785477765189171482,1785477765242674468,1785477765198114788,1785477765198139374,1785477765262342957,53502986,64203583,iter55:pp1:edp_ag1:round1:expert_dp_param_allgather:pg=1063,iter55:pp1:edp_ag1:round1:expert_dp_param_allgather:pg=1063:rel-b7ca74b087fa,mock_oisa_scale_1.2,64228169,64203583,64228169,trace_group_end_lag_clamped,12360,33960,1887436800.0,24586,24586,53527572,64228169
55,1,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1065,2,2,1785477765189131497,1785477765189200055,1785477765243663998,1785477765198099389,1785477765198167947,1785477765263524679,54463943,65356732,iter55:pp1:edp_ag1:round1:expert_dp_param_allgather:pg=1065,iter55:pp1:edp_ag1:round1:expert_dp_param_allgather:pg=1065:rel-8b237926f52c,mock_oisa_scale_1.2,65425290,65356732,65425290,trace_group_end_lag_clamped,22600,63640,1887436800.0,68558,68558,54532501,65425290
