world,iteration,stage,rank,ep_group,mb,local_layer,layer,tokens_per_expert,token_rows,nonempty_experts,max_expert_rows,min_expert_rows,checkpoint_forward_event,checkpoint_sequence,forward_step_event,checkpoint_backward_event,backward_execution_order,backward_step_event,F_FC1_gpu_ms,F_FC1_gemm_ms,F_FC1_gemm_count,F_FC1_gap_ms,F_inter_FC_local_gpu_ms,F_inter_FC_local_gemm_ms,F_inter_FC_local_gemm_count,F_inter_FC_local_gap_ms,F_FC2_gpu_ms,F_FC2_gemm_ms,F_FC2_gemm_count,F_FC2_gap_ms,recompute_FC1_gpu_ms,recompute_FC1_gemm_ms,recompute_FC1_gemm_count,recompute_FC1_gap_ms,backward_FC1_gpu_ms,backward_FC1_gemm_ms,backward_FC1_gemm_count,backward_FC1_gap_ms,recompute_FC2_gpu_ms,recompute_FC2_gemm_ms,recompute_FC2_gemm_count,recompute_FC2_gap_ms,backward_FC2_gpu_ms,backward_FC2_gemm_ms,backward_FC2_gemm_count,backward_FC2_gap_ms,recompute_inter_FC_local_gpu_ms,recompute_inter_FC_local_gemm_ms,recompute_inter_FC_local_gemm_count,recompute_inter_FC_local_gap_ms,backward_inter_FC_local_gpu_ms,backward_inter_FC_local_gemm_ms,backward_inter_FC_local_gemm_count,backward_inter_FC_local_gap_ms,F_FC_gemm_ms,recompute_FC_gemm_ms,backward_FC_gemm_ms,B_FC_gemm_ms
224,60,1,16,"[16, 17, 18, 19, 20, 21, 22, 23]",0,0,3,"[3018, 4920, 0, 0, 21, 0, 0, 1477, 0, 69, 3593, 0, 0, 137, 2, 0, 0, 2, 0, 0]",13239,9,4920,0,25384,9236,25383,6214,3,33867,1.30300341796875,1.30300341796875,9,0.022919433593749927,0.5842021484375,0.0,0,0.012199707031250062,0.7300419921875,0.7300419921875,9,0.018040039062499957,1.3066845703125,1.3066845703125,9,0.02139941406250001,3.62060986328125,3.62060986328125,18,0.31004052734374987,0.72372119140625,0.72372119140625,9,0.015720703124999957,1.9128857421875,1.9128857421875,18,0.31552001953124975,0.590880859375,0.0,0,0.010720214843749964,1.22408349609375,0.0,0,0.019640625000000078,2.03304541015625,2.0304057617187503,5.53349560546875,7.5639013671875
224,60,1,16,"[16, 17, 18, 19, 20, 21, 22, 23]",0,1,4,"[4920, 0, 1, 142, 0, 0, 2370, 1660, 0, 0, 0, 0, 0, 22, 27, 0, 4302, 0, 0, 0]",13444,8,4920,0,26081,9248,25383,4143,2,33867,1.3551240234375,1.3551240234375,8,0.01562207031250007,0.598201171875,0.0,0,0.01179980468749997,0.75320263671875,0.75320263671875,8,0.01291943359375003,1.3300849609375,1.3300849609375,8,0.331599609375,3.501330078125,3.501330078125,16,0.04559960937499996,0.7232822265625,0.7232822265625,8,0.013999511718750024,1.87492578125,1.87492578125,16,5.5833349609375,0.595841796875,0.0,0,0.010079589843749903,1.182763671875,0.0,0,0.020918945312499826,2.10832666015625,2.0533671875,5.376255859375,7.429623046875
224,60,1,16,"[16, 17, 18, 19, 20, 21, 22, 23]",0,2,5,"[4920, 0, 0, 1040, 0, 0, 0, 16, 0, 1866, 0, 0, 0, 0, 0, 0, 0, 0, 4034, 5]",11881,6,4920,0,26778,9260,25383,2072,1,33867,1.16800439453125,1.16800439453125,6,0.011279785156250055,0.53164111328125,0.0,0,0.010639648437499982,0.63476123046875,0.63476123046875,6,0.010880859375000052,1.16688427734375,1.16688427734375,6,0.06083935546875008,2.814166015625,2.814166015625,12,0.18656201171874986,0.63612158203125,0.63612158203125,6,0.010000488281249997,1.5998447265625,1.5998447265625,12,0.10604052734374991,0.528880859375,0.0,0,0.010279785156250054,1.05880322265625,0.0,0,0.020959960937499966,1.802765625,1.803005859375,4.4140107421875,6.2170166015625
224,60,1,16,"[16, 17, 18, 19, 20, 21, 22, 23]",0,3,6,"[703, 1283, 0, 0, 0, 0, 0, 87, 0, 0, 0, 0, 0, 2657, 0, 0, 64, 13, 310, 0]",5117,7,2657,0,27475,9272,25383,1,0,33867,0.66432177734375,0.66432177734375,7,0.020319824218750004,0.178240234375,0.0,0,0.009000976562500013,0.35448046875,0.35448046875,7,0.012520507812500026,0.67452197265625,0.67452197265625,7,0.023919921875000028,2.08324560546875,2.08324560546875,14,0.03404052734375007,0.35136083984375,0.35136083984375,7,0.013239746093750004,1.2679638671875,1.2679638671875,14,1.9030444335937502,0.179080078125,0.0,0,0.008399902343750015,0.46172216796875,0.0,0,1.9404047851562498,1.01880224609375,1.0258828125,3.35120947265625,4.37709228515625
224,60,1,16,"[16, 17, 18, 19, 20, 21, 22, 23]",1,0,3,"[4180, 4920, 0, 0, 23, 0, 0, 1110, 0, 103, 3866, 0, 0, 369, 1, 0, 0, 8, 0, 0]",14580,9,4920,0,28212,9286,28211,14507,3,33879,1.499244140625,1.499244140625,9,0.020359863281249835,0.65204150390625,0.0,0,0.01004003906249995,0.80016162109375,0.80016162109375,9,0.02200000000000002,1.55204345703125,1.55204345703125,9,0.02184033203124991,3.7472880859375,3.7472880859375,18,0.044441894531249915,0.83840185546875,0.83840185546875,9,0.02003955078124997,2.0813662109375,2.0813662109375,18,1.2465629882812501,0.66156201171875,0.0,0,0.011399902343750101,1.32736376953125,0.0,0,0.8049208984375,2.29940576171875,2.3904453125,5.8286542968749995,8.219099609375
224,60,1,16,"[16, 17, 18, 19, 20, 21, 22, 23]",1,1,4,"[4920, 0, 36, 146, 0, 0, 2253, 2163, 0, 0, 0, 0, 0, 184, 60, 0, 4920, 230, 0, 0]",14912,9,4920,0,28909,9298,28211,12436,2,33879,1.4756845703125,1.4756845703125,9,0.017159179687499915,0.65716259765625,0.0,0,0.01155957031249999,0.8306416015625,0.8306416015625,9,0.01416015625,1.46508349609375,1.46508349609375,9,0.015879882812499968,3.90853125,3.90853125,18,0.04460009765625017,0.85244140625,0.85244140625,9,0.01652050781250003,2.09140576171875,2.09140576171875,18,0.03904052734375041,0.67456201171875,0.0,0,0.011359863281250049,1.3326025390625,0.0,0,0.029200683593749943,2.306326171875,2.31752490234375,5.99993701171875,8.3174619140625
224,60,1,16,"[16, 17, 18, 19, 20, 21, 22, 23]",1,2,5,"[4920, 0, 0, 286, 0, 0, 0, 18, 0, 2033, 0, 0, 0, 0, 0, 0, 0, 0, 4615, 5]",11877,6,4920,0,29606,9310,28211,10365,1,33879,1.1878037109375,1.1878037109375,6,0.011559082031250112,0.5231201171875,0.0,0,0.011760742187500006,0.62800146484375,0.62800146484375,6,0.01160009765625003,1.19736328125,1.19736328125,6,0.017919433593750034,2.8024873046875,2.8024873046875,12,0.1619604492187503,0.6388017578125,0.6388017578125,6,0.01084033203125001,1.50796484375,1.50796484375,12,0.38296044921874994,0.5277607421875,0.0,0,0.00964013671874997,1.04584326171875,0.0,0,0.02043994140624994,1.81580517578125,1.8361650390625,4.3104521484375,6.1466171875
224,60,1,16,"[16, 17, 18, 19, 20, 21, 22, 23]",1,3,6,"[736, 2022, 0, 0, 0, 0, 0, 70, 0, 0, 0, 0, 0, 3838, 0, 0, 22, 78, 1357, 0]",8123,7,3838,0,30303,9322,28211,8294,0,33879,0.87704248046875,0.87704248046875,7,0.014320312499999988,0.32588134765625,0.0,0,2.73188671875,0.47312158203125,0.47312158203125,7,0.016960449218750007,0.88068310546875,0.88068310546875,7,0.01476025390625002,2.48056591796875,2.48056591796875,14,0.03252148437500013,0.47112109375,0.47112109375,7,0.018520019531249987,1.39224267578125,1.39224267578125,14,0.03324023437500001,0.32252099609375,0.0,0,0.008640136718749969,0.72432275390625,0.0,0,0.022720214843749975,1.3501640625,1.35180419921875,3.87280859375,5.22461279296875
224,60,1,16,"[16, 17, 18, 19, 20, 21, 22, 23]",2,0,3,"[4257, 4920, 0, 0, 50, 0, 0, 1007, 0, 18, 4306, 0, 0, 260, 0, 0, 0, 0, 0, 0]",14818,7,4920,0,31040,9336,31039,22800,3,33891,1.4659248046875,1.4659248046875,7,0.02567919921874995,0.6467216796875,0.0,0,0.00928076171874992,0.7801220703125,0.7801220703125,7,0.02100000000000002,1.42076318359375,1.42076318359375,7,0.24484033203125,3.38060986328125,3.38060986328125,14,16.56688427734375,0.76444189453125,0.76444189453125,7,0.017600097656250036,1.89600390625,1.89600390625,14,0.03312109374999994,0.6425625,0.0,0,0.027839843749999926,1.31136376953125,0.0,0,0.022160156250000007,2.246046875,2.185205078125,5.27661376953125,7.46181884765625
224,60,1,16,"[16, 17, 18, 19, 20, 21, 22, 23]",2,1,4,"[4920, 0, 2, 18, 0, 0, 1506, 1391, 0, 0, 0, 0, 0, 9, 59, 0, 4885, 0, 0, 0]",12790,8,4920,0,31737,9348,31039,20729,2,33891,1.30376318359375,1.30376318359375,8,0.018280761718749927,0.55708056640625,0.0,0,0.010320800781249972,0.7119619140625,0.7119619140625,8,0.012319824218749997,1.22140283203125,1.22140283203125,8,0.014880371093749956,3.39828857421875,3.39828857421875,16,0.2719208984375001,0.6747626953125,0.6747626953125,8,0.013479003906250009,1.8279208984375,1.8279208984375,16,1.6449282226562503,0.54556201171875,0.0,0,0.009560058593750087,1.09516162109375,0.0,0,0.51500244140625,2.01572509765625,1.8961655273437499,5.22620947265625,7.122375
224,60,1,16,"[16, 17, 18, 19, 20, 21, 22, 23]",2,2,5,"[4920, 0, 0, 358, 0, 98, 0, 29, 0, 1586, 0, 0, 0, 0, 0, 0, 0, 0, 4920, 15]",11926,7,4920,0,32434,9360,31039,18658,1,33891,1.2178427734375,1.2178427734375,7,0.01235986328125005,0.516681640625,0.0,0,0.010560546874999965,0.685841796875,0.685841796875,7,0.013040039062499953,1.1516826171875,1.1516826171875,7,0.012960449218749837,3.11277001953125,3.11277001953125,14,0.032159179687499595,0.66712109375,0.66712109375,7,0.011879882812500075,1.6762451171875,1.6762451171875,14,0.03352001953125017,0.5204423828125,0.0,0,0.012319824218749997,1.0568818359375,0.0,0,0.021601562499999893,1.9036845703125,1.8188037109375,4.78901513671875,6.60781884765625
224,60,1,16,"[16, 17, 18, 19, 20, 21, 22, 23]",2,3,6,"[904, 2080, 0, 0, 0, 0, 0, 42, 0, 0, 0, 0, 0, 3935, 0, 0, 25, 21, 55, 0]",7062,7,3935,0,33131,9372,31039,16587,0,33891,0.87484228515625,0.87484228515625,7,0.024520507812500036,0.2724794921875,0.0,0,0.009600585937500017,0.430560546875,0.430560546875,7,0.01880078125000001,0.871642578125,0.871642578125,7,0.016080078125000008,2.35276416015625,2.35276416015625,14,0.03972216796874983,0.43100048828125,0.43100048828125,7,0.019000488281250005,1.3416025390625,1.3416025390625,14,0.02752050781250004,0.27012158203125,0.0,0,0.007520019531250033,0.6488017578125,0.0,0,0.020479980468749992,1.30540283203125,1.30264306640625,3.69436669921875,4.997009765625
224,60,2,32,"[32, 33, 34, 35, 36, 37, 38, 39]",0,0,7,"[0, 0, 0, 4920, 0, 0, 3909, 0, 0, 0, 38, 0, 0, 4920, 14, 0, 0, 4505, 648, 4920]",23874,8,4920,0,25384,9236,25383,6214,3,33867,2.228125,2.228125,8,0.02260009765624993,1.0304423828125,0.0,0,0.011119628906250068,1.209921875,1.209921875,8,0.016799804687499975,2.134083984375,2.134083984375,8,0.013560058593749869,4.6582099609375,4.6582099609375,16,0.3273188476562501,1.186201171875,1.186201171875,8,0.014681152343750004,2.4399638671875,2.4399638671875,16,0.30844091796874995,1.01256103515625,0.0,0,2.0891240234375,2.00700341796875,0.0,0,0.01808056640625022,3.438046875,3.32028515625,7.098173828125,10.418458984375
224,60,2,32,"[32, 33, 34, 35, 36, 37, 38, 39]",0,1,8,"[189, 0, 0, 0, 4920, 2, 4112, 0, 35, 0, 0, 4920, 0, 0, 3411, 0, 0, 0, 0, 0]",17589,7,4920,0,26081,9248,25383,4143,2,33867,1.6875634765625,1.6875634765625,7,0.020680175781250032,0.77276123046875,0.0,0,0.011479492187499996,0.88352197265625,0.88352197265625,7,0.01491992187500002,1.62336376953125,1.62336376953125,7,0.10967919921875002,3.83564794921875,3.83564794921875,14,0.043319824218750025,0.8992412109375,0.8992412109375,7,0.53416162109375,2.0148037109375,2.0148037109375,14,0.034920410156249915,0.760921875,0.0,0,0.010880371093750063,1.48704296875,0.0,0,0.0164794921875,2.5710854492187503,2.52260498046875,5.85045166015625,8.373056640625
224,60,2,32,"[32, 33, 34, 35, 36, 37, 38, 39]",0,2,9,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 482, 3499, 0, 4920, 0, 2, 167, 0, 1174, 1983]",12227,7,4920,0,26778,9260,25383,2072,1,33867,1.2015234375,1.2015234375,7,0.27575976562500015,0.53328125,0.0,0,0.012399902343749991,0.6664404296875,0.6664404296875,7,0.5308017578125002,1.19416162109375,1.19416162109375,7,0.014800292968750073,3.074005859375,3.074005859375,14,0.31392138671875003,0.6674404296875,0.6674404296875,7,0.014440429687500034,1.67848291015625,1.67848291015625,14,0.23092138671875007,0.524322265625,0.0,0,0.010280273437500043,1.0538017578125,0.0,0,0.021360351562499824,1.8679638671874998,1.8616020507812499,4.75248876953125,6.6140908203125
224,60,2,32,"[32, 33, 34, 35, 36, 37, 38, 39]",0,3,10,"[0, 24, 0, 0, 197, 0, 0, 0, 4920, 40, 3538, 0, 0, 0, 0, 1433, 0, 0, 0, 2995]",13147,7,4920,0,27475,9272,25383,1,0,33867,1.23832177734375,1.23832177734375,7,0.9642421874999998,0.57904150390625,0.0,0,0.00984033203125001,0.67536181640625,0.67536181640625,7,0.014280273437499935,1.23504150390625,1.23504150390625,7,0.01832080078125009,3.24156689453125,3.24156689453125,14,0.035720214843749876,0.67408203125,0.67408203125,7,0.012439941406250044,1.682203125,1.682203125,14,0.08683984374999998,0.57272119140625,0.0,0,0.010000000000000009,1.14380322265625,0.0,0,0.020119628906249964,1.91368359375,1.9091235351562499,4.923770019531251,6.832893554687501
224,60,2,32,"[32, 33, 34, 35, 36, 37, 38, 39]",1,0,7,"[0, 0, 0, 4920, 0, 0, 4731, 0, 0, 0, 157, 0, 0, 4920, 62, 0, 0, 4920, 922, 4920]",25552,8,4920,0,28212,9286,28211,14507,3,33879,2.30128515625,2.30128515625,8,0.01636035156249971,1.1010419921875,0.0,0,0.011240234374999991,1.26092236328125,1.26092236328125,8,0.018000488281249893,2.24620458984375,2.24620458984375,8,0.014680664062499904,5.0972919921875,5.0972919921875,16,0.24147900390624955,1.24516162109375,1.24516162109375,8,0.016000000000000014,2.691486328125,2.691486328125,16,0.25435937499999994,1.0922822265625,0.0,0,0.010479492187499995,2.18120361328125,0.0,0,0.021000488281250007,3.56220751953125,3.4913662109374997,7.788778320312501,11.28014453125
224,60,2,32,"[32, 33, 34, 35, 36, 37, 38, 39]",1,1,8,"[165, 0, 0, 0, 4920, 12, 3549, 0, 85, 0, 0, 4920, 0, 0, 2746, 0, 0, 0, 0, 0]",16397,7,4920,0,28909,9298,28211,12436,2,33879,1.52040380859375,1.52040380859375,7,0.015199218750000076,0.72112158203125,0.0,0,0.01195947265624997,0.82448193359375,0.82448193359375,7,0.013160644531249988,1.59296337890625,1.59296337890625,7,0.019679687500000043,3.679326171875,3.679326171875,14,0.34232128906250026,0.8701220703125,0.8701220703125,7,0.029000000000000026,1.90768310546875,1.90768310546875,14,0.3780410156249998,0.71492138671875,0.0,0,0.009919921874999904,1.401681640625,0.0,0,0.02316015625000012,2.3448857421875,2.46308544921875,5.58700927734375,8.0500947265625
224,60,2,32,"[32, 33, 34, 35, 36, 37, 38, 39]",1,2,9,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 865, 3365, 0, 4920, 0, 21, 105, 0, 602, 1729]",11607,7,4920,0,29606,9310,28211,10365,1,33879,1.1418818359375,1.1418818359375,7,0.012839843749999913,0.49708056640625,0.0,0,0.008840332031250009,0.6071611328125,0.6071611328125,7,0.014879882812500078,1.16228125,1.16228125,7,0.01672070312500007,2.88640478515625,2.88640478515625,14,1.5456831054687497,0.6201611328125,0.6201611328125,7,0.015999511718750026,1.64456298828125,1.64456298828125,14,0.34544091796874987,0.492880859375,0.0,0,0.00856005859375003,1.00832177734375,0.0,0,0.022760253906249917,1.74904296875,1.7824423828125,4.5309677734375,6.313410156250001
224,60,2,32,"[32, 33, 34, 35, 36, 37, 38, 39]",1,3,10,"[0, 11, 0, 0, 692, 0, 0, 0, 4920, 39, 4365, 0, 0, 0, 0, 1187, 0, 0, 0, 2739]",13953,7,4920,0,30303,9322,28211,8294,0,33879,1.3201630859375,1.3201630859375,7,0.014720214843749968,0.60504150390625,0.0,0,0.011439941406250043,0.71840087890625,0.71840087890625,7,6.78117333984375,1.331123046875,1.331123046875,7,0.013799804687500083,3.33704638671875,3.33704638671875,14,7.483454101562499,0.7108408203125,0.7108408203125,7,0.09404003906250002,1.806802734375,1.806802734375,14,0.3138413085937499,0.60480126953125,0.0,0,0.012519531249999938,1.19616162109375,0.0,0,0.021479980468749993,2.03856396484375,2.0419638671875,5.14384912109375,7.185812988281249
224,60,2,32,"[32, 33, 34, 35, 36, 37, 38, 39]",2,0,7,"[0, 0, 0, 4920, 0, 0, 4880, 0, 0, 0, 74, 0, 0, 4920, 26, 0, 0, 4920, 837, 4920]",25497,8,4920,0,31040,9336,31039,22800,3,33891,2.2858857421875,2.2858857421875,8,0.017759765625000146,1.1003623046875,0.0,0,0.012959472656250082,1.2580810546875,1.2580810546875,8,0.014440917968749911,2.25868408203125,2.25868408203125,8,0.01708007812500023,5.19556884765625,5.19556884765625,16,0.03880029296874987,1.240123046875,1.240123046875,8,0.015159667968750012,2.73384521484375,2.73384521484375,16,0.03675976562499983,1.0938818359375,0.0,0,0.009920410156250004,2.17984521484375,0.0,0,0.022359374999999737,3.543966796875,3.49880712890625,7.929414062499999,11.42822119140625
224,60,2,32,"[32, 33, 34, 35, 36, 37, 38, 39]",2,1,8,"[266, 0, 1, 0, 4920, 15, 3340, 0, 53, 0, 0, 4920, 0, 0, 3541, 0, 0, 0, 0, 0]",17056,8,4920,0,31737,9348,31039,20729,2,33891,1.67656298828125,1.67656298828125,8,0.015680175781249917,0.75568212890625,0.0,0,0.6127211914062499,0.8833623046875,0.8833623046875,8,0.014599609375000044,1.6247626953125,1.6247626953125,8,0.01732031249999988,3.99208935546875,3.99208935546875,16,0.30871972656250035,0.86328173828125,0.86328173828125,8,0.022920410156250015,2.0599248046875,2.0599248046875,16,0.351919921875,0.75248095703125,0.0,0,0.01059960937500004,1.4834833984375,0.0,0,0.024119628906249968,2.55992529296875,2.48804443359375,6.05201416015625,8.54005859375
224,60,2,32,"[32, 33, 34, 35, 36, 37, 38, 39]",2,2,9,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 119, 4137, 0, 4920, 0, 2, 358, 0, 1042, 2085]",12663,7,4920,0,32434,9360,31039,18658,1,33891,1.26352294921875,1.26352294921875,7,0.013880371093749844,0.56216064453125,0.0,0,7.2941748046875,0.67564208984375,0.67564208984375,7,0.4167998046875,1.309162109375,1.309162109375,7,0.015080078124999785,3.04052685546875,3.04052685546875,14,0.9522412109375002,0.68420263671875,0.68420263671875,7,0.013279785156249946,1.72216259765625,1.72216259765625,14,1.30372314453125,0.55628076171875,0.0,0,0.009760253906250016,1.09600341796875,0.0,0,1.4025214843750002,1.9391650390625,1.99336474609375,4.762689453125,6.75605419921875
224,60,2,32,"[32, 33, 34, 35, 36, 37, 38, 39]",2,3,10,"[0, 1, 0, 0, 354, 0, 0, 0, 4920, 2, 4748, 0, 0, 0, 0, 1384, 0, 0, 0, 3181]",14590,7,4920,0,33131,9372,31039,16587,0,33891,1.3131220703125,1.3131220703125,7,0.014360351562500151,0.641041015625,0.0,0,0.010600097656249918,0.73132177734375,0.73132177734375,7,0.013440429687499922,1.31996240234375,1.31996240234375,7,0.016680664062500128,3.42720703125,3.42720703125,14,0.045920410156250036,0.73688134765625,0.73688134765625,7,0.01551953124999994,1.8009248046875,1.8009248046875,14,0.31415917968750007,0.6361611328125,0.0,0,0.008199707031250059,1.2741220703125,0.0,0,0.020600585937500027,2.04444384765625,2.05684375,5.2281318359375,7.2849755859375005
224,60,3,48,"[48, 49, 50, 51, 52, 53, 54, 55]",0,0,11,"[0, 0, 0, 0, 0, 0, 0, 0, 2899, 1444, 0, 428, 4484, 0, 0, 0, 0, 4920, 0, 0]",14175,5,4920,0,25384,9236,25383,6214,3,33867,1.25444384765625,1.25444384765625,5,0.017040039062499845,0.62148193359375,0.0,0,0.011040039062499951,0.70308154296875,0.70308154296875,5,0.008760253906250015,1.28092431640625,1.28092431640625,5,0.01651953124999994,2.8600087890625,2.8600087890625,10,0.023680175781250146,0.7078427734375,0.7078427734375,5,0.009399902343749988,1.58108447265625,1.58108447265625,10,0.14116064453124988,0.62128173828125,0.0,0,0.010320312499999984,1.21028466796875,0.0,0,0.021838867187500055,1.957525390625,1.98876708984375,4.44109326171875,6.4298603515625
224,60,3,48,"[48, 49, 50, 51, 52, 53, 54, 55]",0,1,12,"[4920, 0, 0, 0, 0, 0, 659, 0, 0, 0, 200, 0, 0, 0, 4173, 0, 0, 1, 0, 0]",9953,5,4920,0,26081,9248,25383,4143,2,33867,0.96900390625,0.96900390625,5,1.4207241210937498,0.42448095703125,0.0,0,0.00924023437499999,0.52356201171875,0.52356201171875,5,0.008879882812499962,0.96524365234375,0.96524365234375,5,0.010479492187499995,2.33496826171875,2.33496826171875,10,0.16056005859374967,0.5262412109375,0.5262412109375,5,0.010439941406250042,1.30240478515625,1.30240478515625,10,0.1310004882812501,0.4164013671875,0.0,0,0.011079589843750015,0.86580224609375,0.0,0,0.022279785156249954,1.49256591796875,1.4914848632812499,3.637373046875,5.12885791015625
224,60,3,48,"[48, 49, 50, 51, 52, 53, 54, 55]",0,2,13,"[0, 0, 1869, 0, 0, 0, 0, 1469, 0, 0, 4713, 0, 0, 35, 311, 0, 0, 0, 62, 0]",8459,6,4713,0,26778,9260,25383,2072,1,33867,0.8312412109375,0.8312412109375,6,0.013041503906249918,0.34036279296875,0.0,0,0.44787939453125,0.44840185546875,0.44840185546875,6,0.014200195312499997,0.81344287109375,0.81344287109375,6,0.01295996093749996,2.26940771484375,2.26940771484375,12,0.11164013671875006,0.44580224609375,0.44580224609375,6,0.019120117187499952,1.3068056640625,1.3068056640625,12,0.029159179687499925,0.3379208984375,0.0,0,0.03215966796874997,0.7602822265625,0.0,0,0.14460107421875001,1.27964306640625,1.2592451171875,3.5762133789062505,4.83545849609375
224,60,3,48,"[48, 49, 50, 51, 52, 53, 54, 55]",0,3,14,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1057, 0, 0, 0, 0, 0, 0, 0, 81, 0, 0]",1138,2,1057,0,27475,9272,25383,1,0,33867,0.1523212890625,0.1523212890625,2,0.009799804687499997,0.058,0.0,0,0.0064399414062500035,0.08447998046875,0.08447998046875,2,0.005520019531250003,0.167400390625,0.167400390625,2,0.00343994140624998,0.55628173828125,0.55628173828125,4,0.07244042968749997,0.08368115234375,0.08368115234375,2,0.0034799804687500047,0.335400390625,0.335400390625,4,0.17288085937500003,0.06472021484375,0.0,0,0.32052099609375,0.13172021484375,0.0,0,0.9519228515625,0.23680126953125,0.25108154296875,0.89168212890625,1.142763671875
224,60,3,48,"[48, 49, 50, 51, 52, 53, 54, 55]",1,0,11,"[0, 0, 0, 0, 0, 0, 0, 0, 2226, 1638, 0, 497, 4920, 0, 0, 0, 0, 4920, 0, 0]",14201,5,4920,0,28212,9286,28211,14507,3,33879,1.28204296875,1.28204296875,5,6.86622021484375,0.615681640625,0.0,0,0.00924023437499999,0.692681640625,0.692681640625,5,0.010120117187499944,1.28772412109375,1.28772412109375,5,0.008559570312500098,2.92436962890625,2.92436962890625,10,0.6131210937499998,0.70120068359375,0.70120068359375,5,0.013481445312500062,1.53240576171875,1.53240576171875,10,0.29143994140624985,0.62348193359375,0.0,0,0.012520507812499915,1.20728369140625,0.0,0,0.18052050781250006,1.974724609375,1.9889248046875,4.456775390625,6.445700195312501
224,60,3,48,"[48, 49, 50, 51, 52, 53, 54, 55]",1,1,12,"[4920, 0, 0, 0, 0, 0, 40, 0, 0, 0, 383, 0, 0, 0, 4291, 0, 0, 0, 0, 0]",9634,4,4920,0,28909,9298,28211,12436,2,33879,0.9340830078125,0.9340830078125,4,0.008520019531250034,0.40864111328125,0.0,0,0.010760253906249961,0.50776171875,0.50776171875,4,0.006160156249999993,0.92760302734375,0.92760302734375,4,0.007640136718749968,2.140685546875,2.140685546875,8,0.019640625000000078,0.51668212890625,0.51668212890625,4,0.0053598632812500435,1.1681640625,1.1681640625,8,9.543869140624999,0.4056005859375,0.0,0,0.01060009765625003,0.83860302734375,0.0,0,0.02119970703124996,1.4418447265625,1.4442851562499999,3.3088496093749997,4.753134765624999
224,60,3,48,"[48, 49, 50, 51, 52, 53, 54, 55]",1,2,13,"[0, 0, 2230, 0, 0, 0, 0, 2041, 0, 0, 4879, 0, 0, 0, 926, 0, 0, 0, 437, 0]",10513,5,4879,0,29606,9310,28211,10365,1,33879,1.01868310546875,1.01868310546875,5,0.009680175781250133,0.44232080078125,0.0,0,0.008400390624999976,0.52848046875,0.52848046875,5,0.010280273437500043,1.0203232421875,1.0203232421875,5,0.009919433593750027,2.355607421875,2.355607421875,10,0.028160644531250334,0.54268212890625,0.54268212890625,5,0.013320312499999987,1.317083984375,1.317083984375,10,0.026600097656249932,0.45468017578125,0.0,0,0.012800781250000004,0.92668359375,0.0,0,0.02039941406250001,1.54716357421875,1.56300537109375,3.67269140625,5.235696777343749
224,60,3,48,"[48, 49, 50, 51, 52, 53, 54, 55]",1,3,14,"[64, 0, 0, 0, 0, 0, 0, 0, 0, 1810, 0, 0, 0, 0, 0, 0, 0, 99, 0, 0]",1973,3,1810,0,30303,9322,28211,8294,0,33879,0.2369609375,0.2369609375,3,0.0052402343750000135,0.0862001953125,0.0,0,0.28796044921874997,0.13152099609375,0.13152099609375,3,0.01947998046874999,0.2350009765625,0.2350009765625,3,0.009000488281249996,0.85480322265625,0.85480322265625,6,0.08487939453125004,0.13556005859375,0.13556005859375,3,0.009440429687500002,0.49208251953125,0.49208251953125,6,0.01599951171874997,0.0781201171875,0.0,0,0.00823974609375,0.18744140625,0.0,0,0.31236083984375,0.36848193359375003,0.37056103515625,1.3468857421875,1.71744677734375
224,60,3,48,"[48, 49, 50, 51, 52, 53, 54, 55]",2,0,11,"[0, 0, 0, 0, 0, 0, 0, 0, 3044, 750, 0, 517, 4920, 0, 0, 0, 0, 4920, 0, 0]",14151,5,4920,0,31040,9336,31039,22800,3,33891,1.2582041015625,1.2582041015625,5,0.011679687500000036,0.61664208984375,0.0,0,0.01155957031249999,0.68448193359375,0.68448193359375,5,0.009959960937500068,1.25024365234375,1.25024365234375,5,0.01060009765625014,2.89100830078125,2.89100830078125,10,2.8081694335937497,0.66816162109375,0.66816162109375,5,0.009000000000000008,1.52764599609375,1.52764599609375,10,0.34924023437499985,0.6072421875,0.0,0,0.009239746093750001,1.19688427734375,0.0,0,0.023080078125000014,1.94268603515625,1.9184052734375,4.418654296875,6.3370595703125
224,60,3,48,"[48, 49, 50, 51, 52, 53, 54, 55]",2,1,12,"[4770, 0, 0, 0, 0, 0, 150, 0, 0, 148, 71, 0, 0, 0, 4847, 0, 0, 114, 0, 0]",10100,6,4847,0,31737,9348,31039,20729,2,33891,0.982083984375,0.982083984375,6,0.016640136718749976,0.4237607421875,0.0,0,0.007760253906250014,0.5476416015625,0.5476416015625,6,0.011839843750000023,1.00716455078125,1.00716455078125,6,0.013759277343750043,2.5843671875,2.5843671875,12,0.028840820312500348,0.56508154296875,0.56508154296875,6,0.016080078125000008,1.46304443359375,1.46304443359375,12,0.022560546874999865,0.42540087890625,0.0,0,0.011000488281249998,0.8891630859375,0.0,0,0.021079589843749913,1.5297255859374999,1.57224609375,4.04741162109375,5.6196577148437505
