split,method,iterations,remaining_MAPE_pct,onef1b_MAPE_pct,onef1b_MAE_ms,onef1b_bias_ms,profiler_MAPE_pct,training_MAPE_pct,MFU_relative_MAPE_pct,MFU_bias_pp,mean_cutoff_fraction_pct,mean_actual_remaining_ms
primary_causal_walk_forward,formal_v685_cold_start,3,11.57243849094273,11.57243849094273,2502.167109666665,-2502.167109666665,10.422647252769872,10.864937329710566,12.190725274733067,0.35961437929719214,0.0,21617.940023666666
primary_causal_walk_forward,t35_midrun_winsor20,3,4.50860581714387,1.9146521075626353,413.65098366666643,-413.65098366666643,1.6761567896227072,2.687194742419203,2.7623200356937585,0.0815245920771388,57.54323760254433,9177.961698333333
primary_causal_walk_forward,t38_lagged_base_residual,3,1.2629807867184033,0.53642245815771,116.06330933333447,-15.265975999998773,0.6306372620260668,1.1274954807355282,1.1438733333666604,0.03379350011390484,57.54323760254433,9177.961698333333
all_including_initialization,formal_v685_cold_start,4,11.34078611646797,11.34078611646797,2445.9978842499986,-2445.9978842499986,10.36952849443861,10.718040852472164,12.00668863871875,0.35475230933029256,0.0,21561.77079825
all_including_initialization,t35_midrun_winsor20,4,4.201267307331723,1.774165878841683,382.58529,-382.58529,1.7228530377208695,2.625240516576871,2.6968328626445954,0.0797067973474247,57.8448074861315,9089.677358249999
all_including_initialization,t38_lagged_base_residual,4,1.7670485345126232,0.7404936417879888,159.39453425000102,-83.79653424999924,0.9387133920233894,1.4554660703141147,1.482997835899272,0.04390847837499923,57.8448074861315,9089.677358249999
