world,iteration,stage,rank,ep_group,mb,local_layer,layer,tokens_per_expert,token_rows,nonempty_experts,max_expert_rows,min_expert_rows,checkpoint_forward_event,checkpoint_sequence,forward_step_event,checkpoint_backward_event,backward_execution_order,backward_step_event,F_FC1_gpu_ms,F_FC1_gemm_ms,F_FC1_gemm_count,F_FC1_gap_ms,F_inter_FC_local_gpu_ms,F_inter_FC_local_gemm_ms,F_inter_FC_local_gemm_count,F_inter_FC_local_gap_ms,F_FC2_gpu_ms,F_FC2_gemm_ms,F_FC2_gemm_count,F_FC2_gap_ms,recompute_FC1_gpu_ms,recompute_FC1_gemm_ms,recompute_FC1_gemm_count,recompute_FC1_gap_ms,backward_FC1_gpu_ms,backward_FC1_gemm_ms,backward_FC1_gemm_count,backward_FC1_gap_ms,recompute_FC2_gpu_ms,recompute_FC2_gemm_ms,recompute_FC2_gemm_count,recompute_FC2_gap_ms,backward_FC2_gpu_ms,backward_FC2_gemm_ms,backward_FC2_gemm_count,backward_FC2_gap_ms,recompute_inter_FC_local_gpu_ms,recompute_inter_FC_local_gemm_ms,recompute_inter_FC_local_gemm_count,recompute_inter_FC_local_gap_ms,backward_inter_FC_local_gpu_ms,backward_inter_FC_local_gemm_ms,backward_inter_FC_local_gemm_count,backward_inter_FC_local_gap_ms,F_FC_gemm_ms,recompute_FC_gemm_ms,backward_FC_gemm_ms,B_FC_gemm_ms
256,60,1,16,"[16, 17, 18, 19, 20, 21, 22, 23]",2,2,5,"[0, 1, 0, 0, 4920, 0, 1522, 0, 0, 0, 0, 0, 0, 0, 1101, 0, 960, 0, 3, 2536]",11043,7,4920,0,40727,12369,39332,18658,1,45012,1.0828876953125,1.0828876953125,7,0.013440429687500144,0.47704443359375,0.0,0,0.009439453124999997,0.60284375,0.60284375,7,0.01180029296874996,1.0748876953125,1.0748876953125,7,0.01440087890624997,2.86901806640625,2.86901806640625,14,0.037320800781249996,0.58752392578125,0.58752392578125,7,0.016000000000000014,1.64341162109375,1.64341162109375,14,0.03343945312499996,0.47572265625,0.0,0,0.009880371093750007,0.976126953125,0.0,0,0.02180029296875008,1.6857314453124999,1.6624116210937498,4.5124296875,6.17484130859375
256,60,1,16,"[16, 17, 18, 19, 20, 21, 22, 23]",2,3,6,"[2518, 0, 3896, 387, 4920, 68, 0, 0, 0, 0, 1111, 996, 3124, 0, 0, 0, 0, 0, 0, 0]",17020,8,4920,0,41424,12381,39332,16587,0,45012,1.64265185546875,1.64265185546875,8,0.019600097656250037,0.7409248046875,0.0,0,0.011479980468749984,0.8854072265625,0.8854072265625,8,0.017600097656249925,1.63829150390625,1.63829150390625,8,0.02048046874999998,3.89546728515625,3.89546728515625,16,0.04256054687499988,0.88528515625,0.88528515625,8,0.01776074218750001,2.18633642578125,2.18633642578125,16,0.04291992187499982,0.74364501953125,0.0,0,0.009120117187500054,1.47164892578125,0.0,0,0.020360839843750034,2.52805908203125,2.52357666015625,6.0818037109375,8.60538037109375
256,60,1,16,"[16, 17, 18, 19, 20, 21, 22, 23]",3,0,3,"[0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 641, 4728, 3746, 0]",9224,5,4728,0,42161,12395,42160,31093,3,45024,0.856685546875,0.856685546875,5,0.014440429687500034,0.38288330078125,0.0,0,0.010000000000000009,0.4754443359375,0.4754443359375,5,0.009879882812499963,0.86960595703125,0.86960595703125,5,0.013480468749999974,2.1939345703125,2.1939345703125,10,0.02407958984375025,0.47792236328125,0.47792236328125,5,0.008440429687500028,1.229927734375,1.229927734375,10,0.028960449218750073,0.3878818359375,0.0,0,0.008920410156250003,0.8021259765625,0.0,0,0.02143994140625005,1.3321298828125,1.3475283203125,3.4238623046875,4.7713906249999996
256,60,1,16,"[16, 17, 18, 19, 20, 21, 22, 23]",3,1,4,"[0, 0, 0, 168, 0, 0, 4920, 0, 4920, 3660, 3554, 0, 0, 0, 297, 0, 0, 0, 0, 4920]",22439,7,4920,0,42858,12407,42160,29022,2,45024,2.02217431640625,2.02217431640625,7,0.02767968750000005,0.97548681640625,0.0,0,0.011200195312499939,1.1366875,1.1366875,7,0.01064062499999996,2.0405732421875,2.0405732421875,7,0.0283203125,4.28782861328125,4.28782861328125,14,0.02787939453124988,1.10812841796875,1.10812841796875,7,0.010519531249999936,2.300134765625,2.300134765625,14,0.041640136718749776,0.96632568359375,0.0,0,0.010720214843749964,1.91025244140625,0.0,0,0.02012060546874994,3.15886181640625,3.14870166015625,6.587963378906251,9.736665039062501
256,60,1,16,"[16, 17, 18, 19, 20, 21, 22, 23]",3,2,5,"[0, 1, 0, 0, 4920, 0, 2228, 0, 0, 0, 0, 0, 0, 0, 179, 0, 40, 0, 5, 907]",8280,7,4920,0,43555,12419,42160,26951,1,45024,0.911806640625,0.911806640625,7,0.012399414062499892,0.32724267578125,0.0,0,0.010640136718750026,0.49612353515625,0.49612353515625,7,0.010119628906250011,0.93440625,0.93440625,7,0.012399902343749991,2.49181591796875,2.49181591796875,14,0.039959960937500316,0.50964453125,0.50964453125,7,0.011439941406250043,1.42788916015625,1.42788916015625,14,0.02616015625000001,0.336482421875,0.0,0,0.010079589843750014,0.75352587890625,0.0,0,0.022879882812499974,1.4079301757812501,1.44405078125,3.919705078125,5.363755859375
256,60,1,16,"[16, 17, 18, 19, 20, 21, 22, 23]",3,3,6,"[2560, 0, 4920, 2, 4920, 8, 0, 0, 0, 0, 35, 3283, 1084, 0, 0, 0, 0, 0, 0, 0]",16812,8,4920,0,44252,12431,42160,24880,0,45024,1.64277197265625,1.64277197265625,8,0.020760253906250137,0.7369638671875,0.0,0,0.013361328125000016,0.88320654296875,0.88320654296875,8,0.015480468749999976,1.64865087890625,1.64865087890625,8,0.02043994140624994,3.8236650390625,3.8236650390625,16,0.03972119140625008,0.89884619140625,0.89884619140625,8,0.018119628906249963,2.0309326171875,2.0309326171875,16,0.04884033203124982,0.73612451171875,0.0,0,0.012440429687499921,1.4640908203125,0.0,0,0.021519042968749957,2.525978515625,2.5474970703124997,5.85459765625,8.402094726562499
256,60,2,32,"[32, 33, 34, 35, 36, 37, 38, 39]",0,0,7,"[0, 4, 0, 0, 0, 0, 0, 1, 4777, 0, 0, 0, 0, 4920, 0, 33, 4920, 2018, 0, 4920]",21593,8,4920,0,33677,12245,33676,6214,3,44988,1.948482421875,1.948482421875,8,0.029481933593749954,0.92372119140625,0.0,0,0.00863964843749998,1.05676220703125,1.05676220703125,8,0.019119628906250075,1.95516259765625,1.95516259765625,8,0.021880371093750073,4.637927734375,4.637927734375,16,0.038840332031250036,1.06512109375,1.06512109375,8,0.017600097656250036,2.42036328125,2.42036328125,16,0.04503955078124999,0.92792138671875,0.0,0,0.009240722656249978,1.84912255859375,0.0,0,0.020480957031249858,3.00524462890625,3.0202836914062496,7.0582910156250005,10.078574707031251
256,60,2,32,"[32, 33, 34, 35, 36, 37, 38, 39]",0,1,8,"[4920, 0, 845, 0, 0, 0, 0, 0, 0, 4920, 3933, 0, 1153, 3101, 0, 0, 0, 4920, 0, 0]",23792,7,4920,0,34374,12257,33676,4143,2,44988,2.11568310546875,2.11568310546875,7,0.025799804687499872,1.01756201171875,0.0,0,0.01064013671874986,1.16240234375,1.16240234375,7,0.01316015625000011,2.1954833984375,2.1954833984375,7,0.02491992187500003,4.7157265625,4.7157265625,14,0.04408056640624913,1.1994814453125,1.1994814453125,7,0.012920410156249895,2.52972412109375,2.52972412109375,14,0.04076025390624993,1.0202822265625,0.0,0,0.010760253906249906,2.0345234375,0.0,0,0.02195947265624998,3.27808544921875,3.3949648437500004,7.24545068359375,10.640415527343752
256,60,2,32,"[32, 33, 34, 35, 36, 37, 38, 39]",0,2,9,"[4920, 0, 0, 20, 0, 0, 0, 0, 272, 0, 2275, 2945, 0, 0, 0, 0, 0, 4920, 0, 0]",15352,6,4920,0,35071,12269,33676,2072,1,44988,1.46736181640625,1.46736181640625,6,0.018400390624999874,0.66832080078125,0.0,0,0.009760253906250016,0.7867626953125,0.7867626953125,6,0.011279296875000067,1.47676220703125,1.47676220703125,6,0.019799804687499867,3.14520458984375,3.14520458984375,12,0.02400048828125012,0.78752099609375,0.78752099609375,6,0.009520019531249924,1.7146826171875,1.7146826171875,12,0.026199707031250075,0.66724072265625,0.0,0,0.011680175781250024,1.32368310546875,0.0,0,0.02327880859375009,2.25412451171875,2.264283203125,4.8598872070312495,7.12417041015625
256,60,2,32,"[32, 33, 34, 35, 36, 37, 38, 39]",0,3,10,"[0, 0, 0, 50, 0, 0, 0, 1243, 0, 0, 0, 4920, 0, 0, 1234, 0, 0, 1231, 0, 18]",8696,6,4920,0,35768,12281,33676,1,0,44988,0.87544140625,0.87544140625,6,0.011079589843750015,0.35344091796875,0.0,0,0.00823974609375,0.50180126953125,0.50180126953125,6,0.010439453124999942,0.8699208984375,0.8699208984375,6,0.012919921875000018,2.42620361328125,2.42620361328125,12,0.02387939453125032,0.511720703125,0.511720703125,6,0.010240234375000101,1.3509619140625,1.3509619140625,12,0.02727978515625007,0.35239990234375,0.0,0,0.009680175781249967,0.77852099609375,0.0,0,0.02128124999999992,1.37724267578125,1.3816416015625,3.77716552734375,5.1588071289062505
256,60,2,32,"[32, 33, 34, 35, 36, 37, 38, 39]",1,0,7,"[0, 49, 0, 0, 0, 305, 0, 51, 3918, 0, 0, 0, 0, 4920, 0, 13, 4920, 4146, 0, 4920]",23242,9,4920,0,36505,12295,36504,14507,3,45000,2.209962890625,2.209962890625,9,0.02616015625000001,0.9969208984375,0.0,0,0.011920898437500105,1.19112158203125,1.19112158203125,9,0.02496044921875007,2.1469638671875,2.1469638671875,9,0.027560058593750103,5.00340771484375,5.00340771484375,18,0.04395996093750032,1.1642822265625,1.1642822265625,9,0.0196396484375001,2.71636328125,2.71636328125,18,0.0464809570312501,0.99540087890625,0.0,0,0.010560058593750088,1.98940234375,0.0,0,0.021120605468750275,3.40108447265625,3.31124609375,7.71977099609375,11.03101708984375
256,60,2,32,"[32, 33, 34, 35, 36, 37, 38, 39]",1,1,8,"[4920, 0, 588, 0, 0, 0, 0, 0, 0, 4920, 4136, 0, 4203, 3778, 0, 0, 0, 4369, 0, 0]",26914,7,4920,0,37202,12307,36504,12436,2,45000,2.42480419921875,2.42480419921875,7,0.03671972656250011,1.15336181640625,0.0,0,0.01043994140624993,1.29240185546875,1.29240185546875,7,0.01260009765624992,2.42356396484375,2.42356396484375,7,0.03491992187500026,4.87712744140625,4.87712744140625,14,0.05048046875000001,1.30244189453125,1.30244189453125,7,0.01260058593750002,2.740486328125,2.740486328125,14,0.039718750000000025,1.153681640625,0.0,0,0.010360351562500147,2.29024267578125,0.0,0,0.02188037109374985,3.7172060546875,3.726005859375,7.61761376953125,11.34361962890625
256,60,2,32,"[32, 33, 34, 35, 36, 37, 38, 39]",1,2,9,"[4920, 0, 0, 25, 0, 0, 0, 0, 881, 0, 569, 4813, 0, 0, 0, 0, 0, 4920, 0, 0]",16128,6,4920,0,37899,12319,36504,10365,1,45000,1.53328173828125,1.53328173828125,6,0.01200000000000001,0.70176123046875,0.0,0,0.0106806640624999,0.810560546875,0.810560546875,6,0.012080078125000004,1.53780224609375,1.53780224609375,6,0.01155957031249999,3.4854052734375,3.4854052734375,12,0.025640136718750206,0.8283623046875,0.8283623046875,6,0.01043994140624993,1.8931630859375,1.8931630859375,12,0.027399902343750115,0.70544091796875,0.0,0,0.012280273437500044,1.3912421875,0.0,0,0.024080078124999904,2.34384228515625,2.36616455078125,5.3785683593749996,7.74473291015625
256,60,2,32,"[32, 33, 34, 35, 36, 37, 38, 39]",1,3,10,"[0, 0, 0, 6, 0, 0, 0, 2552, 0, 0, 0, 4920, 0, 0, 1424, 0, 0, 1839, 0, 147]",10888,6,4920,0,38596,12331,36504,8294,0,45000,1.04352197265625,1.04352197265625,6,0.018359863281250055,0.475240234375,0.0,0,0.009959960937500012,0.57580126953125,0.57580126953125,6,0.013559570312499991,1.04584130859375,1.04584130859375,6,0.016799316406250098,2.64100390625,2.64100390625,12,0.03791992187499993,0.59056103515625,0.59056103515625,6,0.015040039062499955,1.4574423828125,1.4574423828125,12,0.028040039062499966,0.47364111328125,0.0,0,0.009159667968749952,0.98076220703125,0.0,0,0.024079589843750027,1.6193232421875,1.63640234375,4.0984462890625,5.734848632812501
256,60,2,32,"[32, 33, 34, 35, 36, 37, 38, 39]",2,0,7,"[0, 3, 0, 0, 0, 4, 0, 10, 4507, 0, 0, 0, 0, 4920, 0, 74, 4920, 3204, 0, 4920]",22562,9,4920,0,39333,12345,39332,22800,3,45012,2.08308447265625,2.08308447265625,9,0.024520019531249826,0.9655625,0.0,0,0.010279296874999955,1.10580029296875,1.10580029296875,9,0.018440917968749915,2.1416826171875,2.1416826171875,9,0.02504101562499983,4.9050078125,4.9050078125,18,0.048760253906249496,1.1524013671875,1.1524013671875,9,0.016800292968750075,2.62884521484375,2.62884521484375,18,0.048280273437499854,0.96964111328125,0.0,0,0.012399902343749991,1.92708251953125,0.0,0,0.018840332031250018,3.188884765625,3.294083984375,7.53385302734375,10.827937011718749
256,60,2,32,"[32, 33, 34, 35, 36, 37, 38, 39]",2,1,8,"[4920, 0, 751, 0, 0, 0, 0, 0, 0, 4920, 3956, 3, 2387, 3801, 0, 0, 0, 4520, 0, 0]",25258,8,4920,0,40030,12357,39332,20729,2,45012,2.25068310546875,2.25068310546875,8,0.02339990234374989,1.076162109375,0.0,0,0.009720214843750075,1.20656201171875,1.20656201171875,8,0.015279785156249837,2.328443359375,2.328443359375,8,0.02968017578124993,5.0684462890625,5.0684462890625,16,0.054401855468750426,1.22736181640625,1.22736181640625,8,0.014240722656249982,2.6947646484375,2.6947646484375,16,0.044999511718750274,1.084521484375,0.0,0,0.011799804687500082,2.158482421875,0.0,0,0.021401367187499964,3.4572451171875,3.5558051757812503,7.7632109375,11.31901611328125
256,60,2,32,"[32, 33, 34, 35, 36, 37, 38, 39]",2,2,9,"[4920, 0, 0, 26, 0, 0, 0, 3, 544, 0, 421, 4436, 0, 0, 0, 0, 0, 4920, 1, 0]",15271,8,4920,0,40727,12369,39332,18658,1,45012,1.530841796875,1.530841796875,8,0.024160156249999787,0.66572119140625,0.0,0,0.009839843750000021,0.82764111328125,0.82764111328125,8,0.016241210937499972,1.49956201171875,1.49956201171875,8,0.02220019531249995,3.57544580078125,3.57544580078125,16,0.03676025390624993,0.81924169921875,0.81924169921875,8,0.015199707031249954,1.974203125,1.974203125,16,0.036279785156249966,0.66172119140625,0.0,0,0.010439941406250042,1.33164111328125,0.0,0,0.019641113281249956,2.3584829101562503,2.3188037109375,5.54964892578125,7.86845263671875
256,60,2,32,"[32, 33, 34, 35, 36, 37, 38, 39]",2,3,10,"[0, 0, 0, 115, 0, 0, 0, 2481, 0, 0, 0, 4599, 0, 0, 1680, 0, 0, 1873, 0, 215]",10963,6,4599,0,41424,12381,39332,16587,0,45012,1.01144140625,1.01144140625,6,0.022480468750000204,0.476560546875,0.0,0,0.00984033203125001,0.553640625,0.553640625,6,0.017440429687500036,1.0273623046875,1.0273623046875,6,0.02179931640624999,2.615443359375,2.615443359375,12,0.04468066406250015,0.56123974609375,0.56123974609375,6,0.017839843749999917,1.4505234375,1.4505234375,12,0.031560058593749885,0.48256103515625,0.0,0,0.010560058593750032,0.98356103515625,0.0,0,0.02083984374999992,1.5650820312499998,1.5886020507812502,4.065966796875,5.65456884765625
256,60,2,32,"[32, 33, 34, 35, 36, 37, 38, 39]",3,0,7,"[0, 28, 0, 0, 0, 21, 0, 5, 4920, 0, 0, 0, 0, 4920, 0, 4, 4920, 3122, 0, 4920]",22860,9,4920,0,42161,12395,42160,31093,3,45024,2.0636435546875,2.0636435546875,9,0.020960937500000387,0.98492138671875,0.0,0,0.011560058593750089,1.14152197265625,1.14152197265625,9,0.01752001953124993,2.1276826171875,2.1276826171875,9,0.024880371093749964,5.0573681640625,5.0573681640625,18,0.042959472656249886,1.1720009765625,1.1720009765625,9,0.014079589843750018,2.574044921875,2.574044921875,18,0.04831933593749982,0.985482421875,0.0,0,0.010879394531249975,1.96340234375,0.0,0,0.022680664062500133,3.20516552734375,3.2996835937499998,7.6314130859375,10.9310966796875
256,60,2,32,"[32, 33, 34, 35, 36, 37, 38, 39]",3,1,8,"[4920, 0, 439, 0, 0, 0, 0, 0, 0, 4920, 4322, 0, 2534, 3023, 0, 0, 0, 4920, 0, 0]",25078,7,4920,0,42858,12407,42160,29022,2,45024,2.19940283203125,2.19940283203125,7,0.020200683593749602,1.0750419921875,0.0,0,0.009200195312499826,1.2164013671875,1.2164013671875,7,0.011920410156250005,2.2369638671875,2.2369638671875,7,0.02747998046875022,4.61688671875,4.61688671875,14,0.03891992187500026,1.2415615234375,1.2415615234375,7,0.012280273437500044,2.417123046875,2.417123046875,14,0.035720703124999975,1.07944140625,0.0,0,0.010239257812500124,2.1348837890625,0.0,0,0.020039062499999982,3.4158041992187504,3.4785253906249998,7.034009765625,10.51253515625
256,60,2,32,"[32, 33, 34, 35, 36, 37, 38, 39]",3,2,9,"[4920, 0, 0, 12, 0, 0, 0, 1, 777, 0, 1478, 3302, 0, 0, 0, 0, 0, 4920, 0, 0]",15410,7,4920,0,43555,12419,42160,26951,1,45024,1.50984326171875,1.50984326171875,7,0.020479492187500004,0.6709208984375,0.0,0,0.009720214843749964,0.78804052734375,0.78804052734375,7,0.010160156249999996,1.478322265625,1.478322265625,7,0.028399902343750005,3.52696435546875,3.52696435546875,14,0.038121582031250156,0.80028076171875,0.80028076171875,7,0.010520019531250036,1.93340234375,1.93340234375,14,0.035280273437499954,0.67092041015625,0.0,0,0.010400390624999978,1.326482421875,0.0,0,0.019519531250000055,2.2978837890625,2.27860302734375,5.46036669921875,7.7389697265625
256,60,2,32,"[32, 33, 34, 35, 36, 37, 38, 39]",3,3,10,"[0, 0, 0, 73, 0, 0, 0, 636, 0, 0, 0, 4920, 0, 0, 219, 0, 0, 125, 0, 3]",5976,6,4920,0,44252,12431,42160,24880,0,45024,0.72692041015625,0.72692041015625,6,0.010280273437500043,0.216640625,0.0,0,0.010199707031250005,0.4040009765625,0.4040009765625,6,0.009799804687500024,0.71280078125,0.71280078125,6,0.010959960937499957,2.049244140625,2.049244140625,12,0.02639892578125025,0.40032080078125,0.40032080078125,6,0.010160156249999996,1.1125615234375,1.1125615234375,12,0.02792041015625002,0.224759765625,0.0,0,0.010160156249999996,0.54460205078125,0.0,0,0.019839355468750042,1.13092138671875,1.11312158203125,3.1618056640625,4.27492724609375
