iteration,node_id,source_model,kind,category,rank,pp_stage,pp_lane,microbatch,predicted_start_ns,predicted_end_ns,duration_ns,network_service_ns,software_completion_ns,group_key,dependency
55,rank34:F3,pipeline,compute,forward,34,2,2,3,1785477746435200655,1785477746752553746,317353091,0,0,,lane2:F2:s2->s3
55,rank50:F2,pipeline,compute,forward,50,3,2,2,1785477746435200655,1785477746750583360,315382705,0,0,,lane2:F2:s2->s3
55,lane2:F0:s5->s6,pipeline,pp_message,forward,-1,5,2,0,1785477746609759011,1785477746614471357,4712346,4712346,0,,rank82:F0
55,lane2:F1:s4->s5,pipeline,pp_message,forward,-1,4,2,1,1785477746612093466,1785477746616805812,4712346,4712346,0,,rank66:F1
55,rank98:F0,pipeline,compute,forward,98,6,2,0,1785477746614471357,1785477746932483926,318012569,0,0,,lane2:F0:s5->s6
55,rank82:F1,pipeline,compute,forward,82,5,2,1,1785477746616805812,1785477746929625021,312819209,0,0,,lane2:F1:s4->s5
55,lane2:F2:s3->s4,pipeline,pp_message,forward,-1,3,2,2,1785477746750583360,1785477746755295706,4712346,4712346,0,,rank50:F2
55,lane2:F3:s2->s3,pipeline,pp_message,forward,-1,2,2,3,1785477746752553746,1785477746757266092,4712346,4712346,0,,rank34:F3
55,rank66:F2,pipeline,compute,forward,66,4,2,2,1785477746755295706,1785477747071000483,315704777,0,0,,lane2:F2:s3->s4
55,rank50:F3,pipeline,compute,forward,50,3,2,3,1785477746757266092,1785477747091445631,334179539,0,0,,lane2:F3:s2->s3
55,lane2:F1:s5->s6,pipeline,pp_message,forward,-1,5,2,1,1785477746929625021,1785477746934337367,4712346,4712346,0,,rank82:F1
55,lane2:F0:s6->s7,pipeline,pp_message,forward,-1,6,2,0,1785477746932483926,1785477746937196272,4712346,4712346,0,,rank98:F0
55,rank114:F0,pipeline,compute,forward,114,7,2,0,1785477746937196272,1785477747254153599,316957327,0,0,,lane2:F0:s6->s7
55,rank98:F1,pipeline,compute,forward,98,6,2,1,1785477746937196272,1785477747253968382,316772110,0,0,,lane2:F0:s6->s7
55,lane2:F2:s4->s5,pipeline,pp_message,forward,-1,4,2,2,1785477747071000483,1785477747075712829,4712346,4712346,0,,rank66:F2
55,rank82:F2,pipeline,compute,forward,82,5,2,2,1785477747075712829,1785477747428267153,352554324,0,0,,lane2:F2:s4->s5
55,lane2:F3:s3->s4,pipeline,pp_message,forward,-1,3,2,3,1785477747091445631,1785477747096157977,4712346,4712346,0,,rank50:F3
55,rank66:F3,pipeline,compute,forward,66,4,2,3,1785477747096157977,1785477747409445831,313287854,0,0,,lane2:F3:s3->s4
55,lane2:F1:s6->s7,pipeline,pp_message,forward,-1,6,2,1,1785477747253968382,1785477747258680728,4712346,4712346,0,,rank98:F1
55,lane2:F0:s7->s8,pipeline,pp_message,forward,-1,7,2,0,1785477747254153599,1785477747258865945,4712346,4712346,0,,rank114:F0
55,rank114:F1,pipeline,compute,forward,114,7,2,1,1785477747258865945,1785477747571456173,312590228,0,0,,lane2:F0:s7->s8
55,rank130:F0,pipeline,compute,forward,130,8,2,0,1785477747258865945,1785477747572337096,313471151,0,0,,lane2:F0:s7->s8
55,lane2:F3:s4->s5,pipeline,pp_message,forward,-1,4,2,3,1785477747409445831,1785477747414158177,4712346,4712346,0,,rank66:F3
55,lane2:F2:s5->s6,pipeline,pp_message,forward,-1,5,2,2,1785477747428267153,1785477747432979499,4712346,4712346,0,,rank82:F2
55,rank82:F3,pipeline,compute,forward,82,5,2,3,1785477747432979499,1785477747745205931,312226432,0,0,,lane2:F2:s5->s6
55,rank98:F2,pipeline,compute,forward,98,6,2,2,1785477747432979499,1785477747748955974,315976475,0,0,,lane2:F2:s5->s6
55,lane2:F1:s7->s8,pipeline,pp_message,forward,-1,7,2,1,1785477747571456173,1785477747576168519,4712346,4712346,0,,rank114:F1
55,lane2:F0:s8->s9,pipeline,pp_message,forward,-1,8,2,0,1785477747572337096,1785477747577049442,4712346,4712346,0,,rank130:F0
55,rank130:F1,pipeline,compute,forward,130,8,2,1,1785477747577049442,1785477747888064738,311015296,0,0,,lane2:F0:s8->s9
55,rank146:F0,pipeline,compute,forward,146,9,2,0,1785477747577049442,1785477747897517017,320467575,0,0,,lane2:F0:s8->s9
55,lane2:F3:s5->s6,pipeline,pp_message,forward,-1,5,2,3,1785477747745205931,1785477747749918277,4712346,4712346,0,,rank82:F3
55,lane2:F2:s6->s7,pipeline,pp_message,forward,-1,6,2,2,1785477747748955974,1785477747753668320,4712346,4712346,0,,rank98:F2
55,rank114:F2,pipeline,compute,forward,114,7,2,2,1785477747753668320,1785477748064353500,310685180,0,0,,lane2:F2:s6->s7
55,rank98:F3,pipeline,compute,forward,98,6,2,3,1785477747753668320,1785477748069059845,315391525,0,0,,lane2:F2:s6->s7
55,lane2:F1:s8->s9,pipeline,pp_message,forward,-1,8,2,1,1785477747888064738,1785477747892777084,4712346,4712346,0,,rank130:F1
55,lane2:F0:s9->s10,pipeline,pp_message,forward,-1,9,2,0,1785477747897517017,1785477747902229363,4712346,4712346,0,,rank146:F0
55,rank146:F1,pipeline,compute,forward,146,9,2,1,1785477747902229363,1785477748220732712,318503349,0,0,,lane2:F0:s9->s10
55,rank162:F0,pipeline,compute,forward,162,10,2,0,1785477747902229363,1785477748222683099,320453736,0,0,,lane2:F0:s9->s10
55,lane2:F2:s7->s8,pipeline,pp_message,forward,-1,7,2,2,1785477748064353500,1785477748069065846,4712346,4712346,0,,rank114:F2
55,lane2:F3:s6->s7,pipeline,pp_message,forward,-1,6,2,3,1785477748069059845,1785477748073772191,4712346,4712346,0,,rank98:F3
55,rank130:F2,pipeline,compute,forward,130,8,2,2,1785477748069065846,1785477748380465296,311399450,0,0,,lane2:F2:s7->s8
55,rank114:F3,pipeline,compute,forward,114,7,2,3,1785477748073772191,1785477748414191922,340419731,0,0,,lane2:F3:s6->s7
55,lane2:F1:s9->s10,pipeline,pp_message,forward,-1,9,2,1,1785477748220732712,1785477748225445058,4712346,4712346,0,,rank146:F1
55,lane2:F0:s10->s11,pipeline,pp_message,forward,-1,10,2,0,1785477748222683099,1785477748227395445,4712346,4712346,0,,rank162:F0
55,rank162:F1,pipeline,compute,forward,162,10,2,1,1785477748227395445,1785477748552307503,324912058,0,0,,lane2:F0:s10->s11
55,rank178:F0,pipeline,compute,forward,178,11,2,0,1785477748227395445,1785477748538173848,310778403,0,0,,lane2:F0:s10->s11
55,lane2:F2:s8->s9,pipeline,pp_message,forward,-1,8,2,2,1785477748380465296,1785477748385177642,4712346,4712346,0,,rank130:F2
55,rank146:F2,pipeline,compute,forward,146,9,2,2,1785477748385177642,1785477748703289092,318111450,0,0,,lane2:F2:s8->s9
55,lane2:F3:s7->s8,pipeline,pp_message,forward,-1,7,2,3,1785477748414191922,1785477748418904268,4712346,4712346,0,,rank114:F3
55,rank130:F3,pipeline,compute,forward,130,8,2,3,1785477748418904268,1785477748729921805,311017537,0,0,,lane2:F3:s7->s8
55,lane2:F0:s11->s12,pipeline,pp_message,forward,-1,11,2,0,1785477748538173848,1785477748542886194,4712346,4712346,0,,rank178:F0
55,rank194:F0,pipeline,compute,forward,194,12,2,0,1785477748542886194,1785477748855479709,312593515,0,0,,lane2:F0:s11->s12
55,lane2:F1:s10->s11,pipeline,pp_message,forward,-1,10,2,1,1785477748552307503,1785477748557019849,4712346,4712346,0,,rank162:F1
55,rank178:F1,pipeline,compute,forward,178,11,2,1,1785477748557019849,1785477748873304683,316284834,0,0,,lane2:F1:s10->s11
55,lane2:F2:s9->s10,pipeline,pp_message,forward,-1,9,2,2,1785477748703289092,1785477748708001438,4712346,4712346,0,,rank146:F2
55,rank162:F2,pipeline,compute,forward,162,10,2,2,1785477748708001438,1785477749042108508,334107070,0,0,,lane2:F2:s9->s10
55,lane2:F3:s8->s9,pipeline,pp_message,forward,-1,8,2,3,1785477748729921805,1785477748734634151,4712346,4712346,0,,rank130:F3
55,rank146:F3,pipeline,compute,forward,146,9,2,3,1785477748734634151,1785477749053496078,318861927,0,0,,lane2:F3:s8->s9
55,lane2:F0:s12->s13,pipeline,pp_message,forward,-1,12,2,0,1785477748855479709,1785477748860192055,4712346,4712346,0,,rank194:F0
55,rank210:F0,pipeline,compute,forward,210,13,2,0,1785477748860192055,1785477749175466720,315274665,0,0,,lane2:F0:s12->s13
55,lane2:F1:s11->s12,pipeline,pp_message,forward,-1,11,2,1,1785477748873304683,1785477748878017029,4712346,4712346,0,,rank178:F1
55,rank194:F1,pipeline,compute,forward,194,12,2,1,1785477748878017029,1785477749184479950,306462921,0,0,,lane2:F1:s11->s12
55,lane2:F2:s10->s11,pipeline,pp_message,forward,-1,10,2,2,1785477749042108508,1785477749046820854,4712346,4712346,0,,rank162:F2
55,rank178:F2,pipeline,compute,forward,178,11,2,2,1785477749046820854,1785477749356152640,309331786,0,0,,lane2:F2:s10->s11
55,lane2:F3:s9->s10,pipeline,pp_message,forward,-1,9,2,3,1785477749053496078,1785477749058208424,4712346,4712346,0,,rank146:F3
55,rank162:F3,pipeline,compute,forward,162,10,2,3,1785477749058208424,1785477749369011355,310802931,0,0,,lane2:F3:s9->s10
55,lane2:F0:s13->s14,pipeline,pp_message,forward,-1,13,2,0,1785477749175466720,1785477749180179066,4712346,4712346,0,,rank210:F0
55,rank226:F0,pipeline,compute,forward,226,14,2,0,1785477749180179066,1785477749495879849,315700783,0,0,,lane2:F0:s13->s14
55,lane2:F1:s12->s13,pipeline,pp_message,forward,-1,12,2,1,1785477749184479950,1785477749189192296,4712346,4712346,0,,rank194:F1
55,rank210:F1,pipeline,compute,forward,210,13,2,1,1785477749189192296,1785477749498685051,309492755,0,0,,lane2:F1:s12->s13
55,lane2:F2:s11->s12,pipeline,pp_message,forward,-1,11,2,2,1785477749356152640,1785477749360864986,4712346,4712346,0,,rank178:F2
55,rank194:F2,pipeline,compute,forward,194,12,2,2,1785477749360864986,1785477749673514123,312649137,0,0,,lane2:F2:s11->s12
55,lane2:F3:s10->s11,pipeline,pp_message,forward,-1,10,2,3,1785477749369011355,1785477749373723701,4712346,4712346,0,,rank162:F3
55,rank178:F3,pipeline,compute,forward,178,11,2,3,1785477749373723701,1785477749680703688,306979987,0,0,,lane2:F3:s10->s11
55,lane2:F0:s14->s15,pipeline,pp_message,forward,-1,14,2,0,1785477749495879849,1785477749500592195,4712346,4712346,0,,rank226:F0
55,lane2:F1:s13->s14,pipeline,pp_message,forward,-1,13,2,1,1785477749498685051,1785477749503397397,4712346,4712346,0,,rank210:F1
55,rank242:F0,pipeline,compute,forward,242,15,2,0,1785477749500592195,1785477749696236370,195644175,0,0,,lane2:F0:s14->s15
55,rank226:F1,pipeline,compute,forward,226,14,2,1,1785477749503397397,1785477749812369884,308972487,0,0,,lane2:F1:s13->s14
55,lane2:F2:s12->s13,pipeline,pp_message,forward,-1,12,2,2,1785477749673514123,1785477749678226469,4712346,4712346,0,,rank194:F2
55,rank210:F2,pipeline,compute,forward,210,13,2,2,1785477749678226469,1785477749989590005,311363536,0,0,,lane2:F2:s12->s13
55,lane2:F3:s11->s12,pipeline,pp_message,forward,-1,11,2,3,1785477749680703688,1785477749685416034,4712346,4712346,0,,rank178:F3
55,rank194:F3,pipeline,compute,forward,194,12,2,3,1785477749685416034,1785477749993758530,308342496,0,0,,lane2:F3:s11->s12
55,rank242:B0,pipeline,compute,backward,242,15,2,0,1785477749696236370,1785477750061921720,365685350,0,0,,rank242:F0
55,lane2:F1:s14->s15,pipeline,pp_message,forward,-1,14,2,1,1785477749812369884,1785477749817082230,4712346,4712346,0,,rank226:F1
55,lane2:F2:s13->s14,pipeline,pp_message,forward,-1,13,2,2,1785477749989590005,1785477749994302351,4712346,4712346,0,,rank210:F2
55,lane2:F3:s12->s13,pipeline,pp_message,forward,-1,12,2,3,1785477749993758530,1785477749998470876,4712346,4712346,0,,rank194:F3
55,lane2:B0:s15->s14,pipeline,pp_message,backward,-1,15,2,0,1785477750061921720,1785477750066634066,4712346,4712346,0,,rank242:B0
55,rank226:B0,pipeline,compute,backward,226,14,2,0,1785477750066634066,1785477750774989828,708355762,0,0,,lane2:B0:s15->s14
55,rank242:F1,pipeline,compute,forward,242,15,2,1,1785477750066634066,1785477750259798565,193164499,0,0,,lane2:B0:s15->s14
55,rank242:B1,pipeline,compute,backward,242,15,2,1,1785477750259798565,1785477750625614538,365815973,0,0,,rank242:F1
55,lane2:B1:s15->s14,pipeline,pp_message,backward,-1,15,2,1,1785477750625614538,1785477750630326884,4712346,4712346,0,,rank242:B1
55,lane2:B0:s14->s13,pipeline,pp_message,backward,-1,14,2,0,1785477750774989828,1785477750779702174,4712346,4712346,0,,rank226:B0
55,rank210:B0,pipeline,compute,backward,210,13,2,0,1785477750779702174,1785477751469942968,690240794,0,0,,lane2:B0:s14->s13
55,rank226:F2,pipeline,compute,forward,226,14,2,2,1785477750779702174,1785477751089400842,309698668,0,0,,lane2:B0:s14->s13
55,lane2:F2:s14->s15,pipeline,pp_message,forward,-1,14,2,2,1785477751089400842,1785477751094113188,4712346,4712346,0,,rank226:F2
55,rank226:B1,pipeline,compute,backward,226,14,2,1,1785477751094113188,1785477751772783808,678670620,0,0,,lane2:F2:s14->s15
55,rank242:F2,pipeline,compute,forward,242,15,2,2,1785477751094113188,1785477751284089109,189975921,0,0,,lane2:F2:s14->s15
55,rank242:B2,pipeline,compute,backward,242,15,2,2,1785477751284089109,1785477751651777482,367688373,0,0,,rank242:F2
55,lane2:B0:s13->s12,pipeline,pp_message,backward,-1,13,2,0,1785477751469942968,1785477751474655314,4712346,4712346,0,,rank210:B0
55,rank194:B0,pipeline,compute,backward,194,12,2,0,1785477751474655314,1785477752153989733,679334419,0,0,,lane2:B0:s13->s12
55,rank210:F3,pipeline,compute,forward,210,13,2,3,1785477751474655314,1785477751786074445,311419131,0,0,,lane2:B0:s13->s12
55,lane2:B2:s15->s14,pipeline,pp_message,backward,-1,15,2,2,1785477751651777482,1785477751656489828,4712346,4712346,0,,rank242:B2
55,lane2:B1:s14->s13,pipeline,pp_message,backward,-1,14,2,1,1785477751772783808,1785477751777496154,4712346,4712346,0,,rank226:B1
55,lane2:F3:s13->s14,pipeline,pp_message,forward,-1,13,2,3,1785477751786074445,1785477751790786791,4712346,4712346,0,,rank210:F3
55,rank210:B1,pipeline,compute,backward,210,13,2,1,1785477751790786791,1785477752478026905,687240114,0,0,,lane2:F3:s13->s14
55,rank226:F3,pipeline,compute,forward,226,14,2,3,1785477751790786791,1785477752098752116,307965325,0,0,,lane2:F3:s13->s14
55,lane2:F3:s14->s15,pipeline,pp_message,forward,-1,14,2,3,1785477752098752116,1785477752103464462,4712346,4712346,0,,rank226:F3
55,rank226:B2,pipeline,compute,backward,226,14,2,2,1785477752103464462,1785477752790458311,686993849,0,0,,lane2:F3:s14->s15
55,rank242:F3,pipeline,compute,forward,242,15,2,3,1785477752103464462,1785477752292837697,189373235,0,0,,lane2:F3:s14->s15
55,lane2:B0:s12->s11,pipeline,pp_message,backward,-1,12,2,0,1785477752153989733,1785477752158702079,4712346,4712346,0,,rank194:B0
55,rank178:B0,pipeline,compute,backward,178,11,2,0,1785477752158702079,1785477752833076921,674374842,0,0,,lane2:B0:s12->s11
55,rank242:B3,pipeline,compute,backward,242,15,2,3,1785477752292837697,1785477752664075435,371237738,0,0,,rank242:F3
55,lane2:B1:s13->s12,pipeline,pp_message,backward,-1,13,2,1,1785477752478026905,1785477752482739251,4712346,4712346,0,,rank210:B1
55,rank194:B1,pipeline,compute,backward,194,12,2,1,1785477752482739251,1785477753160874589,678135338,0,0,,lane2:B1:s13->s12
55,lane2:B3:s15->s14,pipeline,pp_message,backward,-1,15,2,3,1785477752664075435,1785477752668787781,4712346,4712346,0,,rank242:B3
55,tail:rank242,pipeline_optimizer_bridge,software_tail,optimizer_tail,242,15,2,3,1785477752664075435,1785477752904184313,240108878,0,240108878,,rank242:B3
55,lane2:B2:s14->s13,pipeline,pp_message,backward,-1,14,2,2,1785477752790458311,1785477752795170657,4712346,4712346,0,,rank226:B2
55,rank210:B2,pipeline,compute,backward,210,13,2,2,1785477752795170657,1785477753488174739,693004082,0,0,,lane2:B2:s14->s13
55,rank226:B3,pipeline,compute,backward,226,14,2,3,1785477752795170657,1785477753481834083,686663426,0,0,,lane2:B2:s14->s13
55,lane2:B0:s11->s10,pipeline,pp_message,backward,-1,11,2,0,1785477752833076921,1785477752837789267,4712346,4712346,0,,rank178:B0
55,rank162:B0,pipeline,compute,backward,162,10,2,0,1785477752837789267,1785477753523632948,685843681,0,0,,lane2:B0:s11->s10
55,opt:dp_rs:round0:dp_grad_reduce_scatter_pg_31:rank242,optimizer,optimizer_collective,dp_rs,242,15,2,-1,1785477752904184313,1785477753133253069,229068756,0,0,dp_grad_reduce_scatter:pg=31,pp_frontier
55,opt:edp_rs:round0:expert_dp_grad_reduce_scatter_pg_1287:rank242,optimizer,optimizer_collective,edp_rs,242,15,2,-1,1785477753142713951,1785477753246488653,103774702,0,0,expert_dp_grad_reduce_scatter:pg=1287,same_rank_dp_rs
55,lane2:B1:s12->s11,pipeline,pp_message,backward,-1,12,2,1,1785477753160874589,1785477753165586935,4712346,4712346,0,,rank194:B1
55,rank178:B1,pipeline,compute,backward,178,11,2,1,1785477753165586935,1785477753852701939,687115004,0,0,,lane2:B1:s12->s11
55,lane2:B3:s14->s13,pipeline,pp_message,backward,-1,14,2,3,1785477753481834083,1785477753486546429,4712346,4712346,0,,rank226:B3
55,tail:rank226,pipeline_optimizer_bridge,software_tail,optimizer_tail,226,14,2,3,1785477753481834083,1785477753594425821,112591738,0,112591738,,rank226:B3
55,lane2:B2:s13->s12,pipeline,pp_message,backward,-1,13,2,2,1785477753488174739,1785477753492887085,4712346,4712346,0,,rank210:B2
55,rank194:B2,pipeline,compute,backward,194,12,2,2,1785477753492887085,1785477754173025000,680137915,0,0,,lane2:B2:s13->s12
55,rank210:B3,pipeline,compute,backward,210,13,2,3,1785477753492887085,1785477754174671495,681784410,0,0,,lane2:B2:s13->s12
55,lane2:B0:s10->s9,pipeline,pp_message,backward,-1,10,2,0,1785477753523632948,1785477753528345294,4712346,4712346,0,,rank162:B0
55,rank146:B0,pipeline,compute,backward,146,9,2,0,1785477753528345294,1785477754230807771,702462477,0,0,,lane2:B0:s10->s9
55,opt:dp_rs:round0:dp_grad_reduce_scatter_pg_29:rank226,optimizer,optimizer_collective,dp_rs,226,14,2,-1,1785477753594425821,1785477753816242135,221816314,0,0,dp_grad_reduce_scatter:pg=29,pp_frontier
55,opt:edp_rs:round0:expert_dp_grad_reduce_scatter_pg_1271:rank226,optimizer,optimizer_collective,edp_rs,226,14,2,-1,1785477753834171543,1785477754046536722,212365179,0,0,expert_dp_grad_reduce_scatter:pg=1271,same_rank_dp_rs
55,lane2:B1:s11->s10,pipeline,pp_message,backward,-1,11,2,1,1785477753852701939,1785477753857414285,4712346,4712346,0,,rank178:B1
55,rank162:B1,pipeline,compute,backward,162,10,2,1,1785477753857414285,1785477754534622117,677207832,0,0,,lane2:B1:s11->s10
55,lane2:B2:s12->s11,pipeline,pp_message,backward,-1,12,2,2,1785477754173025000,1785477754177737346,4712346,4712346,0,,rank194:B2
55,lane2:B3:s13->s12,pipeline,pp_message,backward,-1,13,2,3,1785477754174671495,1785477754179383841,4712346,4712346,0,,rank210:B3
55,tail:rank210,pipeline_optimizer_bridge,software_tail,optimizer_tail,210,13,2,3,1785477754174671495,1785477754279992079,105320584,0,105320584,,rank210:B3
55,rank178:B2,pipeline,compute,backward,178,11,2,2,1785477754177737346,1785477754863068597,685331251,0,0,,lane2:B2:s12->s11
55,rank194:B3,pipeline,compute,backward,194,12,2,3,1785477754179383841,1785477754857354522,677970681,0,0,,lane2:B3:s13->s12
55,lane2:B0:s9->s8,pipeline,pp_message,backward,-1,9,2,0,1785477754230807771,1785477754235520117,4712346,4712346,0,,rank146:B0
55,rank130:B0,pipeline,compute,backward,130,8,2,0,1785477754235520117,1785477754924475784,688955667,0,0,,lane2:B0:s9->s8
55,opt:dp_rs:round0:dp_grad_reduce_scatter_pg_27:rank210,optimizer,optimizer_collective,dp_rs,210,13,2,-1,1785477754279992079,1785477754503195503,223203424,0,0,dp_grad_reduce_scatter:pg=27,pp_frontier
55,opt:edp_rs:round0:expert_dp_grad_reduce_scatter_pg_1255:rank210,optimizer,optimizer_collective,edp_rs,210,13,2,-1,1785477754520858356,1785477754716824440,195966084,0,0,expert_dp_grad_reduce_scatter:pg=1255,same_rank_dp_rs
55,lane2:B1:s10->s9,pipeline,pp_message,backward,-1,10,2,1,1785477754534622117,1785477754539334463,4712346,4712346,0,,rank162:B1
55,rank146:B1,pipeline,compute,backward,146,9,2,1,1785477754539334463,1785477755238139988,698805525,0,0,,lane2:B1:s10->s9
55,lane2:B3:s12->s11,pipeline,pp_message,backward,-1,12,2,3,1785477754857354522,1785477754862066868,4712346,4712346,0,,rank194:B3
55,tail:rank194,pipeline_optimizer_bridge,software_tail,optimizer_tail,194,12,2,3,1785477754857354522,1785477754968456964,111102442,0,111102442,,rank194:B3
55,lane2:B2:s11->s10,pipeline,pp_message,backward,-1,11,2,2,1785477754863068597,1785477754867780943,4712346,4712346,0,,rank178:B2
55,rank162:B2,pipeline,compute,backward,162,10,2,2,1785477754867780943,1785477755546304664,678523721,0,0,,lane2:B2:s11->s10
55,rank178:B3,pipeline,compute,backward,178,11,2,3,1785477754867780943,1785477755545215419,677434476,0,0,,lane2:B2:s11->s10
55,lane2:B0:s8->s7,pipeline,pp_message,backward,-1,8,2,0,1785477754924475784,1785477754929188130,4712346,4712346,0,,rank130:B0
55,rank114:B0,pipeline,compute,backward,114,7,2,0,1785477754929188130,1785477755610127830,680939700,0,0,,lane2:B0:s8->s7
55,opt:dp_rs:round0:dp_grad_reduce_scatter_pg_25:rank194,optimizer,optimizer_collective,dp_rs,194,12,2,-1,1785477754968456964,1785477755183224303,214767339,0,0,dp_grad_reduce_scatter:pg=25,pp_frontier
55,opt:edp_rs:round0:expert_dp_grad_reduce_scatter_pg_1239:rank194,optimizer,optimizer_collective,edp_rs,194,12,2,-1,1785477755200980203,1785477755413458815,212478612,0,0,expert_dp_grad_reduce_scatter:pg=1239,same_rank_dp_rs
55,lane2:B1:s9->s8,pipeline,pp_message,backward,-1,9,2,1,1785477755238139988,1785477755242852334,4712346,4712346,0,,rank146:B1
55,rank130:B1,pipeline,compute,backward,130,8,2,1,1785477755242852334,1785477755936677867,693825533,0,0,,lane2:B1:s9->s8
55,lane2:B3:s11->s10,pipeline,pp_message,backward,-1,11,2,3,1785477755545215419,1785477755549927765,4712346,4712346,0,,rank178:B3
55,tail:rank178,pipeline_optimizer_bridge,software_tail,optimizer_tail,178,11,2,3,1785477755545215419,1785477755652399066,107183647,0,107183647,,rank178:B3
55,lane2:B2:s10->s9,pipeline,pp_message,backward,-1,10,2,2,1785477755546304664,1785477755551017010,4712346,4712346,0,,rank162:B2
55,rank146:B2,pipeline,compute,backward,146,9,2,2,1785477755551017010,1785477756251886548,700869538,0,0,,lane2:B2:s10->s9
55,rank162:B3,pipeline,compute,backward,162,10,2,3,1785477755551017010,1785477756230353337,679336327,0,0,,lane2:B2:s10->s9
55,lane2:B0:s7->s6,pipeline,pp_message,backward,-1,7,2,0,1785477755610127830,1785477755614840176,4712346,4712346,0,,rank114:B0
55,rank98:B0,pipeline,compute,backward,98,6,2,0,1785477755614840176,1785477756321216753,706376577,0,0,,lane2:B0:s7->s6
55,opt:dp_rs:round0:dp_grad_reduce_scatter_pg_23:rank178,optimizer,optimizer_collective,dp_rs,178,11,2,-1,1785477755652399066,1785477755875826140,223427074,0,0,dp_grad_reduce_scatter:pg=23,pp_frontier
55,opt:edp_rs:round0:expert_dp_grad_reduce_scatter_pg_1223:rank178,optimizer,optimizer_collective,edp_rs,178,11,2,-1,1785477755893400584,1785477756107824886,214424302,0,0,expert_dp_grad_reduce_scatter:pg=1223,same_rank_dp_rs
55,lane2:B1:s8->s7,pipeline,pp_message,backward,-1,8,2,1,1785477755936677867,1785477755941390213,4712346,4712346,0,,rank130:B1
55,rank114:B1,pipeline,compute,backward,114,7,2,1,1785477755941390213,1785477756628571361,687181148,0,0,,lane2:B1:s8->s7
55,lane2:B3:s10->s9,pipeline,pp_message,backward,-1,10,2,3,1785477756230353337,1785477756235065683,4712346,4712346,0,,rank162:B3
55,tail:rank162,pipeline_optimizer_bridge,software_tail,optimizer_tail,162,10,2,3,1785477756230353337,1785477756358597934,128244597,0,128244597,,rank162:B3
55,lane2:B2:s9->s8,pipeline,pp_message,backward,-1,9,2,2,1785477756251886548,1785477756256598894,4712346,4712346,0,,rank146:B2
55,rank130:B2,pipeline,compute,backward,130,8,2,2,1785477756256598894,1785477756948101045,691502151,0,0,,lane2:B2:s9->s8
55,rank146:B3,pipeline,compute,backward,146,9,2,3,1785477756256598894,1785477756954065485,697466591,0,0,,lane2:B2:s9->s8
55,lane2:B0:s6->s5,pipeline,pp_message,backward,-1,6,2,0,1785477756321216753,1785477756325929099,4712346,4712346,0,,rank98:B0
55,rank82:B0,pipeline,compute,backward,82,5,2,0,1785477756325929099,1785477757034658569,708729470,0,0,,lane2:B0:s6->s5
55,opt:dp_rs:round0:dp_grad_reduce_scatter_pg_21:rank162,optimizer,optimizer_collective,dp_rs,162,10,2,-1,1785477756358597934,1785477756567623042,209025108,0,0,dp_grad_reduce_scatter:pg=21,pp_frontier
55,opt:edp_rs:round0:expert_dp_grad_reduce_scatter_pg_1207:rank162,optimizer,optimizer_collective,edp_rs,162,10,2,-1,1785477756585453764,1785477756791338516,205884752,0,0,expert_dp_grad_reduce_scatter:pg=1207,same_rank_dp_rs
55,lane2:B1:s7->s6,pipeline,pp_message,backward,-1,7,2,1,1785477756628571361,1785477756633283707,4712346,4712346,0,,rank114:B1
55,rank98:B1,pipeline,compute,backward,98,6,2,1,1785477756633283707,1785477757355410902,722127195,0,0,,lane2:B1:s7->s6
55,lane2:B2:s8->s7,pipeline,pp_message,backward,-1,8,2,2,1785477756948101045,1785477756952813391,4712346,4712346,0,,rank130:B2
55,rank114:B2,pipeline,compute,backward,114,7,2,2,1785477756952813391,1785477757635837583,683024192,0,0,,lane2:B2:s8->s7
55,lane2:B3:s9->s8,pipeline,pp_message,backward,-1,9,2,3,1785477756954065485,1785477756958777831,4712346,4712346,0,,rank146:B3
55,tail:rank146,pipeline_optimizer_bridge,software_tail,optimizer_tail,146,9,2,3,1785477756954065485,1785477757060709480,106643995,0,106643995,,rank146:B3
55,rank130:B3,pipeline,compute,backward,130,8,2,3,1785477756958777831,1785477757642281538,683503707,0,0,,lane2:B3:s9->s8
55,lane2:B0:s5->s4,pipeline,pp_message,backward,-1,5,2,0,1785477757034658569,1785477757039370915,4712346,4712346,0,,rank82:B0
55,rank66:B0,pipeline,compute,backward,66,4,2,0,1785477757039370915,1785477757738208986,698838071,0,0,,lane2:B0:s5->s4
55,opt:dp_rs:round0:dp_grad_reduce_scatter_pg_19:rank146,optimizer,optimizer_collective,dp_rs,146,9,2,-1,1785477757060709480,1785477757289110657,228401177,0,0,dp_grad_reduce_scatter:pg=19,pp_frontier
55,opt:edp_rs:round0:expert_dp_grad_reduce_scatter_pg_1191:rank146,optimizer,optimizer_collective,edp_rs,146,9,2,-1,1785477757306763830,1785477757518872421,212108591,0,0,expert_dp_grad_reduce_scatter:pg=1191,same_rank_dp_rs
55,lane2:B1:s6->s5,pipeline,pp_message,backward,-1,6,2,1,1785477757355410902,1785477757360123248,4712346,4712346,0,,rank98:B1
55,rank82:B1,pipeline,compute,backward,82,5,2,1,1785477757360123248,1785477758064440409,704317161,0,0,,lane2:B1:s6->s5
