iteration,pp_stage,behavior,kind,round,group_key,group_size,observed_ranks,actual_first_start_ns,actual_ready_ns,actual_end_ns,predicted_first_start_ns,predicted_ready_ns,predicted_end_ns,baseline_service_ns,predicted_service_ns,fct_group_id,fct_request_id,fct_source,oisa_collective_elapsed_ns,oisa_tail_after_last_release_ns,predicted_collective_elapsed_ns,completion_model,dependency_lag_ns_min,dependency_lag_ns_max,payload_bytes,actual_arrival_skew_ns,predicted_arrival_skew_ns,actual_group_fct_ns,predicted_group_fct_ns
55,7,expert_dp_param_allgather,edp_ag1,1,target_pp7:expert_dp_param_allgather:pg=1189,2,2,1785477765186904856,1785477765186929392,1785477765239806698,1785477765408826744,1785477765408851280,1785477765470023065,52877306,61171785,iter55:pp7:edp_ag1:round1:target_pp7:expert_dp_param_allgather:pg=1189,iter55:pp7:edp_ag1:round1:target_pp7:expert_dp_param_allgather:pg=1189:rel-88a395acae79,trace_reference,52901842,52877306,61196321,trace_group_end_lag_clamped,10680,10760,2183505318.0,24536,24536,52901842,61196321
55,7,expert_dp_param_allgather,edp_ag1,1,target_pp7:expert_dp_param_allgather:pg=1191,2,2,1785477765186870123,1785477765186925414,1785477765238856235,1785477765408792011,1785477765408847302,1785477765468924134,51930821,60076832,iter55:pp7:edp_ag1:round1:target_pp7:expert_dp_param_allgather:pg=1191,iter55:pp7:edp_ag1:round1:target_pp7:expert_dp_param_allgather:pg=1191:rel-8f41a775d799,trace_reference,51986112,51930821,60132123,trace_group_end_lag_clamped,11400,11640,2183505318.0,55291,55291,51986112,60132123
55,7,expert_dp_param_allgather,edp_ag1,1,target_pp7:expert_dp_param_allgather:pg=1193,2,2,1785477765186902206,1785477765186918481,1785477765237962178,1785477765408824094,1785477765408840369,1785477765467890920,51043697,59050551,iter55:pp7:edp_ag1:round1:target_pp7:expert_dp_param_allgather:pg=1193,iter55:pp7:edp_ag1:round1:target_pp7:expert_dp_param_allgather:pg=1193:rel-56c14ff8f004,trace_reference,51059972,51043697,59066826,trace_group_end_lag_clamped,10680,10840,2183505318.0,16275,16275,51059972,59066826
55,7,expert_dp_param_allgather,edp_ag1,1,target_pp7:expert_dp_param_allgather:pg=1195,2,2,1785477765186896214,1785477765186927262,1785477765241228770,1785477765408818102,1785477765408849150,1785477765471668542,54301508,62819392,iter55:pp7:edp_ag1:round1:target_pp7:expert_dp_param_allgather:pg=1195,iter55:pp7:edp_ag1:round1:target_pp7:expert_dp_param_allgather:pg=1195:rel-335698410270,trace_reference,54332556,54301508,62850440,trace_group_end_lag_clamped,10640,11240,2183505318.0,31048,31048,54332556,62850440
55,7,expert_dp_param_allgather,edp_ag1,1,target_pp7:expert_dp_param_allgather:pg=1197,2,2,1785477765186866270,1785477765186901486,1785477765242397781,1785477765408788158,1785477765408823374,1785477765473024970,55496295,64201596,iter55:pp7:edp_ag1:round1:target_pp7:expert_dp_param_allgather:pg=1197,iter55:pp7:edp_ag1:round1:target_pp7:expert_dp_param_allgather:pg=1197:rel-eca27c629681,trace_reference,55531511,55496295,64236812,trace_group_end_lag_clamped,11640,21960,2183505318.0,35216,35216,55531511,64236812
55,7,expert_dp_param_allgather,edp_ag1,1,target_pp7:expert_dp_param_allgather:pg=1199,2,2,1785477765186870584,1785477765186925445,1785477765238238214,1785477765408792472,1785477765408847333,1785477765468209164,51312769,59361831,iter55:pp7:edp_ag1:round1:target_pp7:expert_dp_param_allgather:pg=1199,iter55:pp7:edp_ag1:round1:target_pp7:expert_dp_param_allgather:pg=1199:rel-3ec08b27bc45,trace_reference,51367630,51312769,59416692,trace_group_end_lag_clamped,10920,10960,2183505318.0,54861,54861,51367630,59416692
55,7,expert_dp_param_allgather,edp_ag1,1,target_pp7:expert_dp_param_allgather:pg=1201,2,2,1785477765186878312,1785477765186973116,1785477765240428990,1785477765408800200,1785477765408895004,1785477765470736113,53455874,61841109,iter55:pp7:edp_ag1:round1:target_pp7:expert_dp_param_allgather:pg=1201,iter55:pp7:edp_ag1:round1:target_pp7:expert_dp_param_allgather:pg=1201:rel-602d7ec09a5d,trace_reference,53550678,53455874,61935913,trace_group_end_lag_clamped,11120,62194,2183505318.0,94804,94804,53550678,61935913
55,7,expert_dp_grad_reduce_scatter,edp_rs,0,target_pp7:expert_dp_grad_reduce_scatter:pg=1187,2,2,1785477758134173988,1785477758134537413,1785477758345900362,1785477759227854555,1785477759228217980,1785477759472735901,211362949,244517921,iter55:pp7:edp_rs:round0:target_pp7:expert_dp_grad_reduce_scatter:pg=1187,iter55:pp7:edp_rs:round0:target_pp7:expert_dp_grad_reduce_scatter:pg=1187:rel-774cc9bf67f6,trace_reference,211726374,211362949,244881346,trace_group_end_lag_clamped,17542582,17883491,8734021271.0,363425,363425,211726374,244881346
55,7,expert_dp_grad_reduce_scatter,edp_rs,0,target_pp7:expert_dp_grad_reduce_scatter:pg=1189,2,2,1785477758134017901,1785477758134245983,1785477758346472123,1785477759227698468,1785477759227926550,1785477759473443065,212226140,245516515,iter55:pp7:edp_rs:round0:target_pp7:expert_dp_grad_reduce_scatter:pg=1189,iter55:pp7:edp_rs:round0:target_pp7:expert_dp_grad_reduce_scatter:pg=1189:rel-e1d1d4fa01a8,trace_reference,212454222,212226140,245744597,trace_group_end_lag_clamped,17400335,17579575,8734021271.0,228082,228082,212454222,245744597
55,7,expert_dp_grad_reduce_scatter,edp_rs,0,target_pp7:expert_dp_grad_reduce_scatter:pg=1191,2,2,1785477758134240041,1785477758134303359,1785477758346411950,1785477759227920608,1785477759227983926,1785477759473364453,212108591,245380527,iter55:pp7:edp_rs:round0:target_pp7:expert_dp_grad_reduce_scatter:pg=1191,iter55:pp7:edp_rs:round0:target_pp7:expert_dp_grad_reduce_scatter:pg=1191:rel-a1aad685ba06,trace_reference,212171909,212108591,245443845,trace_group_end_lag_clamped,17604911,17653173,8734021271.0,63318,63318,212171909,245443845
