iteration,rank,pp_stage,pp_lane,predecessor_node_id,predicted_lane_origin_ns,predicted_backward_done_relative_ns,predicted_backward_done_ns,observed_backward_done_ns,observed_first_rs_start_ns,measured_tail_launch_lag_ns,predicted_start_ns
55,107,6,11,rank107:B3,1785477744809005006,15205580551,1785477760014585557,1785477758808931391,1785477758915735809,106804418,1785477760121389975
55,108,6,12,rank108:B3,1785477744809228982,15202822297,1785477760012051279,1785477758808754636,1785477758915232515,106477879,1785477760118529158
55,109,6,13,rank109:B3,1785477744808336642,15202465199,1785477760010801841,1785477758809218462,1785477758916011147,106792685,1785477760117594526
55,110,6,14,rank110:B3,1785477744808877140,15193862303,1785477760002739443,1785477758808718954,1785477758916665278,107946324,1785477760110685767
55,111,6,15,rank111:B3,1785477744809154297,15195183304,1785477760004337601,1785477758809077090,1785477758916495967,107418877,1785477760111756478
55,112,7,0,rank112:B3,1785477744809471652,14094523074,1785477758903994726,1785477757819984424,1785477757926694711,106710287,1785477759010705013
55,113,7,1,rank113:B3,1785477744808791856,14087071047,1785477758895862903,1785477757819539294,1785477757926396660,106857366,1785477759002720269
55,114,7,2,rank114:B3,1785477744808224865,14095226301,1785477758903451166,1785477757819591394,1785477757926235389,106643995,1785477759010095161
55,115,7,3,rank115:B3,1785477744811134701,14091472124,1785477758902606825,1785477757819710941,1785477757926224270,106513329,1785477759009120154
55,116,7,4,rank116:B3,1785477744808924105,14099218860,1785477758908142965,1785477757819816198,1785477757926156070,106339872,1785477759014482837
55,117,7,5,rank117:B3,1785477744808609781,14098407869,1785477758907017650,1785477757820254917,1785477757926172605,105917688,1785477759012935338
55,118,7,6,rank118:B3,1785477744808565246,14090702641,1785477758899267887,1785477757820450157,1785477757927312288,106862131,1785477759006130018
55,119,7,7,rank119:B3,1785477744808446696,14090920161,1785477758899366857,1785477757820436307,1785477757927732733,107296426,1785477759006663283
55,120,7,8,rank120:B3,1785477744808618037,14252759516,1785477759061377553,1785477757988863695,1785477758097967337,109103642,1785477759170481195
55,121,7,9,rank121:B3,1785477744808590481,14269944798,1785477759078535279,1785477757991014702,1785477758098290469,107275767,1785477759185811046
55,122,7,10,rank122:B3,1785477744809248162,14269833460,1785477759079081622,1785477757989021815,1785477758094901772,105879957,1785477759184961579
55,123,7,11,rank123:B3,1785477744809005006,14273775887,1785477759082780893,1785477757988164055,1785477758094870135,106706080,1785477759189486973
55,124,7,12,rank124:B3,1785477744809228982,14271020197,1785477759080249179,1785477757988609012,1785477758095160387,106551375,1785477759186800554
55,125,7,13,rank125:B3,1785477744808336642,14270440880,1785477759078777522,1785477757989289495,1785477758094765516,105476021,1785477759184253543
