iteration,pp_stage,behavior,kind,round,group_key,group_size,observed_ranks,actual_first_start_ns,actual_ready_ns,actual_end_ns,predicted_first_start_ns,predicted_ready_ns,predicted_end_ns,baseline_service_ns,predicted_service_ns,fct_group_id,fct_request_id,fct_source,oisa_collective_elapsed_ns,oisa_tail_after_last_release_ns,predicted_collective_elapsed_ns,completion_model,dependency_lag_ns_min,dependency_lag_ns_max,payload_bytes,actual_arrival_skew_ns,predicted_arrival_skew_ns,actual_group_fct_ns,predicted_group_fct_ns
55,3,dp_param_allgather,dp_ag1,1,dp_param_allgather:pg=7,16,16,1785477765174883871,1785477765184697436,1785477765192071543,1785477765153024082,1785477765162837647,1785477765170211754,7374107,7374107,iter55:pp3:dp_ag1:round1:dp_param_allgather:pg=7,iter55:pp3:dp_ag1:round1:dp_param_allgather:pg=7:rel-48c5c18c3f98,oisa_representative_linear+trace_calibration_residual:iter55_dp_param_allgather_g12_slot1,17187672,7374107,17187672,trace_group_end_lag_clamped,86659784,88615491,98621440.0,9813565,9813565,17187672,17187672
55,3,dp_grad_reduce_scatter,dp_rs,0,dp_grad_reduce_scatter:pg=7,16,16,1785477762734479230,1785477762865729728,1785477762881695285,1785477762702213911,1785477762844985531,1785477762860951088,15965557,15965557,iter55:pp3:dp_rs:round0:dp_grad_reduce_scatter:pg=7,iter55:pp3:dp_rs:round0:dp_grad_reduce_scatter:pg=7:rel-5bfd64c993dc,oisa_representative_linear+trace_calibration_residual:iter55_dp_grad_reduce_scatter_g13_slot0,158737177,15965557,158737177,trace_group_end_lag_clamped,0,0,3155886080.0,131250498,142771620,147216055,158737177
55,3,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1091,2,2,1785477765034482095,1785477765034577567,1785477765088276844,1785477765012622306,1785477765012717778,1785477765066417055,53699277,53699277,iter55:pp3:edp_ag0:round0:expert_dp_param_allgather:pg=1091,iter55:pp3:edp_ag0:round0:expert_dp_param_allgather:pg=1091:rel-7bf4699cb51b,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_param_allgather_g43_slot1,53794749,53699277,53794749,trace_group_end_lag_clamped,10600,59841,1887436800.0,95472,95472,53794749,53794749
55,3,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1093,2,2,1785477765034493141,1785477765034523347,1785477765096453306,1785477765012633352,1785477765012663558,1785477765074593517,61929959,61929959,iter55:pp3:edp_ag0:round0:expert_dp_param_allgather:pg=1093,iter55:pp3:edp_ag0:round0:expert_dp_param_allgather:pg=1093:rel-d352adc78f6c,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_param_allgather_g43_slot1,61960165,61929959,61960165,trace_group_end_lag_clamped,10520,10560,1887436800.0,30206,30206,61960165,61960165
55,3,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1095,2,2,1785477765034512806,1785477765034533717,1785477765088380819,1785477765012653017,1785477765012673928,1785477765066521030,53847102,53847102,iter55:pp3:edp_ag0:round0:expert_dp_param_allgather:pg=1095,iter55:pp3:edp_ag0:round0:expert_dp_param_allgather:pg=1095:rel-b529833f27c9,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_param_allgather_g43_slot1,53868013,53847102,53868013,trace_group_end_lag_clamped,46360,47400,1887436800.0,20911,20911,53868013,53868013
55,3,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1097,2,2,1785477765034513750,1785477765034527031,1785477765088361463,1785477765012653961,1785477765012667242,1785477765066501674,53834432,53834432,iter55:pp3:edp_ag0:round0:expert_dp_param_allgather:pg=1097,iter55:pp3:edp_ag0:round0:expert_dp_param_allgather:pg=1097:rel-dd6608609004,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_param_allgather_g43_slot1,53847713,53834432,53847713,trace_group_end_lag_clamped,10800,38760,1887436800.0,13281,13281,53847713,53847713
55,3,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1099,2,2,1785477765034490814,1785477765034505381,1785477765088441974,1785477765012631025,1785477765012645592,1785477765066582185,53936593,53936593,iter55:pp3:edp_ag0:round0:expert_dp_param_allgather:pg=1099,iter55:pp3:edp_ag0:round0:expert_dp_param_allgather:pg=1099:rel-c80c37f344ed,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_param_allgather_g43_slot1,53951160,53936593,53951160,trace_group_end_lag_clamped,10640,11200,1887436800.0,14567,14567,53951160,53951160
55,3,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1101,2,2,1785477765034517109,1785477765034541026,1785477765096908894,1785477765012657320,1785477765012681237,1785477765075049105,62367868,62367868,iter55:pp3:edp_ag0:round0:expert_dp_param_allgather:pg=1101,iter55:pp3:edp_ag0:round0:expert_dp_param_allgather:pg=1101:rel-1a01390f6ba3,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_param_allgather_g43_slot1,62391785,62367868,62391785,trace_group_end_lag_clamped,14840,75401,1887436800.0,23917,23917,62391785,62391785
55,3,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1103,2,2,1785477765034497827,1785477765034516874,1785477765088735677,1785477765012638038,1785477765012657085,1785477765066875888,54218803,54218803,iter55:pp3:edp_ag0:round0:expert_dp_param_allgather:pg=1103,iter55:pp3:edp_ag0:round0:expert_dp_param_allgather:pg=1103:rel-0c0d60592934,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_param_allgather_g43_slot1,54237850,54218803,54237850,trace_group_end_lag_clamped,10500,60960,1887436800.0,19047,19047,54237850,54237850
55,3,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1105,2,2,1785477765034482734,1785477765034497624,1785477765088053486,1785477765012622945,1785477765012637835,1785477765066193697,53555862,53555862,iter55:pp3:edp_ag0:round0:expert_dp_param_allgather:pg=1105,iter55:pp3:edp_ag0:round0:expert_dp_param_allgather:pg=1105:rel-fe4000499248,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_param_allgather_g43_slot1,53570752,53555862,53570752,trace_group_end_lag_clamped,10920,14721,1887436800.0,14890,14890,53570752,53570752
55,3,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1091,2,2,1785477765192042999,1785477765192131235,1785477765244656591,1785477765170183210,1785477765170271446,1785477765222796802,52525356,52525356,iter55:pp3:edp_ag1:round1:expert_dp_param_allgather:pg=1091,iter55:pp3:edp_ag1:round1:expert_dp_param_allgather:pg=1091:rel-0f064e9c7ff5,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_param_allgather_g43_slot1,52613592,52525356,52613592,trace_group_end_lag_clamped,35080,61720,1887436800.0,88236,88236,52613592,52613592
55,3,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1093,2,2,1785477765192030231,1785477765192061923,1785477765253907082,1785477765170170442,1785477765170202134,1785477765232047293,61845159,61845159,iter55:pp3:edp_ag1:round1:expert_dp_param_allgather:pg=1093,iter55:pp3:edp_ag1:round1:expert_dp_param_allgather:pg=1093:rel-1fd99d97a142,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_param_allgather_g43_slot1,61876851,61845159,61876851,trace_group_end_lag_clamped,10720,20480,1887436800.0,31692,31692,61876851,61876851
55,3,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1095,2,2,1785477765192019914,1785477765192105343,1785477765245063191,1785477765170160125,1785477765170245554,1785477765223203402,52957848,52957848,iter55:pp3:edp_ag1:round1:expert_dp_param_allgather:pg=1095,iter55:pp3:edp_ag1:round1:expert_dp_param_allgather:pg=1095:rel-3ab8c3827bc5,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_param_allgather_g43_slot1,53043277,52957848,53043277,trace_group_end_lag_clamped,14040,33800,1887436800.0,85429,85429,53043277,53043277
55,3,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1097,2,2,1785477765192035317,1785477765192046203,1785477765244312905,1785477765170175528,1785477765170186414,1785477765222453116,52266702,52266702,iter55:pp3:edp_ag1:round1:expert_dp_param_allgather:pg=1097,iter55:pp3:edp_ag1:round1:expert_dp_param_allgather:pg=1097:rel-ee4e6b3b91f9,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_param_allgather_g43_slot1,52277588,52266702,52277588,trace_group_end_lag_clamped,12040,12120,1887436800.0,10886,10886,52277588,52277588
55,3,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1099,2,2,1785477765192002670,1785477765192057908,1785477765246185822,1785477765170142881,1785477765170198119,1785477765224326033,54127914,54127914,iter55:pp3:edp_ag1:round1:expert_dp_param_allgather:pg=1099,iter55:pp3:edp_ag1:round1:expert_dp_param_allgather:pg=1099:rel-ffc4bf8a18af,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_param_allgather_g43_slot1,54183152,54127914,54183152,trace_group_end_lag_clamped,11160,21237,1887436800.0,55238,55238,54183152,54183152
55,3,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1101,2,2,1785477765192080076,1785477765192114489,1785477765254078865,1785477765170220287,1785477765170254700,1785477765232219076,61964376,61964376,iter55:pp3:edp_ag1:round1:expert_dp_param_allgather:pg=1101,iter55:pp3:edp_ag1:round1:expert_dp_param_allgather:pg=1101:rel-1d7594f404fa,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_param_allgather_g43_slot1,61998789,61964376,61998789,trace_group_end_lag_clamped,21000,99081,1887436800.0,34413,34413,61998789,61998789
55,3,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1103,2,2,1785477765192034649,1785477765192141866,1785477765244160655,1785477765170174860,1785477765170282077,1785477765222300866,52018789,52018789,iter55:pp3:edp_ag1:round1:expert_dp_param_allgather:pg=1103,iter55:pp3:edp_ag1:round1:expert_dp_param_allgather:pg=1103:rel-0ba819752379,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_param_allgather_g43_slot1,52126006,52018789,52126006,trace_group_end_lag_clamped,10680,118720,1887436800.0,107217,107217,52126006,52126006
55,3,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1105,2,2,1785477765192028772,1785477765192081530,1785477765244183716,1785477765170168983,1785477765170221741,1785477765222323927,52102186,52102186,iter55:pp3:edp_ag1:round1:expert_dp_param_allgather:pg=1105,iter55:pp3:edp_ag1:round1:expert_dp_param_allgather:pg=1105:rel-a4e143d2d8c8,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_param_allgather_g43_slot1,52154944,52102186,52154944,trace_group_end_lag_clamped,11840,53480,1887436800.0,52758,52758,52154944,52154944
55,3,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1091,2,2,1785477762898932824,1785477762899480154,1785477763107364205,1785477762878188627,1785477762878735957,1785477763086620008,207884051,207884051,iter55:pp3:edp_rs:round0:expert_dp_grad_reduce_scatter:pg=1091,iter55:pp3:edp_rs:round0:expert_dp_grad_reduce_scatter:pg=1091:rel-f2ce49c10662,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_grad_reduce_scatter_g28_slot0,208431381,207884051,208431381,trace_group_end_lag_clamped,17357706,17884757,7549747200.0,547330,547330,208431381,208431381
55,3,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1093,2,2,1785477762899309546,1785477762899451553,1785477763117239759,1785477762878565349,1785477762878707356,1785477763096495562,217788206,217788206,iter55:pp3:edp_rs:round0:expert_dp_grad_reduce_scatter:pg=1093,iter55:pp3:edp_rs:round0:expert_dp_grad_reduce_scatter:pg=1093:rel-c786080df1db,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_grad_reduce_scatter_g28_slot0,217930213,217788206,217930213,trace_group_end_lag_clamped,17716610,17756268,7549747200.0,142007,142007,217930213,217930213
55,3,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1095,2,2,1785477762899354749,1785477762899707959,1785477763107607194,1785477762878610552,1785477762878963762,1785477763086862997,207899235,207899235,iter55:pp3:edp_rs:round0:expert_dp_grad_reduce_scatter:pg=1095,iter55:pp3:edp_rs:round0:expert_dp_grad_reduce_scatter:pg=1095:rel-890695343734,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_grad_reduce_scatter_g28_slot0,208252445,207899235,208252445,trace_group_end_lag_clamped,17744468,18063534,7549747200.0,353210,353210,208252445,208252445
55,3,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1097,2,2,1785477762899246872,1785477762899512664,1785477763125871220,1785477762878502675,1785477762878768467,1785477763105127023,226358556,226358556,iter55:pp3:edp_rs:round0:expert_dp_grad_reduce_scatter:pg=1097,iter55:pp3:edp_rs:round0:expert_dp_grad_reduce_scatter:pg=1097:rel-5d4ec32402ec,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_grad_reduce_scatter_g28_slot0,226624348,226358556,226624348,trace_group_end_lag_clamped,17641428,17889732,7549747200.0,265792,265792,226624348,226624348
55,3,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1099,2,2,1785477762899264677,1785477762899428835,1785477763107887982,1785477762878520480,1785477762878684638,1785477763087143785,208459147,208459147,iter55:pp3:edp_rs:round0:expert_dp_grad_reduce_scatter:pg=1099,iter55:pp3:edp_rs:round0:expert_dp_grad_reduce_scatter:pg=1099:rel-ddb1960efb5b,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_grad_reduce_scatter_g28_slot0,208623305,208459147,208623305,trace_group_end_lag_clamped,17622209,17856520,7549747200.0,164158,164158,208623305,208623305
55,3,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1101,2,2,1785477762899553764,1785477762899618726,1785477763108874395,1785477762878809567,1785477762878874529,1785477763088130198,209255669,209255669,iter55:pp3:edp_rs:round0:expert_dp_grad_reduce_scatter:pg=1101,iter55:pp3:edp_rs:round0:expert_dp_grad_reduce_scatter:pg=1101:rel-b7f20d5b1645,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_grad_reduce_scatter_g28_slot0,209320631,209255669,209320631,trace_group_end_lag_clamped,17973830,18013639,7549747200.0,64962,64962,209320631,209320631
55,3,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1103,2,2,1785477762899155619,1785477762899239382,1785477763107247909,1785477762878411422,1785477762878495185,1785477763086503712,208008527,208008527,iter55:pp3:edp_rs:round0:expert_dp_grad_reduce_scatter:pg=1103,iter55:pp3:edp_rs:round0:expert_dp_grad_reduce_scatter:pg=1103:rel-266b59edc53c,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_grad_reduce_scatter_g28_slot0,208092290,208008527,208092290,trace_group_end_lag_clamped,17464701,17625980,7549747200.0,83763,83763,208092290,208092290
55,3,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1105,2,2,1785477762899245226,1785477762900035776,1785477763112014817,1785477762878501029,1785477762879291579,1785477763091270620,211979041,211979041,iter55:pp3:edp_rs:round0:expert_dp_grad_reduce_scatter:pg=1105,iter55:pp3:edp_rs:round0:expert_dp_grad_reduce_scatter:pg=1105:rel-829f5273926a,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_grad_reduce_scatter_g28_slot0,212769591,211979041,212769591,trace_group_end_lag_clamped,17624542,18434984,7549747200.0,790550,790550,212769591,212769591
55,4,dp_param_allgather,dp_ag0,0,dp_param_allgather:pg=9,16,16,1785477765025299355,1785477765026338702,1785477765033854674,1785477765003439566,1785477765004478913,1785477765011994885,7515972,7515972,iter55:pp4:dp_ag0:round0:dp_param_allgather:pg=9,iter55:pp4:dp_ag0:round0:dp_param_allgather:pg=9:rel-57da36ca3c9a,oisa_representative_linear+trace_calibration_residual:iter55_dp_param_allgather_g12_slot1,8555319,7515972,8555319,trace_group_end_lag_clamped,28623098,29662445,98621440.0,1039347,1039347,8555319,8555319
55,4,dp_param_allgather,dp_ag1,1,dp_param_allgather:pg=9,16,16,1785477765173077044,1785477765183362497,1785477765190727850,1785477765151217255,1785477765161502708,1785477765168868061,7365353,7365353,iter55:pp4:dp_ag1:round1:dp_param_allgather:pg=9,iter55:pp4:dp_ag1:round1:dp_param_allgather:pg=9:rel-c0d9c70e7ea9,oisa_representative_linear+trace_calibration_residual:iter55_dp_param_allgather_g12_slot1,17650806,7365353,17650806,trace_group_end_lag_clamped,86075012,88509012,98621440.0,10285453,10285453,17650806,17650806
55,4,dp_grad_reduce_scatter,dp_rs,0,dp_grad_reduce_scatter:pg=9,16,16,1785477761918236118,1785477762075080914,1785477762090764977,1785477761885002054,1785477762054124920,1785477762069808983,15684063,15684063,iter55:pp4:dp_rs:round0:dp_grad_reduce_scatter:pg=9,iter55:pp4:dp_rs:round0:dp_grad_reduce_scatter:pg=9:rel-9936263543e5,oisa_representative_linear+trace_calibration_residual:iter55_dp_grad_reduce_scatter_g13_slot0,184806929,15684063,184806929,trace_group_end_lag_clamped,0,0,3155886080.0,156844796,169122866,172528859,184806929
55,4,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1107,2,2,1785477765033798280,1785477765033856786,1785477765086384552,1785477765011938491,1785477765011996997,1785477765064524763,52527766,52527766,iter55:pp4:edp_ag0:round0:expert_dp_param_allgather:pg=1107,iter55:pp4:edp_ag0:round0:expert_dp_param_allgather:pg=1107:rel-6b8d067ad542,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_param_allgather_g43_slot1,52586272,52527766,52586272,trace_group_end_lag_clamped,10560,85799,1887436800.0,58506,58506,52586272,52586272
55,4,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1109,2,2,1785477765033790316,1785477765033862468,1785477765086168649,1785477765011930527,1785477765012002679,1785477765064308860,52306181,52306181,iter55:pp4:edp_ag0:round0:expert_dp_param_allgather:pg=1109,iter55:pp4:edp_ag0:round0:expert_dp_param_allgather:pg=1109:rel-8a95bf886d89,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_param_allgather_g43_slot1,52378333,52306181,52378333,trace_group_end_lag_clamped,10328,11241,1887436800.0,72152,72152,52378333,52378333
55,4,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1111,2,2,1785477765033773879,1785477765033867806,1785477765087527079,1785477765011914090,1785477765012008017,1785477765065667290,53659273,53659273,iter55:pp4:edp_ag0:round0:expert_dp_param_allgather:pg=1111,iter55:pp4:edp_ag0:round0:expert_dp_param_allgather:pg=1111:rel-894d7cc976cd,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_param_allgather_g43_slot1,53753200,53659273,53753200,trace_group_end_lag_clamped,13132,37560,1887436800.0,93927,93927,53753200,53753200
55,4,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1113,2,2,1785477765033812266,1785477765033841897,1785477765089380586,1785477765011952477,1785477765011982108,1785477765067520797,55538689,55538689,iter55:pp4:edp_ag0:round0:expert_dp_param_allgather:pg=1113,iter55:pp4:edp_ag0:round0:expert_dp_param_allgather:pg=1113:rel-180019d5d960,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_param_allgather_g43_slot1,55568320,55538689,55568320,trace_group_end_lag_clamped,11000,56640,1887436800.0,29631,29631,55568320,55568320
55,4,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1115,2,2,1785477765033779286,1785477765033911470,1785477765087513610,1785477765011919497,1785477765012051681,1785477765065653821,53602140,53602140,iter55:pp4:edp_ag0:round0:expert_dp_param_allgather:pg=1115,iter55:pp4:edp_ag0:round0:expert_dp_param_allgather:pg=1115:rel-53220f3e4ef2,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_param_allgather_g43_slot1,53734324,53602140,53734324,trace_group_end_lag_clamped,10200,58960,1887436800.0,132184,132184,53734324,53734324
55,4,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1117,2,2,1785477765033788567,1785477765033798408,1785477765095869513,1785477765011928778,1785477765011938619,1785477765074009724,62071105,62071105,iter55:pp4:edp_ag0:round0:expert_dp_param_allgather:pg=1117,iter55:pp4:edp_ag0:round0:expert_dp_param_allgather:pg=1117:rel-9c454eaa1092,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_param_allgather_g43_slot1,62080946,62071105,62080946,trace_group_end_lag_clamped,11960,13320,1887436800.0,9841,9841,62080946,62080946
55,4,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1119,2,2,1785477765033753408,1785477765033868465,1785477765088814421,1785477765011893619,1785477765012008676,1785477765066954632,54945956,54945956,iter55:pp4:edp_ag0:round0:expert_dp_param_allgather:pg=1119,iter55:pp4:edp_ag0:round0:expert_dp_param_allgather:pg=1119:rel-c2df285c0b88,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_param_allgather_g43_slot1,55061013,54945956,55061013,trace_group_end_lag_clamped,12440,23640,1887436800.0,115057,115057,55061013,55061013
55,4,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1121,2,2,1785477765033750783,1785477765033863423,1785477765087002032,1785477765011890994,1785477765012003634,1785477765065142243,53138609,53138609,iter55:pp4:edp_ag0:round0:expert_dp_param_allgather:pg=1121,iter55:pp4:edp_ag0:round0:expert_dp_param_allgather:pg=1121:rel-d07b70caad90,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_param_allgather_g43_slot1,53251249,53138609,53251249,trace_group_end_lag_clamped,13240,13760,1887436800.0,112640,112640,53251249,53251249
55,4,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1107,2,2,1785477765190700095,1785477765190724128,1785477765244436368,1785477765168840306,1785477765168864339,1785477765222576579,53712240,53712240,iter55:pp4:edp_ag1:round1:expert_dp_param_allgather:pg=1107,iter55:pp4:edp_ag1:round1:expert_dp_param_allgather:pg=1107:rel-e0692ff70126,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_param_allgather_g43_slot1,53736273,53712240,53736273,trace_group_end_lag_clamped,11320,37960,1887436800.0,24033,24033,53736273,53736273
55,4,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1109,2,2,1785477765190709691,1785477765190714579,1785477765244386760,1785477765168849902,1785477765168854790,1785477765222526971,53672181,53672181,iter55:pp4:edp_ag1:round1:expert_dp_param_allgather:pg=1109,iter55:pp4:edp_ag1:round1:expert_dp_param_allgather:pg=1109:rel-8ee2a8ce8efc,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_param_allgather_g43_slot1,53677069,53672181,53677069,trace_group_end_lag_clamped,23378,60920,1887436800.0,4888,4888,53677069,53677069
55,4,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1111,2,2,1785477765190679177,1785477765190697593,1785477765242616647,1785477765168819388,1785477765168837804,1785477765220756858,51919054,51919054,iter55:pp4:edp_ag1:round1:expert_dp_param_allgather:pg=1111,iter55:pp4:edp_ag1:round1:expert_dp_param_allgather:pg=1111:rel-f89231c043fc,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_param_allgather_g43_slot1,51937470,51919054,51937470,trace_group_end_lag_clamped,10640,34160,1887436800.0,18416,18416,51937470,51937470
55,4,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1113,2,2,1785477765190691489,1785477765190738938,1785477765244405642,1785477765168831700,1785477765168879149,1785477765222545853,53666704,53666704,iter55:pp4:edp_ag1:round1:expert_dp_param_allgather:pg=1113,iter55:pp4:edp_ag1:round1:expert_dp_param_allgather:pg=1113:rel-a6fa2e24192e,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_param_allgather_g43_slot1,53714153,53666704,53714153,trace_group_end_lag_clamped,10560,12240,1887436800.0,47449,47449,53714153,53714153
55,4,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1115,2,2,1785477765190652818,1785477765190706418,1785477765244161159,1785477765168793029,1785477765168846629,1785477765222301370,53454741,53454741,iter55:pp4:edp_ag1:round1:expert_dp_param_allgather:pg=1115,iter55:pp4:edp_ag1:round1:expert_dp_param_allgather:pg=1115:rel-e0fc95bf620b,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_param_allgather_g43_slot1,53508341,53454741,53508341,trace_group_end_lag_clamped,11000,21601,1887436800.0,53600,53600,53508341,53508341
55,4,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1117,2,2,1785477765190706223,1785477765190738610,1785477765242702225,1785477765168846434,1785477765168878821,1785477765220842436,51963615,51963615,iter55:pp4:edp_ag1:round1:expert_dp_param_allgather:pg=1117,iter55:pp4:edp_ag1:round1:expert_dp_param_allgather:pg=1117:rel-e15b60c7f149,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_param_allgather_g43_slot1,51996002,51963615,51996002,trace_group_end_lag_clamped,10760,12041,1887436800.0,32387,32387,51996002,51996002
55,4,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1119,2,2,1785477765190616350,1785477765190732941,1785477765243567652,1785477765168756561,1785477765168873152,1785477765221707863,52834711,52834711,iter55:pp4:edp_ag1:round1:expert_dp_param_allgather:pg=1119,iter55:pp4:edp_ag1:round1:expert_dp_param_allgather:pg=1119:rel-aee62164609d,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_param_allgather_g43_slot1,52951302,52834711,52951302,trace_group_end_lag_clamped,10640,10760,1887436800.0,116591,116591,52951302,52951302
55,4,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1121,2,2,1785477765190707350,1785477765190731170,1785477765241697831,1785477765168847561,1785477765168871381,1785477765219838042,50966661,50966661,iter55:pp4:edp_ag1:round1:expert_dp_param_allgather:pg=1121,iter55:pp4:edp_ag1:round1:expert_dp_param_allgather:pg=1121:rel-f99dbda69389,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_param_allgather_g43_slot1,50990481,50966661,50990481,trace_group_end_lag_clamped,10840,11240,1887436800.0,23820,23820,50990481,50990481
55,4,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1107,2,2,1785477762108108410,1785477762108154642,1785477762312615963,1785477762087152416,1785477762087198648,1785477762291659969,204461321,204461321,iter55:pp4:edp_rs:round0:expert_dp_grad_reduce_scatter:pg=1107,iter55:pp4:edp_rs:round0:expert_dp_grad_reduce_scatter:pg=1107:rel-77c8c73fc956,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_grad_reduce_scatter_g28_slot0,204507553,204461321,204507553,trace_group_end_lag_clamped,17380797,17405839,7549747200.0,46232,46232,204507553,204507553
55,4,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1109,2,2,1785477762107990460,1785477762108440984,1785477762299242910,1785477762087034466,1785477762087484990,1785477762278286916,190801926,190801926,iter55:pp4:edp_rs:round0:expert_dp_grad_reduce_scatter:pg=1109,iter55:pp4:edp_rs:round0:expert_dp_grad_reduce_scatter:pg=1109:rel-c70223e2b6b7,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_grad_reduce_scatter_g28_slot0,191252450,190801926,191252450,trace_group_end_lag_clamped,17326812,17699436,7549747200.0,450524,450524,191252450,191252450
