iteration,pp_stage,behavior,kind,round,group_key,group_size,observed_ranks,actual_first_start_ns,actual_ready_ns,actual_end_ns,predicted_first_start_ns,predicted_ready_ns,predicted_end_ns,baseline_service_ns,predicted_service_ns,dependency_lag_ns_min,dependency_lag_ns_max,payload_bytes,actual_arrival_skew_ns,predicted_arrival_skew_ns,actual_group_fct_ns,predicted_group_fct_ns
55,3,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1091,2,2,1785477762898932824,1785477762899480154,1785477763107364205,1785477762878188627,1785477762878735957,1785477763086620008,207884051,207884051,17357706,17884757,7549747200.0,547330,547330,208431381,208431381
55,3,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1093,2,2,1785477762899309546,1785477762899451553,1785477763117239759,1785477762878565349,1785477762878707356,1785477763096495562,217788206,217788206,17716610,17756268,7549747200.0,142007,142007,217930213,217930213
55,3,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1095,2,2,1785477762899354749,1785477762899707959,1785477763107607194,1785477762878610552,1785477762878963762,1785477763086862997,207899235,207899235,17744468,18063534,7549747200.0,353210,353210,208252445,208252445
55,3,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1097,2,2,1785477762899246872,1785477762899512664,1785477763125871220,1785477762878502675,1785477762878768467,1785477763105127023,226358556,226358556,17641428,17889732,7549747200.0,265792,265792,226624348,226624348
55,3,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1099,2,2,1785477762899264677,1785477762899428835,1785477763107887982,1785477762878520480,1785477762878684638,1785477763087143785,208459147,208459147,17622209,17856520,7549747200.0,164158,164158,208623305,208623305
55,3,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1101,2,2,1785477762899553764,1785477762899618726,1785477763108874395,1785477762878809567,1785477762878874529,1785477763088130198,209255669,209255669,17973830,18013639,7549747200.0,64962,64962,209320631,209320631
55,3,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1103,2,2,1785477762899155619,1785477762899239382,1785477763107247909,1785477762878411422,1785477762878495185,1785477763086503712,208008527,208008527,17464701,17625980,7549747200.0,83763,83763,208092290,208092290
55,3,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1105,2,2,1785477762899245226,1785477762900035776,1785477763112014817,1785477762878501029,1785477762879291579,1785477763091270620,211979041,211979041,17624542,18434984,7549747200.0,790550,790550,212769591,212769591
55,4,dp_param_allgather,dp_ag0,0,dp_param_allgather:pg=9,16,16,1785477765025299355,1785477765026338702,1785477765033854674,1785477765003439566,1785477765004478913,1785477765011994885,7515972,7515972,28623098,29662445,98621440.0,1039347,1039347,8555319,8555319
55,4,dp_param_allgather,dp_ag1,1,dp_param_allgather:pg=9,16,16,1785477765173077044,1785477765183362497,1785477765190727850,1785477765151217255,1785477765161502708,1785477765168868061,7365353,7365353,86075012,88509012,98621440.0,10285453,10285453,17650806,17650806
55,4,dp_grad_reduce_scatter,dp_rs,0,dp_grad_reduce_scatter:pg=9,16,16,1785477761918236118,1785477762075080914,1785477762090764977,1785477761885002054,1785477762054124920,1785477762069808983,15684063,15684063,0,0,3155886080.0,156844796,169122866,172528859,184806929
55,4,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1107,2,2,1785477765033798280,1785477765033856786,1785477765086384552,1785477765011938491,1785477765011996997,1785477765064524763,52527766,52527766,10560,85799,1887436800.0,58506,58506,52586272,52586272
55,4,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1109,2,2,1785477765033790316,1785477765033862468,1785477765086168649,1785477765011930527,1785477765012002679,1785477765064308860,52306181,52306181,10328,11241,1887436800.0,72152,72152,52378333,52378333
55,4,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1111,2,2,1785477765033773879,1785477765033867806,1785477765087527079,1785477765011914090,1785477765012008017,1785477765065667290,53659273,53659273,13132,37560,1887436800.0,93927,93927,53753200,53753200
55,4,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1113,2,2,1785477765033812266,1785477765033841897,1785477765089380586,1785477765011952477,1785477765011982108,1785477765067520797,55538689,55538689,11000,56640,1887436800.0,29631,29631,55568320,55568320
55,4,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1115,2,2,1785477765033779286,1785477765033911470,1785477765087513610,1785477765011919497,1785477765012051681,1785477765065653821,53602140,53602140,10200,58960,1887436800.0,132184,132184,53734324,53734324
55,4,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1117,2,2,1785477765033788567,1785477765033798408,1785477765095869513,1785477765011928778,1785477765011938619,1785477765074009724,62071105,62071105,11960,13320,1887436800.0,9841,9841,62080946,62080946
55,4,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1119,2,2,1785477765033753408,1785477765033868465,1785477765088814421,1785477765011893619,1785477765012008676,1785477765066954632,54945956,54945956,12440,23640,1887436800.0,115057,115057,55061013,55061013
55,4,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1121,2,2,1785477765033750783,1785477765033863423,1785477765087002032,1785477765011890994,1785477765012003634,1785477765065142243,53138609,53138609,13240,13760,1887436800.0,112640,112640,53251249,53251249
55,4,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1107,2,2,1785477765190700095,1785477765190724128,1785477765244436368,1785477765168840306,1785477765168864339,1785477765222576579,53712240,53712240,11320,37960,1887436800.0,24033,24033,53736273,53736273
55,4,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1109,2,2,1785477765190709691,1785477765190714579,1785477765244386760,1785477765168849902,1785477765168854790,1785477765222526971,53672181,53672181,23378,60920,1887436800.0,4888,4888,53677069,53677069
55,4,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1111,2,2,1785477765190679177,1785477765190697593,1785477765242616647,1785477765168819388,1785477765168837804,1785477765220756858,51919054,51919054,10640,34160,1887436800.0,18416,18416,51937470,51937470
55,4,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1113,2,2,1785477765190691489,1785477765190738938,1785477765244405642,1785477765168831700,1785477765168879149,1785477765222545853,53666704,53666704,10560,12240,1887436800.0,47449,47449,53714153,53714153
55,4,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1115,2,2,1785477765190652818,1785477765190706418,1785477765244161159,1785477765168793029,1785477765168846629,1785477765222301370,53454741,53454741,11000,21601,1887436800.0,53600,53600,53508341,53508341
55,4,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1117,2,2,1785477765190706223,1785477765190738610,1785477765242702225,1785477765168846434,1785477765168878821,1785477765220842436,51963615,51963615,10760,12041,1887436800.0,32387,32387,51996002,51996002
55,4,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1119,2,2,1785477765190616350,1785477765190732941,1785477765243567652,1785477765168756561,1785477765168873152,1785477765221707863,52834711,52834711,10640,10760,1887436800.0,116591,116591,52951302,52951302
55,4,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1121,2,2,1785477765190707350,1785477765190731170,1785477765241697831,1785477765168847561,1785477765168871381,1785477765219838042,50966661,50966661,10840,11240,1887436800.0,23820,23820,50990481,50990481
55,4,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1107,2,2,1785477762108108410,1785477762108154642,1785477762312615963,1785477762087152416,1785477762087198648,1785477762291659969,204461321,204461321,17380797,17405839,7549747200.0,46232,46232,204507553,204507553
55,4,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1109,2,2,1785477762107990460,1785477762108440984,1785477762299242910,1785477762087034466,1785477762087484990,1785477762278286916,190801926,190801926,17326812,17699436,7549747200.0,450524,450524,191252450,191252450
55,4,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1111,2,2,1785477762107958400,1785477762108347216,1785477762315656728,1785477762087002406,1785477762087391222,1785477762294700734,207309512,207309512,17330674,17601616,7549747200.0,388816,388816,207698328,207698328
55,4,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1113,2,2,1785477762108247255,1785477762110150440,1785477762316070135,1785477762087291261,1785477762089194446,1785477762295114141,205919695,205919695,17551980,19462450,7549747200.0,1903185,1903185,207822880,207822880
55,4,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1115,2,2,1785477762108224454,1785477762108292724,1785477762322375084,1785477762087268460,1785477762087336730,1785477762301419090,214082360,214082360,17603746,17613677,7549747200.0,68270,68270,214150630,214150630
55,4,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1117,2,2,1785477762108109763,1785477762108339156,1785477762315926408,1785477762087153769,1785477762087383162,1785477762294970414,207587252,207587252,17378474,17701472,7549747200.0,229393,229393,207816645,207816645
55,4,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1119,2,2,1785477762107919443,1785477762108416087,1785477762298021015,1785477762086963449,1785477762087460093,1785477762277065021,189604928,189604928,17280223,17715033,7549747200.0,496644,496644,190101572,190101572
55,4,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1121,2,2,1785477762108204985,1785477762108238101,1785477762328445587,1785477762087248991,1785477762087282107,1785477762307489593,220207486,220207486,17473124,17555834,7549747200.0,33116,33116,220240602,220240602
55,5,dp_param_allgather,dp_ag0,0,dp_param_allgather:pg=11,16,16,1785477765025243347,1785477765026369266,1785477765034191242,1785477765003383558,1785477765004509477,1785477765012331453,7821976,7821976,28567090,29693009,98621440.0,1125919,1125919,8947895,8947895
55,5,dp_param_allgather,dp_ag1,1,dp_param_allgather:pg=11,16,16,1785477765173296235,1785477765180362162,1785477765187864064,1785477765151436446,1785477765158502373,1785477765166004275,7501902,7501902,86087484,88283200,98621440.0,7065927,7065927,14567829,14567829
55,5,dp_grad_reduce_scatter,dp_rs,0,dp_grad_reduce_scatter:pg=11,16,16,1785477761095609523,1785477761277103348,1785477761292899008,1785477761064714633,1785477761255968469,1785477761271764129,15795660,15795660,0,0,3155886080.0,181493825,191253836,197289485,207049496
55,5,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1123,2,2,1785477765034146191,1785477765034191578,1785477765087997737,1785477765012286402,1785477765012331789,1785477765066137948,53806159,53806159,10920,26280,1887436800.0,45387,45387,53851546,53851546
55,5,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1125,2,2,1785477765034134858,1785477765034201802,1785477765089362320,1785477765012275069,1785477765012342013,1785477765067502531,55160518,55160518,10560,11080,1887436800.0,66944,66944,55227462,55227462
55,5,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1127,2,2,1785477765034093364,1785477765034193032,1785477765087889632,1785477765012233575,1785477765012333243,1785477765066029843,53696600,53696600,10760,10880,1887436800.0,99668,99668,53796268,53796268
55,5,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1129,2,2,1785477765034144466,1785477765034176352,1785477765088517993,1785477765012284677,1785477765012316563,1785477765066658204,54341641,54341641,10680,12400,1887436800.0,31886,31886,54373527,54373527
55,5,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1131,2,2,1785477765034129391,1785477765034199443,1785477765086155064,1785477765012269602,1785477765012339654,1785477765064295275,51955621,51955621,11960,12080,1887436800.0,70052,70052,52025673,52025673
55,5,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1133,2,2,1785477765034131183,1785477765034179116,1785477765088563251,1785477765012271394,1785477765012319327,1785477765066703462,54384135,54384135,13080,15160,1887436800.0,47933,47933,54432068,54432068
55,5,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1135,2,2,1785477765034091292,1785477765034231297,1785477765087433266,1785477765012231503,1785477765012371508,1785477765065573477,53201969,53201969,10720,46480,1887436800.0,140005,140005,53341974,53341974
55,5,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1137,2,2,1785477765034094144,1785477765034203719,1785477765092501736,1785477765012234355,1785477765012343930,1785477765070641947,58298017,58298017,10961,12840,1887436800.0,109575,109575,58407592,58407592
55,5,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1123,2,2,1785477765187801791,1785477765187823170,1785477765241638569,1785477765165942002,1785477765165963381,1785477765219778780,53815399,53815399,11160,11320,1887436800.0,21379,21379,53836778,53836778
55,5,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1125,2,2,1785477765187767857,1785477765187879547,1785477765240743936,1785477765165908068,1785477765166019758,1785477765218884147,52864389,52864389,11200,48200,1887436800.0,111690,111690,52976079,52976079
55,5,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1127,2,2,1785477765187719393,1785477765187884623,1785477765242420941,1785477765165859604,1785477765166024834,1785477765220561152,54536318,54536318,10960,31160,1887436800.0,165230,165230,54701548,54701548
55,5,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1129,2,2,1785477765187784969,1785477765187829215,1785477765241444175,1785477765165925180,1785477765165969426,1785477765219584386,53614960,53614960,10440,12760,1887436800.0,44246,44246,53659206,53659206
55,5,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1131,2,2,1785477765187742760,1785477765187880423,1785477765238895203,1785477765165882971,1785477765166020634,1785477765217035414,51014780,51014780,11200,46640,1887436800.0,137663,137663,51152443,51152443
55,5,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1133,2,2,1785477765187787231,1785477765187805948,1785477765247668331,1785477765165927442,1785477765165946159,1785477765225808542,59862383,59862383,11720,11840,1887436800.0,18717,18717,59881100,59881100
55,5,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1135,2,2,1785477765187711233,1785477765187875104,1785477765241757755,1785477765165851444,1785477765166015315,1785477765219897966,53882651,53882651,10680,11040,1887436800.0,163871,163871,54046522,54046522
55,5,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1137,2,2,1785477765187780979,1785477765187869334,1785477765241487623,1785477765165921190,1785477765166009545,1785477765219627834,53618289,53618289,10720,89880,1887436800.0,88355,88355,53706644,53706644
55,5,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1123,2,2,1785477761310260127,1785477761310479266,1785477761502730671,1785477761289125248,1785477761289344387,1785477761481595792,192251405,192251405,17422599,17635935,7549747200.0,219139,219139,192470544,192470544
55,5,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1125,2,2,1785477761310196515,1785477761310537204,1785477761517430687,1785477761289061636,1785477761289402325,1785477761496295808,206893483,206893483,17388248,17638196,7549747200.0,340689,340689,207234172,207234172
55,5,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1127,2,2,1785477761310473142,1785477761310546867,1785477761521358825,1785477761289338263,1785477761289411988,1785477761500223946,210811958,210811958,17675265,17748598,7549747200.0,73725,73725,210885683,210885683
55,5,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1129,2,2,1785477761310499765,1785477761310947831,1785477761523163050,1785477761289364886,1785477761289812952,1785477761502028171,212215219,212215219,17656480,18103407,7549747200.0,448066,448066,212663285,212663285
55,5,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1131,2,2,1785477761310531772,1785477761310659588,1785477761517863725,1785477761289396893,1785477761289524709,1785477761496728846,207204137,207204137,17647394,17819466,7549747200.0,127816,127816,207331953,207331953
55,5,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1133,2,2,1785477761310413919,1785477761310557340,1785477761522238110,1785477761289279040,1785477761289422461,1785477761501103231,211680770,211680770,17566220,17679467,7549747200.0,143421,143421,211824191,211824191
55,5,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1135,2,2,1785477761310110916,1785477761310621885,1785477761518662487,1785477761288976037,1785477761289487006,1785477761497527608,208040602,208040602,17387053,17744375,7549747200.0,510969,510969,208551571,208551571
55,5,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1137,2,2,1785477761310470837,1785477761310781478,1785477761529874173,1785477761289335958,1785477761289646599,1785477761508739294,219092695,219092695,17651174,17908467,7549747200.0,310641,310641,219403336,219403336
55,6,dp_param_allgather,dp_ag0,0,dp_param_allgather:pg=13,16,16,1785477765025516609,1785477765026739875,1785477765034253313,1785477765003656820,1785477765004880086,1785477765012393524,7513438,7513438,28840352,30063618,98621440.0,1223266,1223266,8736704,8736704
55,6,dp_param_allgather,dp_ag1,1,dp_param_allgather:pg=13,16,16,1785477765173462217,1785477765183360570,1785477765190956820,1785477765151602428,1785477765161500781,1785477765169097031,7596250,7596250,86484990,88676211,98621440.0,9898353,9898353,17494603,17494603
55,6,dp_grad_reduce_scatter,dp_rs,0,dp_grad_reduce_scatter:pg=13,16,16,1785477760304224397,1785477760491316133,1785477760506812786,1785477760272441632,1785477760470367140,1785477760485863793,15496653,15496653,0,0,3155886080.0,187091736,197925508,202588389,213422161
55,6,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1139,2,2,1785477765034224388,1785477765034287983,1785477765087346865,1785477765012364599,1785477765012428194,1785477765065487076,53058882,53058882,10280,37227,1887436800.0,63595,63595,53122477,53122477
55,6,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1141,2,2,1785477765034222300,1785477765034280153,1785477765094222290,1785477765012362511,1785477765012420364,1785477765072362501,59942137,59942137,10840,26840,1887436800.0,57853,57853,59999990,59999990
55,6,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1143,2,2,1785477765034228422,1785477765034260235,1785477765086565187,1785477765012368633,1785477765012400446,1785477765064705398,52304952,52304952,10920,47880,1887436800.0,31813,31813,52336765,52336765
55,6,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1145,2,2,1785477765034227964,1785477765034265025,1785477765095225661,1785477765012368175,1785477765012405236,1785477765073365872,60960636,60960636,10621,11960,1887436800.0,37061,37061,60997697,60997697
55,6,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1147,2,2,1785477765034219180,1785477765034258328,1785477765087870653,1785477765012359391,1785477765012398539,1785477765066010864,53612325,53612325,10440,10749,1887436800.0,39148,39148,53651473,53651473
55,6,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1149,2,2,1785477765034228102,1785477765034237007,1785477765088450059,1785477765012368313,1785477765012377218,1785477765066590270,54213052,54213052,10280,45720,1887436800.0,8905,8905,54221957,54221957
55,6,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1151,2,2,1785477765034206734,1785477765034245029,1785477765092103143,1785477765012346945,1785477765012385240,1785477765070243354,57858114,57858114,10720,38600,1887436800.0,38295,38295,57896409,57896409
55,6,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1153,2,2,1785477765034218461,1785477765034265576,1785477765088212093,1785477765012358672,1785477765012405787,1785477765066352304,53946517,53946517,20680,26600,1887436800.0,47115,47115,53993632,53993632
55,6,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1139,2,2,1785477765190930235,1785477765190971212,1785477765242366538,1785477765169070446,1785477765169111423,1785477765220506749,51395326,51395326,14640,39480,1887436800.0,40977,40977,51436303,51436303
55,6,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1141,2,2,1785477765190955665,1785477765190971214,1785477765251254146,1785477765169095876,1785477765169111425,1785477765229394357,60282932,60282932,12760,45920,1887436800.0,15549,15549,60298481,60298481
55,6,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1143,2,2,1785477765190945969,1785477765190970891,1785477765244344394,1785477765169086180,1785477765169111102,1785477765222484605,53373503,53373503,12280,23680,1887436800.0,24922,24922,53398425,53398425
55,6,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1145,2,2,1785477765190844686,1785477765190968780,1785477765244734167,1785477765168984897,1785477765169108991,1785477765222874378,53765387,53765387,10840,11960,1887436800.0,124094,124094,53889481,53889481
55,6,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1147,2,2,1785477765190951682,1785477765190971646,1785477765248961442,1785477765169091893,1785477765169111857,1785477765227101653,57989796,57989796,12040,59800,1887436800.0,19964,19964,58009760,58009760
55,6,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1149,2,2,1785477765190942696,1785477765190957724,1785477765244704697,1785477765169082907,1785477765169097935,1785477765222844908,53746973,53746973,10800,47240,1887436800.0,15028,15028,53762001,53762001
55,6,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1151,2,2,1785477765190936263,1785477765190998652,1785477765244843859,1785477765169076474,1785477765169138863,1785477765222984070,53845207,53845207,11600,59800,1887436800.0,62389,62389,53907596,53907596
55,6,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1153,2,2,1785477765190949641,1785477765190991488,1785477765244398725,1785477765169089852,1785477765169131699,1785477765222538936,53407237,53407237,10880,63280,1887436800.0,41847,41847,53449084,53449084
55,6,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1139,2,2,1785477760524360817,1785477760524465113,1785477760744438881,1785477760503411824,1785477760503516120,1785477760723489888,219973768,219973768,17561106,17659611,7549747200.0,104296,104296,220078064,220078064
55,6,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1141,2,2,1785477760524203925,1785477760524419559,1785477760736887945,1785477760503254932,1785477760503470566,1785477760715938952,212468386,212468386,17399089,17651321,7549747200.0,215634,215634,212684020,212684020
55,6,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1143,2,2,1785477760524431775,1785477760524554695,1785477760741019628,1785477760503482782,1785477760503605702,1785477760720070635,216464933,216464933,17676438,17746910,7549747200.0,122920,122920,216587853,216587853
55,6,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1145,2,2,1785477760524378711,1785477760524499233,1785477760736263217,1785477760503429718,1785477760503550240,1785477760715314224,211763984,211763984,17581203,17714705,7549747200.0,120522,120522,211884506,211884506
55,6,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1147,2,2,1785477760524431414,1785477760524626307,1785477760732598427,1785477760503482421,1785477760503677314,1785477760711649434,207972120,207972120,17665505,17873874,7549747200.0,194893,194893,208167013,208167013
55,6,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1149,2,2,1785477760524306832,1785477760524384385,1785477760732094476,1785477760503357839,1785477760503435392,1785477760711145483,207710091,207710091,17494046,17578008,7549747200.0,77553,77553,207787644,207787644
55,6,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1151,2,2,1785477760524626202,1785477760524641878,1785477760726509150,1785477760503677209,1785477760503692885,1785477760705560157,201867272,201867272,17835545,17898785,7549747200.0,15676,15676,201882948,201882948
55,6,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1153,2,2,1785477760524476361,1785477760524876206,1785477760744286316,1785477760503527368,1785477760503927213,1785477760723337323,219410110,219410110,17674919,18121391,7549747200.0,399845,399845,219809955,219809955
55,7,dp_param_allgather,dp_ag0,0,dp_param_allgather:pg=15,16,16,1785477765025679605,1785477765026340623,1785477765034130905,1785477765003819816,1785477765004480834,1785477765012271116,7790282,7790282,29003348,29664366,98621440.0,661018,661018,8451300,8451300
55,7,dp_param_allgather,dp_ag1,1,dp_param_allgather:pg=15,16,16,1785477765174098493,1785477765185704491,1785477765193115205,1785477765152238704,1785477765163844702,1785477765171255416,7410714,7410714,86092994,88187996,98621440.0,11605998,11605998,19016712,19016712
55,7,dp_grad_reduce_scatter,dp_rs,0,dp_grad_reduce_scatter:pg=15,16,16,1785477759493127832,1785477759696316041,1785477759712184725,1785477759463735921,1785477759676536526,1785477759692405210,15868684,15868684,0,0,3155886080.0,203188209,212800605,219056893,228669289
55,7,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1155,2,2,1785477765034124741,1785477765034244427,1785477765087601186,1785477765012264952,1785477765012384638,1785477765065741397,53356759,53356759,10520,115561,1887436800.0,119686,119686,53476445,53476445
55,7,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1157,2,2,1785477765034114939,1785477765034126693,1785477765097735946,1785477765012255150,1785477765012266904,1785477765075876157,63609253,63609253,10800,10800,1887436800.0,11754,11754,63621007,63621007
55,7,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1159,2,2,1785477765034123922,1785477765034138058,1785477765088169405,1785477765012264133,1785477765012278269,1785477765066309616,54031347,54031347,10680,10880,1887436800.0,14136,14136,54045483,54045483
55,7,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1161,2,2,1785477765034053466,1785477765034125862,1785477765087270939,1785477765012193677,1785477765012266073,1785477765065411150,53145077,53145077,10600,10920,1887436800.0,72396,72396,53217473,53217473
55,7,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1163,2,2,1785477765034100745,1785477765034120904,1785477765088890936,1785477765012240956,1785477765012261115,1785477765067031147,54770032,54770032,10560,57200,1887436800.0,20159,20159,54790191,54790191
55,7,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1165,2,2,1785477765034120805,1785477765034190305,1785477765088415076,1785477765012261016,1785477765012330516,1785477765066555287,54224771,54224771,10800,59400,1887436800.0,69500,69500,54294271,54294271
55,7,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1167,2,2,1785477765034056643,1785477765034124437,1785477765088005499,1785477765012196854,1785477765012264648,1785477765066145710,53881062,53881062,10480,11120,1887436800.0,67794,67794,53948856,53948856
55,7,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1169,2,2,1785477765034070165,1785477765034167242,1785477765090262604,1785477765012210376,1785477765012307453,1785477765068402815,56095362,56095362,16521,47360,1887436800.0,97077,97077,56192439,56192439
55,7,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1155,2,2,1785477765193086617,1785477765193142620,1785477765244682246,1785477765171226828,1785477765171282831,1785477765222822457,51539626,51539626,24640,34600,1887436800.0,56003,56003,51595629,51595629
55,7,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1157,2,2,1785477765193078477,1785477765193087259,1785477765254103110,1785477765171218688,1785477765171227470,1785477765232243321,61015851,61015851,11680,20960,1887436800.0,8782,8782,61024633,61024633
55,7,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1159,2,2,1785477765193045481,1785477765193126045,1785477765246167360,1785477765171185692,1785477765171266256,1785477765224307571,53041315,53041315,10840,11760,1887436800.0,80564,80564,53121879,53121879
