iteration,node_id,source_model,kind,category,rank,pp_stage,pp_lane,microbatch,predicted_start_ns,predicted_end_ns,duration_ns,network_service_ns,software_completion_ns,group_key,dependency
55,rank246:B3,pipeline,compute,backward,246,15,6,3,1785477752571616567,1785477752941549241,369932674,0,0,,rank246:F3
55,lane6:B1:s13->s12,pipeline,pp_message,backward,-1,13,6,1,1785477752753839519,1785477752852015709,98176190,4712346,93463844,,rank214:B1
55,rank198:B1,pipeline,compute,backward,198,12,6,1,1785477752852015709,1785477753530374893,678359184,0,0,,lane6:B1:s13->s12
55,lane6:B3:s15->s14,pipeline,pp_message,backward,-1,15,6,3,1785477752941549241,1785477753039725431,98176190,4712346,93463844,,rank246:B3
55,tail:rank246,pipeline_optimizer_bridge,software_tail,optimizer_tail,246,15,6,3,1785477752941549241,1785477753182454120,240904879,0,240904879,,rank246:B3
55,lane6:B2:s14->s13,pipeline,pp_message,backward,-1,14,6,2,1785477753068787436,1785477753166963626,98176190,4712346,93463844,,rank230:B2
55,rank214:B2,pipeline,compute,backward,214,13,6,2,1785477753166963626,1785477753858086692,691123066,0,0,,lane6:B2:s14->s13
55,rank230:B3,pipeline,compute,backward,230,14,6,3,1785477753166963626,1785477753853660226,686696600,0,0,,lane6:B2:s14->s13
55,opt:dp_rs:round0:dp_grad_reduce_scatter_pg_31:rank246,optimizer,optimizer_collective,dp_rs,246,15,6,-1,1785477753182454120,1785477753375666125,193212005,0,0,dp_grad_reduce_scatter:pg=31,pp_frontier
55,lane6:B0:s11->s10,pipeline,pp_message,backward,-1,11,6,0,1785477753205153592,1785477753303329782,98176190,4712346,93463844,,rank182:B0
55,rank166:B0,pipeline,compute,backward,166,10,6,0,1785477753303329782,1785477753987754303,684424521,0,0,,lane6:B0:s11->s10
55,opt:edp_rs:round0:expert_dp_grad_reduce_scatter_pg_1295:rank246,optimizer,optimizer_collective,edp_rs,246,15,6,-1,1785477753384800488,1785477753487986975,103186487,0,0,expert_dp_grad_reduce_scatter:pg=1295,same_rank_dp_rs
55,lane6:B1:s12->s11,pipeline,pp_message,backward,-1,12,6,1,1785477753530374893,1785477753628551083,98176190,4712346,93463844,,rank198:B1
55,rank182:B1,pipeline,compute,backward,182,11,6,1,1785477753628551083,1785477754313340286,684789203,0,0,,lane6:B1:s12->s11
55,lane6:B3:s14->s13,pipeline,pp_message,backward,-1,14,6,3,1785477753853660226,1785477753951836416,98176190,4712346,93463844,,rank230:B3
55,tail:rank230,pipeline_optimizer_bridge,software_tail,optimizer_tail,230,14,6,3,1785477753853660226,1785477753965158362,111498136,0,111498136,,rank230:B3
55,lane6:B2:s13->s12,pipeline,pp_message,backward,-1,13,6,2,1785477753858086692,1785477753956262882,98176190,4712346,93463844,,rank214:B2
55,rank198:B2,pipeline,compute,backward,198,12,6,2,1785477753956262882,1785477754636734663,680471781,0,0,,lane6:B2:s13->s12
55,rank214:B3,pipeline,compute,backward,214,13,6,3,1785477753956262882,1785477754636735858,680472976,0,0,,lane6:B2:s13->s12
55,opt:dp_rs:round0:dp_grad_reduce_scatter_pg_29:rank230,optimizer,optimizer_collective,dp_rs,230,14,6,-1,1785477753965158362,1785477754154801399,189643037,0,0,dp_grad_reduce_scatter:pg=29,pp_frontier
55,lane6:B0:s10->s9,pipeline,pp_message,backward,-1,10,6,0,1785477753987754303,1785477754085930493,98176190,4712346,93463844,,rank166:B0
55,rank150:B0,pipeline,compute,backward,150,9,6,0,1785477754085930493,1785477754789011561,703081068,0,0,,lane6:B0:s10->s9
55,opt:edp_rs:round0:expert_dp_grad_reduce_scatter_pg_1279:rank230,optimizer,optimizer_collective,edp_rs,230,14,6,-1,1785477754172474828,1785477754385969296,213494468,0,0,expert_dp_grad_reduce_scatter:pg=1279,same_rank_dp_rs
55,lane6:B1:s11->s10,pipeline,pp_message,backward,-1,11,6,1,1785477754313340286,1785477754411516476,98176190,4712346,93463844,,rank182:B1
55,rank166:B1,pipeline,compute,backward,166,10,6,1,1785477754411516476,1785477755089873019,678356543,0,0,,lane6:B1:s11->s10
55,lane6:B2:s12->s11,pipeline,pp_message,backward,-1,12,6,2,1785477754636734663,1785477754734910853,98176190,4712346,93463844,,rank198:B2
55,lane6:B3:s13->s12,pipeline,pp_message,backward,-1,13,6,3,1785477754636735858,1785477754734912048,98176190,4712346,93463844,,rank214:B3
55,tail:rank214,pipeline_optimizer_bridge,software_tail,optimizer_tail,214,13,6,3,1785477754636735858,1785477754744392254,107656396,0,107656396,,rank214:B3
55,rank182:B2,pipeline,compute,backward,182,11,6,2,1785477754734910853,1785477755417690520,682779667,0,0,,lane6:B2:s12->s11
55,rank198:B3,pipeline,compute,backward,198,12,6,3,1785477754734912048,1785477755412680763,677768715,0,0,,lane6:B3:s13->s12
55,opt:dp_rs:round0:dp_grad_reduce_scatter_pg_27:rank214,optimizer,optimizer_collective,dp_rs,214,13,6,-1,1785477754744392254,1785477754934911617,190519363,0,0,dp_grad_reduce_scatter:pg=27,pp_frontier
55,lane6:B0:s9->s8,pipeline,pp_message,backward,-1,9,6,0,1785477754789011561,1785477754887187751,98176190,4712346,93463844,,rank150:B0
55,rank134:B0,pipeline,compute,backward,134,8,6,0,1785477754887187751,1785477755575873786,688686035,0,0,,lane6:B0:s9->s8
55,opt:edp_rs:round0:expert_dp_grad_reduce_scatter_pg_1263:rank214,optimizer,optimizer_collective,edp_rs,214,13,6,-1,1785477754952651445,1785477755162627134,209975689,0,0,expert_dp_grad_reduce_scatter:pg=1263,same_rank_dp_rs
55,lane6:B1:s10->s9,pipeline,pp_message,backward,-1,10,6,1,1785477755089873019,1785477755188049209,98176190,4712346,93463844,,rank166:B1
55,rank150:B1,pipeline,compute,backward,150,9,6,1,1785477755188049209,1785477755885974392,697925183,0,0,,lane6:B1:s10->s9
55,lane6:B3:s12->s11,pipeline,pp_message,backward,-1,12,6,3,1785477755412680763,1785477755510856953,98176190,4712346,93463844,,rank198:B3
55,tail:rank198,pipeline_optimizer_bridge,software_tail,optimizer_tail,198,12,6,3,1785477755412680763,1785477755523614257,110933494,0,110933494,,rank198:B3
55,lane6:B2:s11->s10,pipeline,pp_message,backward,-1,11,6,2,1785477755417690520,1785477755515866710,98176190,4712346,93463844,,rank182:B2
55,rank166:B2,pipeline,compute,backward,166,10,6,2,1785477755515866710,1785477756196823668,680956958,0,0,,lane6:B2:s11->s10
55,rank182:B3,pipeline,compute,backward,182,11,6,3,1785477755515866710,1785477756191834369,675967659,0,0,,lane6:B2:s11->s10
55,opt:dp_rs:round0:dp_grad_reduce_scatter_pg_25:rank198,optimizer,optimizer_collective,dp_rs,198,12,6,-1,1785477755523614257,1785477755708420873,184806616,0,0,dp_grad_reduce_scatter:pg=25,pp_frontier
55,lane6:B0:s8->s7,pipeline,pp_message,backward,-1,8,6,0,1785477755575873786,1785477755674049976,98176190,4712346,93463844,,rank134:B0
55,rank118:B0,pipeline,compute,backward,118,7,6,0,1785477755674049976,1785477756355578665,681528689,0,0,,lane6:B0:s8->s7
55,opt:edp_rs:round0:expert_dp_grad_reduce_scatter_pg_1247:rank198,optimizer,optimizer_collective,edp_rs,198,12,6,-1,1785477755726400320,1785477755933741679,207341359,0,0,expert_dp_grad_reduce_scatter:pg=1247,same_rank_dp_rs
55,lane6:B1:s9->s8,pipeline,pp_message,backward,-1,9,6,1,1785477755885974392,1785477755984150582,98176190,4712346,93463844,,rank150:B1
55,rank134:B1,pipeline,compute,backward,134,8,6,1,1785477755984150582,1785477756677665233,693514651,0,0,,lane6:B1:s9->s8
55,lane6:B3:s11->s10,pipeline,pp_message,backward,-1,11,6,3,1785477756191834369,1785477756290010559,98176190,4712346,93463844,,rank182:B3
55,tail:rank182,pipeline_optimizer_bridge,software_tail,optimizer_tail,182,11,6,3,1785477756191834369,1785477756302332167,110497798,0,110497798,,rank182:B3
55,lane6:B2:s10->s9,pipeline,pp_message,backward,-1,10,6,2,1785477756196823668,1785477756294999858,98176190,4712346,93463844,,rank166:B2
55,rank150:B2,pipeline,compute,backward,150,9,6,2,1785477756294999858,1785477756994683080,699683222,0,0,,lane6:B2:s10->s9
55,rank166:B3,pipeline,compute,backward,166,10,6,3,1785477756294999858,1785477756973552994,678553136,0,0,,lane6:B2:s10->s9
55,opt:dp_rs:round0:dp_grad_reduce_scatter_pg_23:rank182,optimizer,optimizer_collective,dp_rs,182,11,6,-1,1785477756302332167,1785477756494406311,192074144,0,0,dp_grad_reduce_scatter:pg=23,pp_frontier
55,lane6:B0:s7->s6,pipeline,pp_message,backward,-1,7,6,0,1785477756355578665,1785477756453754855,98176190,4712346,93463844,,rank118:B0
55,rank102:B0,pipeline,compute,backward,102,6,6,0,1785477756453754855,1785477757157032159,703277304,0,0,,lane6:B0:s7->s6
55,opt:edp_rs:round0:expert_dp_grad_reduce_scatter_pg_1231:rank182,optimizer,optimizer_collective,edp_rs,182,11,6,-1,1785477756512187534,1785477756724665127,212477593,0,0,expert_dp_grad_reduce_scatter:pg=1231,same_rank_dp_rs
55,lane6:B1:s8->s7,pipeline,pp_message,backward,-1,8,6,1,1785477756677665233,1785477756775841423,98176190,4712346,93463844,,rank134:B1
55,rank118:B1,pipeline,compute,backward,118,7,6,1,1785477756775841423,1785477757462074565,686233142,0,0,,lane6:B1:s8->s7
55,lane6:B3:s10->s9,pipeline,pp_message,backward,-1,10,6,3,1785477756973552994,1785477757071729184,98176190,4712346,93463844,,rank166:B3
55,tail:rank166,pipeline_optimizer_bridge,software_tail,optimizer_tail,166,10,6,3,1785477756973552994,1785477757101790748,128237754,0,128237754,,rank166:B3
55,lane6:B2:s9->s8,pipeline,pp_message,backward,-1,9,6,2,1785477756994683080,1785477757092859270,98176190,4712346,93463844,,rank150:B2
55,rank134:B2,pipeline,compute,backward,134,8,6,2,1785477757092859270,1785477757784805562,691946292,0,0,,lane6:B2:s9->s8
55,rank150:B3,pipeline,compute,backward,150,9,6,3,1785477757092859270,1785477757791039959,698180689,0,0,,lane6:B2:s9->s8
55,opt:dp_rs:round0:dp_grad_reduce_scatter_pg_21:rank166,optimizer,optimizer_collective,dp_rs,166,10,6,-1,1785477757101790748,1785477757279715427,177924679,0,0,dp_grad_reduce_scatter:pg=21,pp_frontier
55,lane6:B0:s6->s5,pipeline,pp_message,backward,-1,6,6,0,1785477757157032159,1785477757255208349,98176190,4712346,93463844,,rank102:B0
55,rank86:B0,pipeline,compute,backward,86,5,6,0,1785477757255208349,1785477757964203449,708995100,0,0,,lane6:B0:s6->s5
55,opt:edp_rs:round0:expert_dp_grad_reduce_scatter_pg_1215:rank166,optimizer,optimizer_collective,edp_rs,166,10,6,-1,1785477757297236724,1785477757503577962,206341238,0,0,expert_dp_grad_reduce_scatter:pg=1215,same_rank_dp_rs
55,lane6:B1:s7->s6,pipeline,pp_message,backward,-1,7,6,1,1785477757462074565,1785477757560250755,98176190,4712346,93463844,,rank118:B1
55,rank102:B1,pipeline,compute,backward,102,6,6,1,1785477757560250755,1785477758281900847,721650092,0,0,,lane6:B1:s7->s6
55,lane6:B2:s8->s7,pipeline,pp_message,backward,-1,8,6,2,1785477757784805562,1785477757882981752,98176190,4712346,93463844,,rank134:B2
55,lane6:B3:s9->s8,pipeline,pp_message,backward,-1,9,6,3,1785477757791039959,1785477757889216149,98176190,4712346,93463844,,rank150:B3
55,tail:rank150,pipeline_optimizer_bridge,software_tail,optimizer_tail,150,9,6,3,1785477757791039959,1785477757897902090,106862131,0,106862131,,rank150:B3
55,rank118:B2,pipeline,compute,backward,118,7,6,2,1785477757882981752,1785477758567373699,684391947,0,0,,lane6:B2:s8->s7
55,rank134:B3,pipeline,compute,backward,134,8,6,3,1785477757889216149,1785477758569369616,680153467,0,0,,lane6:B3:s9->s8
55,opt:dp_rs:round0:dp_grad_reduce_scatter_pg_19:rank150,optimizer,optimizer_collective,dp_rs,150,9,6,-1,1785477757897902090,1785477758094641183,196739093,0,0,dp_grad_reduce_scatter:pg=19,pp_frontier
55,lane6:B0:s5->s4,pipeline,pp_message,backward,-1,5,6,0,1785477757964203449,1785477758062379639,98176190,4712346,93463844,,rank86:B0
55,rank70:B0,pipeline,compute,backward,70,4,6,0,1785477758062379639,1785477758760666490,698286851,0,0,,lane6:B0:s5->s4
55,opt:edp_rs:round0:expert_dp_grad_reduce_scatter_pg_1199:rank150,optimizer,optimizer_collective,edp_rs,150,9,6,-1,1785477758112593630,1785477758298311572,185717942,0,0,expert_dp_grad_reduce_scatter:pg=1199,same_rank_dp_rs
55,lane6:B1:s6->s5,pipeline,pp_message,backward,-1,6,6,1,1785477758281900847,1785477758380077037,98176190,4712346,93463844,,rank102:B1
55,rank86:B1,pipeline,compute,backward,86,5,6,1,1785477758380077037,1785477759085074081,704997044,0,0,,lane6:B1:s6->s5
55,lane6:B2:s7->s6,pipeline,pp_message,backward,-1,7,6,2,1785477758567373699,1785477758665549889,98176190,4712346,93463844,,rank118:B2
55,lane6:B3:s8->s7,pipeline,pp_message,backward,-1,8,6,3,1785477758569369616,1785477758667545806,98176190,4712346,93463844,,rank134:B3
55,tail:rank134,pipeline_optimizer_bridge,software_tail,optimizer_tail,134,8,6,3,1785477758569369616,1785477758675278291,105908675,0,105908675,,rank134:B3
55,rank102:B2,pipeline,compute,backward,102,6,6,2,1785477758665549889,1785477759362318983,696769094,0,0,,lane6:B2:s7->s6
55,rank118:B3,pipeline,compute,backward,118,7,6,3,1785477758667545806,1785477759350381246,682835440,0,0,,lane6:B3:s8->s7
55,opt:dp_rs:round0:dp_grad_reduce_scatter_pg_17:rank134,optimizer,optimizer_collective,dp_rs,134,8,6,-1,1785477758675278291,1785477758912226996,236948705,0,0,dp_grad_reduce_scatter:pg=17,pp_frontier
55,lane6:B0:s4->s3,pipeline,pp_message,backward,-1,4,6,0,1785477758760666490,1785477758858842680,98176190,4712346,93463844,,rank70:B0
55,rank54:B0,pipeline,compute,backward,54,3,6,0,1785477758858842680,1785477759568386758,709544078,0,0,,lane6:B0:s4->s3
55,opt:edp_rs:round0:expert_dp_grad_reduce_scatter_pg_1183:rank134,optimizer,optimizer_collective,edp_rs,134,8,6,-1,1785477758930027430,1785477759141072742,211045312,0,0,expert_dp_grad_reduce_scatter:pg=1183,same_rank_dp_rs
55,lane6:B1:s5->s4,pipeline,pp_message,backward,-1,5,6,1,1785477759085074081,1785477759183250271,98176190,4712346,93463844,,rank86:B1
55,rank70:B1,pipeline,compute,backward,70,4,6,1,1785477759183250271,1785477759881643742,698393471,0,0,,lane6:B1:s5->s4
55,lane6:B3:s7->s6,pipeline,pp_message,backward,-1,7,6,3,1785477759350381246,1785477759448557436,98176190,4712346,93463844,,rank118:B3
55,tail:rank118,pipeline_optimizer_bridge,software_tail,optimizer_tail,118,7,6,3,1785477759350381246,1785477759464016886,113635640,0,113635640,,rank118:B3
55,lane6:B2:s6->s5,pipeline,pp_message,backward,-1,6,6,2,1785477759362318983,1785477759460495173,98176190,4712346,93463844,,rank102:B2
55,rank102:B3,pipeline,compute,backward,102,6,6,3,1785477759460495173,1785477760151211235,690716062,0,0,,lane6:B2:s6->s5
55,rank86:B2,pipeline,compute,backward,86,5,6,2,1785477759460495173,1785477760172445786,711950613,0,0,,lane6:B2:s6->s5
55,opt:dp_rs:round0:dp_grad_reduce_scatter_pg_15:rank118,optimizer,optimizer_collective,dp_rs,118,7,6,-1,1785477759464016886,1785477759692356476,228339590,0,0,dp_grad_reduce_scatter:pg=15,pp_frontier
55,lane6:B0:s3->s2,pipeline,pp_message,backward,-1,3,6,0,1785477759568386758,1785477759666562948,98176190,4712346,93463844,,rank54:B0
55,rank38:B0,pipeline,compute,backward,38,2,6,0,1785477759666562948,1785477760381573274,715010326,0,0,,lane6:B0:s3->s2
55,opt:edp_rs:round0:expert_dp_grad_reduce_scatter_pg_1167:rank118,optimizer,optimizer_collective,edp_rs,118,7,6,-1,1785477759710264188,1785477759919265406,209001218,0,0,expert_dp_grad_reduce_scatter:pg=1167,same_rank_dp_rs
55,lane6:B1:s4->s3,pipeline,pp_message,backward,-1,4,6,1,1785477759881643742,1785477759979819932,98176190,4712346,93463844,,rank70:B1
55,rank54:B1,pipeline,compute,backward,54,3,6,1,1785477759979819932,1785477760683952439,704132507,0,0,,lane6:B1:s4->s3
55,lane6:B3:s6->s5,pipeline,pp_message,backward,-1,6,6,3,1785477760151211235,1785477760249387425,98176190,4712346,93463844,,rank102:B3
55,tail:rank102,pipeline_optimizer_bridge,software_tail,optimizer_tail,102,6,6,3,1785477760151211235,1785477760279689670,128478435,0,128478435,,rank102:B3
55,lane6:B2:s5->s4,pipeline,pp_message,backward,-1,5,6,2,1785477760172445786,1785477760270621976,98176190,4712346,93463844,,rank86:B2
55,rank70:B2,pipeline,compute,backward,70,4,6,2,1785477760270621976,1785477760963819054,693197078,0,0,,lane6:B2:s5->s4
55,rank86:B3,pipeline,compute,backward,86,5,6,3,1785477760270621976,1785477760955991451,685369475,0,0,,lane6:B2:s5->s4
55,opt:dp_rs:round0:dp_grad_reduce_scatter_pg_13:rank102,optimizer,optimizer_collective,dp_rs,102,6,6,-1,1785477760279689670,1785477760485794100,206104430,0,0,dp_grad_reduce_scatter:pg=13,pp_frontier
55,lane6:B0:s2->s1,pipeline,pp_message,backward,-1,2,6,0,1785477760381573274,1785477760479749464,98176190,4712346,93463844,,rank38:B0
55,rank22:B0,pipeline,compute,backward,22,1,6,0,1785477760479749464,1785477761203313538,723564074,0,0,,lane6:B0:s2->s1
55,opt:edp_rs:round0:expert_dp_grad_reduce_scatter_pg_1151:rank102,optimizer,optimizer_collective,edp_rs,102,6,6,-1,1785477760503692885,1785477760705560157,201867272,0,0,expert_dp_grad_reduce_scatter:pg=1151,same_rank_dp_rs
55,lane6:B1:s3->s2,pipeline,pp_message,backward,-1,3,6,1,1785477760683952439,1785477760782128629,98176190,4712346,93463844,,rank54:B1
55,rank38:B1,pipeline,compute,backward,38,2,6,1,1785477760782128629,1785477761491143651,709015022,0,0,,lane6:B1:s3->s2
55,lane6:B3:s5->s4,pipeline,pp_message,backward,-1,5,6,3,1785477760955991451,1785477761054167641,98176190,4712346,93463844,,rank86:B3
55,tail:rank86,pipeline_optimizer_bridge,software_tail,optimizer_tail,86,5,6,3,1785477760955991451,1785477761070551438,114559987,0,114559987,,rank86:B3
55,lane6:B2:s4->s3,pipeline,pp_message,backward,-1,4,6,2,1785477760963819054,1785477761061995244,98176190,4712346,93463844,,rank70:B2
55,rank54:B2,pipeline,compute,backward,54,3,6,2,1785477761061995244,1785477761786010858,724015614,0,0,,lane6:B2:s4->s3
55,rank70:B3,pipeline,compute,backward,70,4,6,3,1785477761061995244,1785477761757534783,695539539,0,0,,lane6:B2:s4->s3
55,opt:dp_rs:round0:dp_grad_reduce_scatter_pg_11:rank86,optimizer,optimizer_collective,dp_rs,86,5,6,-1,1785477761070551438,1785477761271588984,201037546,0,0,dp_grad_reduce_scatter:pg=11,pp_frontier
55,lane6:B0:s1->s0,pipeline,pp_message,backward,-1,1,6,0,1785477761203313538,1785477761301489728,98176190,4712346,93463844,,rank22:B0
55,opt:edp_rs:round0:expert_dp_grad_reduce_scatter_pg_1135:rank86,optimizer,optimizer_collective,edp_rs,86,5,6,-1,1785477761288976037,1785477761497390391,208414354,0,0,expert_dp_grad_reduce_scatter:pg=1135,same_rank_dp_rs
55,rank6:B0,pipeline,compute,backward,6,0,6,0,1785477761301489728,1785477761715508109,414018381,0,0,,lane6:B0:s1->s0
55,lane6:B1:s2->s1,pipeline,pp_message,backward,-1,2,6,1,1785477761491143651,1785477761589319841,98176190,4712346,93463844,,rank38:B1
55,rank22:B1,pipeline,compute,backward,22,1,6,1,1785477761589319841,1785477762317264354,727944513,0,0,,lane6:B1:s2->s1
55,lane6:B3:s4->s3,pipeline,pp_message,backward,-1,4,6,3,1785477761757534783,1785477761855710973,98176190,4712346,93463844,,rank70:B3
55,tail:rank70,pipeline_optimizer_bridge,software_tail,optimizer_tail,70,4,6,3,1785477761757534783,1785477761893618290,136083507,0,136083507,,rank70:B3
55,lane6:B2:s3->s2,pipeline,pp_message,backward,-1,3,6,2,1785477761786010858,1785477761884187048,98176190,4712346,93463844,,rank54:B2
55,rank38:B2,pipeline,compute,backward,38,2,6,2,1785477761884187048,1785477762592584200,708397152,0,0,,lane6:B2:s3->s2
55,rank54:B3,pipeline,compute,backward,54,3,6,3,1785477761884187048,1785477762600611349,716424301,0,0,,lane6:B2:s3->s2
55,opt:dp_rs:round0:dp_grad_reduce_scatter_pg_9:rank70,optimizer,optimizer_collective,dp_rs,70,4,6,-1,1785477761893618290,1785477762069683226,176064936,0,0,dp_grad_reduce_scatter:pg=9,pp_frontier
55,opt:edp_rs:round0:expert_dp_grad_reduce_scatter_pg_1119:rank70,optimizer,optimizer_collective,edp_rs,70,4,6,-1,1785477762086963449,1785477762277065021,190101572,0,0,expert_dp_grad_reduce_scatter:pg=1119,same_rank_dp_rs
55,lane6:B1:s1->s0,pipeline,pp_message,backward,-1,1,6,1,1785477762317264354,1785477762415440544,98176190,4712346,93463844,,rank22:B1
55,rank6:B1,pipeline,compute,backward,6,0,6,1,1785477762415440544,1785477762823724189,408283645,0,0,,lane6:B1:s1->s0
55,lane6:B2:s2->s1,pipeline,pp_message,backward,-1,2,6,2,1785477762592584200,1785477762690760390,98176190,4712346,93463844,,rank38:B2
55,lane6:B3:s3->s2,pipeline,pp_message,backward,-1,3,6,3,1785477762600611349,1785477762698787539,98176190,4712346,93463844,,rank54:B3
55,tail:rank54,pipeline_optimizer_bridge,software_tail,optimizer_tail,54,3,6,3,1785477762600611349,1785477762707248576,106637227,0,106637227,,rank54:B3
55,rank22:B2,pipeline,compute,backward,22,1,6,2,1785477762690760390,1785477763419190828,728430438,0,0,,lane6:B2:s2->s1
55,rank38:B3,pipeline,compute,backward,38,2,6,3,1785477762698787539,1785477763401515125,702727586,0,0,,lane6:B3:s3->s2
55,opt:dp_rs:round0:dp_grad_reduce_scatter_pg_7:rank54,optimizer,optimizer_collective,dp_rs,54,3,6,-1,1785477762707248576,1785477762860869205,153620629,0,0,dp_grad_reduce_scatter:pg=7,pp_frontier
55,opt:edp_rs:round0:expert_dp_grad_reduce_scatter_pg_1103:rank54,optimizer,optimizer_collective,edp_rs,54,3,6,-1,1785477762878495185,1785477763086385649,207890464,0,0,expert_dp_grad_reduce_scatter:pg=1103,same_rank_dp_rs
55,lane6:B3:s2->s1,pipeline,pp_message,backward,-1,2,6,3,1785477763401515125,1785477763499691315,98176190,4712346,93463844,,rank38:B3
55,tail:rank38,pipeline_optimizer_bridge,software_tail,optimizer_tail,38,2,6,3,1785477763401515125,1785477763527115630,125600505,0,125600505,,rank38:B3
55,lane6:B2:s1->s0,pipeline,pp_message,backward,-1,1,6,2,1785477763419190828,1785477763517367018,98176190,4712346,93463844,,rank22:B2
55,rank22:B3,pipeline,compute,backward,22,1,6,3,1785477763517367018,1785477764239909134,722542116,0,0,,lane6:B2:s1->s0
55,rank6:B2,pipeline,compute,backward,6,0,6,2,1785477763517367018,1785477763925141114,407774096,0,0,,lane6:B2:s1->s0
55,opt:dp_rs:round0:dp_grad_reduce_scatter_pg_5:rank38,optimizer,optimizer_collective,dp_rs,38,2,6,-1,1785477763527115630,1785477763663659157,136543527,0,0,dp_grad_reduce_scatter:pg=5,pp_frontier
55,opt:edp_rs:round0:expert_dp_grad_reduce_scatter_pg_1087:rank38,optimizer,optimizer_collective,edp_rs,38,2,6,-1,1785477763681276169,1785477763890336937,209060768,0,0,expert_dp_grad_reduce_scatter:pg=1087,same_rank_dp_rs
55,lane6:B3:s1->s0,pipeline,pp_message,backward,-1,1,6,3,1785477764239909134,1785477764338085324,98176190,4712346,93463844,,rank22:B3
55,tail:rank22,pipeline_optimizer_bridge,software_tail,optimizer_tail,22,1,6,3,1785477764239909134,1785477764347387207,107478073,0,107478073,,rank22:B3
55,rank6:B3,pipeline,compute,backward,6,0,6,3,1785477764338085324,1785477764742441244,404355920,0,0,,lane6:B3:s1->s0
55,opt:dp_rs:round0:dp_grad_reduce_scatter_pg_3:rank22,optimizer,optimizer_collective,dp_rs,22,1,6,-1,1785477764347387207,1785477764488329588,140942381,0,0,dp_grad_reduce_scatter:pg=3,pp_frontier
55,opt:edp_rs:round0:expert_dp_grad_reduce_scatter_pg_1071:rank22,optimizer,optimizer_collective,edp_rs,22,1,6,-1,1785477764505915461,1785477764721150822,215235361,0,0,expert_dp_grad_reduce_scatter:pg=1071,same_rank_dp_rs
55,tail:rank6,pipeline_optimizer_bridge,software_tail,optimizer_tail,6,0,6,3,1785477764742441244,1785477764758881466,16440222,0,16440222,,rank6:B3
55,opt:dp_rs:round0:dp_grad_reduce_scatter_pg_1:rank6,optimizer,optimizer_collective,dp_rs,6,0,6,-1,1785477764758881466,1785477764913232969,154351503,0,0,dp_grad_reduce_scatter:pg=1,pp_frontier
55,opt:edp_rs:round0:expert_dp_grad_reduce_scatter_pg_1055:rank6,optimizer,optimizer_collective,edp_rs,6,0,6,-1,1785477764918132350,1785477764974624910,56492560,0,0,expert_dp_grad_reduce_scatter:pg=1055,same_rank_dp_rs
55,opt:dp_ag0:round0:dp_param_allgather_pg_7:rank54,optimizer,optimizer_collective,dp_ag0,54,3,6,-1,1785477765003439685,1785477765012627538,9187853,0,0,dp_param_allgather:pg=7,world_rs_done
55,opt:dp_ag0:round0:dp_param_allgather_pg_17:rank134,optimizer,optimizer_collective,dp_ag0,134,8,6,-1,1785477765003480539,1785477765012235576,8755037,0,0,dp_param_allgather:pg=17,world_rs_done
55,opt:dp_ag0:round0:dp_param_allgather_pg_21:rank166,optimizer,optimizer_collective,dp_ag0,166,10,6,-1,1785477765003519746,1785477765011844689,8324943,0,0,dp_param_allgather:pg=21,world_rs_done
55,opt:dp_ag0:round0:dp_param_allgather_pg_9:rank70,optimizer,optimizer_collective,dp_ag0,70,4,6,-1,1785477765003569584,1785477765011985036,8415452,0,0,dp_param_allgather:pg=9,world_rs_done
55,opt:dp_ag0:round0:dp_param_allgather_pg_25:rank198,optimizer,optimizer_collective,dp_ag0,198,12,6,-1,1785477765003676106,1785477765012176220,8500114,0,0,dp_param_allgather:pg=25,world_rs_done
55,opt:dp_ag0:round0:dp_param_allgather_pg_23:rank182,optimizer,optimizer_collective,dp_ag0,182,11,6,-1,1785477765003760166,1785477765012211798,8451632,0,0,dp_param_allgather:pg=23,world_rs_done
55,opt:dp_ag0:round0:dp_param_allgather_pg_11:rank86,optimizer,optimizer_collective,dp_ag0,86,5,6,-1,1785477765003772538,1785477765012220783,8448245,0,0,dp_param_allgather:pg=11,world_rs_done
55,opt:dp_ag0:round0:dp_param_allgather_pg_5:rank38,optimizer,optimizer_collective,dp_ag0,38,2,6,-1,1785477765003810483,1785477765012331207,8520724,0,0,dp_param_allgather:pg=5,world_rs_done
55,opt:dp_ag0:round0:dp_param_allgather_pg_19:rank150,optimizer,optimizer_collective,dp_ag0,150,9,6,-1,1785477765003874026,1785477765012225057,8351031,0,0,dp_param_allgather:pg=19,world_rs_done
55,opt:dp_ag0:round0:dp_param_allgather_pg_27:rank214,optimizer,optimizer_collective,dp_ag0,214,13,6,-1,1785477765003950018,1785477765012174872,8224854,0,0,dp_param_allgather:pg=27,world_rs_done
55,opt:dp_ag0:round0:dp_param_allgather_pg_29:rank230,optimizer,optimizer_collective,dp_ag0,230,14,6,-1,1785477765004016918,1785477765016505749,12488831,0,0,dp_param_allgather:pg=29,world_rs_done
55,opt:dp_ag0:round0:dp_param_allgather_pg_15:rank118,optimizer,optimizer_collective,dp_ag0,118,7,6,-1,1785477765004049920,1785477765012185734,8135814,0,0,dp_param_allgather:pg=15,world_rs_done
