iteration,pp_stage,behavior,kind,round,group_key,fct_group_id,group_size,observed_ranks,payload_bytes,reference_first_start_ns,reference_ready_ns,reference_group_end_ns,simulated_first_start_ns,simulated_ready_ns,simulated_group_end_ns,reference_tail_after_last_release_ns,simulated_tail_after_last_release_ns,network_tail_shift_ns,group_finish_shift_ns,iteration_drag_ns,hidden_by_slack_ns,downstream_slack_ns,exposure_ratio,fully_hidden,critical_before,critical_after
55,1,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1065,iter55:pp1:edp_ag1:round1:expert_dp_param_allgather:pg=1065,2,2,1887436800,1785477765167271708,1785477765167340266,1785477765221804209,1785477765167271708,1785477765167340266,1785477765221804209,54463943,54463943,0,0,0,0,18044050,,False,False,False
55,1,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1067,iter55:pp1:edp_ag1:round1:expert_dp_param_allgather:pg=1067,2,2,1887436800,1785477765167254408,1785477765167319464,1785477765222360317,1785477765167254408,1785477765167319464,1785477765222360317,55040853,55040853,0,0,0,0,17487942,,False,False,False
55,1,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1069,iter55:pp1:edp_ag1:round1:expert_dp_param_allgather:pg=1069,2,2,1887436800,1785477765167231573,1785477765167320829,1785477765219859308,1785477765167231573,1785477765167320829,1785477765219859308,52538479,52538479,0,0,0,0,19988951,,False,False,False
55,1,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1071,iter55:pp1:edp_ag1:round1:expert_dp_param_allgather:pg=1071,2,2,1887436800,1785477765167249790,1785477765167304278,1785477765222043940,1785477765167249790,1785477765167304278,1785477765222043940,54739662,54739662,0,0,0,0,17804319,,False,False,False
55,1,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1073,iter55:pp1:edp_ag1:round1:expert_dp_param_allgather:pg=1073,2,2,1887436800,1785477765167256062,1785477765167341693,1785477765219724684,1785477765167256062,1785477765167341693,1785477765219724684,52382991,52382991,0,0,0,0,20123575,,False,False,False
55,1,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1059,iter55:pp1:edp_rs:round0:expert_dp_grad_reduce_scatter:pg=1059,2,2,7549747200,1785477764505796713,1785477764505936108,1785477764714691417,1785477764505796713,1785477764505936108,1785477764714691417,208755309,208755309,0,0,0,0,260125051,,False,False,False
55,1,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1061,iter55:pp1:edp_rs:round0:expert_dp_grad_reduce_scatter:pg=1061,2,2,7549747200,1785477764506026948,1785477764506184668,1785477764718428192,1785477764506026948,1785477764506184668,1785477764718428192,212243524,212243524,0,0,0,0,256388276,,False,False,False
55,1,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1063,iter55:pp1:edp_rs:round0:expert_dp_grad_reduce_scatter:pg=1063,2,2,7549747200,1785477764505860341,1785477764506011241,1785477764716621605,1785477764505860341,1785477764506011241,1785477764716621605,210610364,210610364,0,0,0,0,258194863,,False,False,False
55,1,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1065,iter55:pp1:edp_rs:round0:expert_dp_grad_reduce_scatter:pg=1065,2,2,7549747200,1785477764506024510,1785477764506049620,1785477764714389651,1785477764506024510,1785477764506049620,1785477764714389651,208340031,208340031,0,0,0,0,260426817,,False,False,False
55,1,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1067,iter55:pp1:edp_rs:round0:expert_dp_grad_reduce_scatter:pg=1067,2,2,7549747200,1785477764505864246,1785477764506242557,1785477764718461888,1785477764505864246,1785477764506242557,1785477764718461888,212219331,212219331,0,0,0,0,256354580,,False,False,False
55,1,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1069,iter55:pp1:edp_rs:round0:expert_dp_grad_reduce_scatter:pg=1069,2,2,7549747200,1785477764505930589,1785477764505937636,1785477764713527826,1785477764505930589,1785477764505937636,1785477764713527826,207590190,207590190,0,0,0,0,261288642,,False,False,False
55,1,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1071,iter55:pp1:edp_rs:round0:expert_dp_grad_reduce_scatter:pg=1071,2,2,7549747200,1785477764505915461,1785477764506438579,1785477764721199672,1785477764505915461,1785477764506438579,1785477764721199672,214761093,214761093,0,0,0,0,253616796,,False,False,False
55,1,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1073,iter55:pp1:edp_rs:round0:expert_dp_grad_reduce_scatter:pg=1073,2,2,7549747200,1785477764506159175,1785477764506282272,1785477764715616603,1785477764506159175,1785477764506282272,1785477764715616603,209334331,209334331,0,0,0,0,259199865,,False,False,False
55,2,dp_param_allgather,dp_ag0,0,dp_param_allgather:pg=5,iter55:pp2:dp_ag0:round0:dp_param_allgather:pg=5,16,16,98621440,1785477765003642343,1785477765004864852,1785477765012331447,1785477765003642343,1785477765004864852,1785477765012331447,7466595,7466595,0,0,0,0,17247876,,False,False,False
55,2,dp_param_allgather,dp_ag1,1,dp_param_allgather:pg=5,iter55:pp2:dp_ag1:round1:dp_param_allgather:pg=5,16,16,98621440,1785477765153111610,1785477765158733343,1785477765166365537,1785477765153111610,1785477765158733343,1785477765166365537,7632194,7632194,0,0,0,0,17247876,,False,False,False
55,2,dp_grad_reduce_scatter,dp_rs,0,dp_grad_reduce_scatter:pg=5,iter55:pp2:dp_rs:round0:dp_grad_reduce_scatter:pg=5,16,16,3155886080,1785477763520434068,1785477763648241640,1785477763663775602,1785477763520434068,1785477763648241640,1785477763663775602,15533962,15533962,0,0,0,0,1080876203,,False,False,False
55,2,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1075,iter55:pp2:edp_ag0:round0:expert_dp_param_allgather:pg=1075,2,2,1887436800,1785477765012332138,1785477765012372687,1785477765066755763,1785477765012332138,1785477765012372687,1785477765066755763,54383076,54383076,0,0,0,0,21434484,,False,False,False
55,2,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1077,iter55:pp2:edp_ag0:round0:expert_dp_param_allgather:pg=1077,2,2,1887436800,1785477765012314066,1785477765012324843,1785477765066751617,1785477765012314066,1785477765012324843,1785477765066751617,54426774,54426774,0,0,0,0,21118321,,False,False,False
55,2,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1079,iter55:pp2:edp_ag0:round0:expert_dp_param_allgather:pg=1079,2,2,1887436800,1785477765012239475,1785477765012357952,1785477765066882943,1785477765012239475,1785477765012357952,1785477765066882943,54524991,54524991,0,0,0,0,21483641,,False,False,False
55,2,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1081,iter55:pp2:edp_ag0:round0:expert_dp_param_allgather:pg=1081,2,2,1887436800,1785477765012255286,1785477765012347247,1785477765070984921,1785477765012255286,1785477765012347247,1785477765070984921,58637674,58637674,0,0,0,0,17247876,,False,False,False
55,2,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1083,iter55:pp2:edp_ag0:round0:expert_dp_param_allgather:pg=1083,2,2,1887436800,1785477765012249840,1785477765012339047,1785477765067134221,1785477765012249840,1785477765012339047,1785477765067134221,54795174,54795174,0,0,0,0,21030025,,False,False,False
55,2,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1085,iter55:pp2:edp_ag0:round0:expert_dp_param_allgather:pg=1085,2,2,1887436800,1785477765012327188,1785477765012369706,1785477765070727035,1785477765012327188,1785477765012369706,1785477765070727035,58357329,58357329,0,0,0,0,17275639,,False,False,False
55,2,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1087,iter55:pp2:edp_ag0:round0:expert_dp_param_allgather:pg=1087,2,2,1887436800,1785477765012297027,1785477765012341825,1785477765068209987,1785477765012297027,1785477765012341825,1785477765068209987,55868162,55868162,0,0,0,0,19188305,,False,False,False
55,2,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1089,iter55:pp2:edp_ag0:round0:expert_dp_param_allgather:pg=1089,2,2,1887436800,1785477765012287909,1785477765012308565,1785477765065883878,1785477765012287909,1785477765012308565,1785477765065883878,53575313,53575313,0,0,0,0,22102284,,False,False,False
55,2,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1075,iter55:pp2:edp_ag1:round1:expert_dp_param_allgather:pg=1075,2,2,1887436800,1785477765166313236,1785477765166362512,1785477765220862488,1785477765166313236,1785477765166362512,1785477765220862488,54499976,54499976,0,0,0,0,18985771,,False,False,False
55,2,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1077,iter55:pp2:edp_ag1:round1:expert_dp_param_allgather:pg=1077,2,2,1887436800,1785477765166329663,1785477765166371094,1785477765219553474,1785477765166329663,1785477765166371094,1785477765219553474,53182380,53182380,0,0,0,0,20294785,,False,False,False
55,2,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1079,iter55:pp2:edp_ag1:round1:expert_dp_param_allgather:pg=1079,2,2,1887436800,1785477765166310792,1785477765166401647,1785477765220159755,1785477765166310792,1785477765166401647,1785477765220159755,53758108,53758108,0,0,0,0,19688504,,False,False,False
55,2,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1081,iter55:pp2:edp_ag1:round1:expert_dp_param_allgather:pg=1081,2,2,1887436800,1785477765166308766,1785477765166411917,1785477765218540010,1785477765166308766,1785477765166411917,1785477765218540010,52128093,52128093,0,0,0,0,21308249,,False,False,False
55,2,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1083,iter55:pp2:edp_ag1:round1:expert_dp_param_allgather:pg=1083,2,2,1887436800,1785477765166316540,1785477765166386565,1785477765220228355,1785477765166316540,1785477765166386565,1785477765220228355,53841790,53841790,0,0,0,0,19619904,,False,False,False
55,2,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1085,iter55:pp2:edp_ag1:round1:expert_dp_param_allgather:pg=1085,2,2,1887436800,1785477765166344827,1785477765166410441,1785477765219642744,1785477765166344827,1785477765166410441,1785477765219642744,53232303,53232303,0,0,0,0,20205515,,False,False,False
55,2,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1087,iter55:pp2:edp_ag1:round1:expert_dp_param_allgather:pg=1087,2,2,1887436800,1785477765166354242,1785477765166411507,1785477765218460186,1785477765166354242,1785477765166411507,1785477765218460186,52048679,52048679,0,0,0,0,21388073,,False,False,False
55,2,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1089,iter55:pp2:edp_ag1:round1:expert_dp_param_allgather:pg=1089,2,2,1887436800,1785477765166312515,1785477765166383417,1785477765222600383,1785477765166312515,1785477765166383417,1785477765222600383,56216966,56216966,0,0,0,0,17247876,,False,False,False
55,2,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1075,iter55:pp2:edp_rs:round0:expert_dp_grad_reduce_scatter:pg=1075,2,2,7549747200,1785477763681165404,1785477763681273355,1785477763884384564,1785477763681165404,1785477763681273355,1785477763884384564,203111209,203111209,0,0,0,0,1090431904,,False,False,False
55,2,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1077,iter55:pp2:edp_rs:round0:expert_dp_grad_reduce_scatter:pg=1077,2,2,7549747200,1785477763681265649,1785477763681397445,1785477763892756422,1785477763681265649,1785477763681397445,1785477763892756422,211358977,211358977,0,0,0,0,1082060046,,False,False,False
55,2,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1079,iter55:pp2:edp_rs:round0:expert_dp_grad_reduce_scatter:pg=1079,2,2,7549747200,1785477763681361247,1785477763681475913,1785477763891610385,1785477763681361247,1785477763681475913,1785477763891610385,210134472,210134472,0,0,0,0,1083206083,,False,False,False
55,2,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1081,iter55:pp2:edp_rs:round0:expert_dp_grad_reduce_scatter:pg=1081,2,2,7549747200,1785477763681323694,1785477763681439113,1785477763892866798,1785477763681323694,1785477763681439113,1785477763892866798,211427685,211427685,0,0,0,0,1081949670,,False,False,False
55,2,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1083,iter55:pp2:edp_rs:round0:expert_dp_grad_reduce_scatter:pg=1083,2,2,7549747200,1785477763681349871,1785477763681760014,1785477763891891063,1785477763681349871,1785477763681760014,1785477763891891063,210131049,210131049,0,0,0,0,1082925405,,False,False,False
55,2,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1085,iter55:pp2:edp_rs:round0:expert_dp_grad_reduce_scatter:pg=1085,2,2,7549747200,1785477763681409124,1785477763681498646,1785477763893940265,1785477763681409124,1785477763681498646,1785477763893940265,212441619,212441619,0,0,0,0,1080876203,,False,False,False
55,2,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1087,iter55:pp2:edp_rs:round0:expert_dp_grad_reduce_scatter:pg=1087,2,2,7549747200,1785477763681254187,1785477763681276169,1785477763890336937,1785477763681254187,1785477763681276169,1785477763890336937,209060768,209060768,0,0,0,0,1084479531,,False,False,False
55,2,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1089,iter55:pp2:edp_rs:round0:expert_dp_grad_reduce_scatter:pg=1089,2,2,7549747200,1785477763681277566,1785477763681360439,1785477763892313375,1785477763681277566,1785477763681360439,1785477763892313375,210952936,210952936,0,0,0,0,1082503093,,False,False,False
55,3,dp_param_allgather,dp_ag0,0,dp_param_allgather:pg=7,iter55:pp3:dp_ag0:round0:dp_param_allgather:pg=7,16,16,98621440,1785477765003439685,1785477765005163592,1785477765012666397,1785477765003439685,1785477765005163592,1785477765012666397,7502805,7502805,0,0,0,0,7629183,,False,False,False
55,3,dp_param_allgather,dp_ag1,1,dp_param_allgather:pg=7,iter55:pp3:dp_ag1:round1:dp_param_allgather:pg=7,16,16,98621440,1785477765153024082,1785477765162837647,1785477765170211754,1785477765153024082,1785477765162837647,1785477765170211754,7374107,7374107,0,0,0,0,7629183,,False,False,False
55,3,dp_grad_reduce_scatter,dp_rs,0,dp_grad_reduce_scatter:pg=7,iter55:pp3:dp_rs:round0:dp_grad_reduce_scatter:pg=7,16,16,3155886080,1785477762702213911,1785477762844985531,1785477762860951088,1785477762702213911,1785477762844985531,1785477762860951088,15965557,15965557,0,0,0,0,1869689445,,False,False,False
55,3,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1091,iter55:pp3:edp_ag0:round0:expert_dp_param_allgather:pg=1091,2,2,1887436800,1785477765012622306,1785477765012717778,1785477765066417055,1785477765012622306,1785477765012717778,1785477765066417055,53699277,53699277,0,0,0,0,16083182,,False,False,False
55,3,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1093,iter55:pp3:edp_ag0:round0:expert_dp_param_allgather:pg=1093,2,2,1887436800,1785477765012633352,1785477765012663558,1785477765074593517,1785477765012633352,1785477765012663558,1785477765074593517,61929959,61929959,0,0,0,0,8495490,,False,False,False
55,3,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1095,iter55:pp3:edp_ag0:round0:expert_dp_param_allgather:pg=1095,2,2,1887436800,1785477765012653017,1785477765012673928,1785477765066521030,1785477765012653017,1785477765012673928,1785477765066521030,53847102,53847102,0,0,0,0,16086482,,False,False,False
55,3,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1097,iter55:pp3:edp_ag0:round0:expert_dp_param_allgather:pg=1097,2,2,1887436800,1785477765012653961,1785477765012667242,1785477765066501674,1785477765012653961,1785477765012667242,1785477765066501674,53834432,53834432,0,0,0,0,15862072,,False,False,False
55,3,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1099,iter55:pp3:edp_ag0:round0:expert_dp_param_allgather:pg=1099,2,2,1887436800,1785477765012631025,1785477765012645592,1785477765066582185,1785477765012631025,1785477765012645592,1785477765066582185,53936593,53936593,0,0,0,0,15269154,,False,False,False
55,3,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1101,iter55:pp3:edp_ag0:round0:expert_dp_param_allgather:pg=1101,2,2,1887436800,1785477765012657320,1785477765012681237,1785477765075049105,1785477765012657320,1785477765012681237,1785477765075049105,62367868,62367868,0,0,0,0,7629183,,False,False,False
55,3,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1103,iter55:pp3:edp_ag0:round0:expert_dp_param_allgather:pg=1103,2,2,1887436800,1785477765012638038,1785477765012657085,1785477765066875888,1785477765012638038,1785477765012657085,1785477765066875888,54218803,54218803,0,0,0,0,15885812,,False,False,False
55,3,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1105,iter55:pp3:edp_ag0:round0:expert_dp_param_allgather:pg=1105,2,2,1887436800,1785477765012622945,1785477765012637835,1785477765066193697,1785477765012622945,1785477765012637835,1785477765066193697,53555862,53555862,0,0,0,0,16957864,,False,False,False
55,3,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1091,iter55:pp3:edp_ag1:round1:expert_dp_param_allgather:pg=1091,2,2,1887436800,1785477765170183210,1785477765170271446,1785477765222796802,1785477765170183210,1785477765170271446,1785477765222796802,52525356,52525356,0,0,0,0,17051457,,False,False,False
55,3,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1093,iter55:pp3:edp_ag1:round1:expert_dp_param_allgather:pg=1093,2,2,1887436800,1785477765170170442,1785477765170202134,1785477765232047293,1785477765170170442,1785477765170202134,1785477765232047293,61845159,61845159,0,0,0,0,7800966,,False,False,False
55,3,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1095,iter55:pp3:edp_ag1:round1:expert_dp_param_allgather:pg=1095,2,2,1887436800,1785477765170160125,1785477765170245554,1785477765223203402,1785477765170160125,1785477765170245554,1785477765223203402,52957848,52957848,0,0,0,0,16644857,,False,False,False
55,3,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1097,iter55:pp3:edp_ag1:round1:expert_dp_param_allgather:pg=1097,2,2,1887436800,1785477765170175528,1785477765170186414,1785477765222453116,1785477765170175528,1785477765170186414,1785477765222453116,52266702,52266702,0,0,0,0,17395143,,False,False,False
55,3,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1099,iter55:pp3:edp_ag1:round1:expert_dp_param_allgather:pg=1099,2,2,1887436800,1785477765170142881,1785477765170198119,1785477765224326033,1785477765170142881,1785477765170198119,1785477765224326033,54127914,54127914,0,0,0,0,15522226,,False,False,False
55,3,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1101,iter55:pp3:edp_ag1:round1:expert_dp_param_allgather:pg=1101,2,2,1887436800,1785477765170220287,1785477765170254700,1785477765232219076,1785477765170220287,1785477765170254700,1785477765232219076,61964376,61964376,0,0,0,0,7629183,,False,False,False
55,3,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1103,iter55:pp3:edp_ag1:round1:expert_dp_param_allgather:pg=1103,2,2,1887436800,1785477765170174860,1785477765170282077,1785477765222300866,1785477765170174860,1785477765170282077,1785477765222300866,52018789,52018789,0,0,0,0,17547393,,False,False,False
55,3,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1105,iter55:pp3:edp_ag1:round1:expert_dp_param_allgather:pg=1105,2,2,1887436800,1785477765170168983,1785477765170221741,1785477765222323927,1785477765170168983,1785477765170221741,1785477765222323927,52102186,52102186,0,0,0,0,17524332,,False,False,False
55,3,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1091,iter55:pp3:edp_rs:round0:expert_dp_grad_reduce_scatter:pg=1091,2,2,7549747200,1785477762878188627,1785477762878735957,1785477763086620008,1785477762878188627,1785477762878735957,1785477763086620008,207884051,207884051,0,0,0,0,1888196460,,False,False,False
55,3,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1093,iter55:pp3:edp_rs:round0:expert_dp_grad_reduce_scatter:pg=1093,2,2,7549747200,1785477762878565349,1785477762878707356,1785477763096495562,1785477762878565349,1785477762878707356,1785477763096495562,217788206,217788206,0,0,0,0,1878320906,,False,False,False
55,3,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1095,iter55:pp3:edp_rs:round0:expert_dp_grad_reduce_scatter:pg=1095,2,2,7549747200,1785477762878610552,1785477762878963762,1785477763086862997,1785477762878610552,1785477762878963762,1785477763086862997,207899235,207899235,0,0,0,0,1887953471,,False,False,False
55,3,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1097,iter55:pp3:edp_rs:round0:expert_dp_grad_reduce_scatter:pg=1097,2,2,7549747200,1785477762878502675,1785477762878768467,1785477763105127023,1785477762878502675,1785477762878768467,1785477763105127023,226358556,226358556,0,0,0,0,1869689445,,False,False,False
55,3,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1099,iter55:pp3:edp_rs:round0:expert_dp_grad_reduce_scatter:pg=1099,2,2,7549747200,1785477762878520480,1785477762878684638,1785477763087143785,1785477762878520480,1785477762878684638,1785477763087143785,208459147,208459147,0,0,0,0,1887672683,,False,False,False
55,3,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1101,iter55:pp3:edp_rs:round0:expert_dp_grad_reduce_scatter:pg=1101,2,2,7549747200,1785477762878809567,1785477762878874529,1785477763088130198,1785477762878809567,1785477762878874529,1785477763088130198,209255669,209255669,0,0,0,0,1886686270,,False,False,False
55,3,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1103,iter55:pp3:edp_rs:round0:expert_dp_grad_reduce_scatter:pg=1103,2,2,7549747200,1785477762878411422,1785477762878495185,1785477763086503712,1785477762878411422,1785477762878495185,1785477763086503712,208008527,208008527,0,0,0,0,1888312756,,False,False,False
55,3,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1105,iter55:pp3:edp_rs:round0:expert_dp_grad_reduce_scatter:pg=1105,2,2,7549747200,1785477762878501029,1785477762879291579,1785477763091270620,1785477762878501029,1785477762879291579,1785477763091270620,211979041,211979041,0,0,0,0,1883545848,,False,False,False
55,4,dp_param_allgather,dp_ag0,0,dp_param_allgather:pg=9,iter55:pp4:dp_ag0:round0:dp_param_allgather:pg=9,16,16,98621440,1785477765003439566,1785477765004478913,1785477765011994885,1785477765003439566,1785477765004478913,1785477765011994885,7515972,7515972,0,0,0,0,17271680,,False,False,False
55,4,dp_param_allgather,dp_ag1,1,dp_param_allgather:pg=9,iter55:pp4:dp_ag1:round1:dp_param_allgather:pg=9,16,16,98621440,1785477765151217255,1785477765161502708,1785477765168868061,1785477765151217255,1785477765161502708,1785477765168868061,7365353,7365353,0,0,0,0,17271680,,False,False,False
55,4,dp_grad_reduce_scatter,dp_rs,0,dp_grad_reduce_scatter:pg=9,iter55:pp4:dp_rs:round0:dp_grad_reduce_scatter:pg=9,16,16,3155886080,1785477761885002054,1785477762054124920,1785477762069808983,1785477761885002054,1785477762054124920,1785477762069808983,15684063,15684063,0,0,0,0,2667326875,,False,False,False
55,4,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1107,iter55:pp4:edp_ag0:round0:expert_dp_param_allgather:pg=1107,2,2,1887436800,1785477765011938491,1785477765011996997,1785477765064524763,1785477765011938491,1785477765011996997,1785477765064524763,52527766,52527766,0,0,0,0,26779760,,False,False,False
55,4,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1109,iter55:pp4:edp_ag0:round0:expert_dp_param_allgather:pg=1109,2,2,1887436800,1785477765011930527,1785477765012002679,1785477765064308860,1785477765011930527,1785477765012002679,1785477765064308860,52306181,52306181,0,0,0,0,25956516,,False,False,False
55,4,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1111,iter55:pp4:edp_ag0:round0:expert_dp_param_allgather:pg=1111,2,2,1887436800,1785477765011914090,1785477765012008017,1785477765065667290,1785477765011914090,1785477765012008017,1785477765065667290,53659273,53659273,0,0,0,0,24943803,,False,False,False
55,4,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1113,iter55:pp4:edp_ag0:round0:expert_dp_param_allgather:pg=1113,2,2,1887436800,1785477765011952477,1785477765011982108,1785477765067520797,1785477765011952477,1785477765011982108,1785477765067520797,55538689,55538689,0,0,0,0,23303776,,False,False,False
55,4,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1115,iter55:pp4:edp_ag0:round0:expert_dp_param_allgather:pg=1115,2,2,1887436800,1785477765011919497,1785477765012051681,1785477765065653821,1785477765011919497,1785477765012051681,1785477765065653821,53602140,53602140,0,0,0,0,25454515,,False,False,False
55,4,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1117,iter55:pp4:edp_ag0:round0:expert_dp_param_allgather:pg=1117,2,2,1887436800,1785477765011928778,1785477765011938619,1785477765074009724,1785477765011928778,1785477765011938619,1785477765074009724,62071105,62071105,0,0,0,0,17271680,,False,False,False
55,4,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1119,iter55:pp4:edp_ag0:round0:expert_dp_param_allgather:pg=1119,2,2,1887436800,1785477765011893619,1785477765012008676,1785477765066954632,1785477765011893619,1785477765012008676,1785477765066954632,54945956,54945956,0,0,0,0,23915469,,False,False,False
55,4,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1121,iter55:pp4:edp_ag0:round0:expert_dp_param_allgather:pg=1121,2,2,1887436800,1785477765011890994,1785477765012003634,1785477765065142243,1785477765011890994,1785477765012003634,1785477765065142243,53138609,53138609,0,0,0,0,27214297,,False,False,False
55,4,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1107,iter55:pp4:edp_ag1:round1:expert_dp_param_allgather:pg=1107,2,2,1887436800,1785477765168840306,1785477765168864339,1785477765222576579,1785477765168840306,1785477765168864339,1785477765222576579,53712240,53712240,0,0,0,0,17271680,,False,False,False
55,4,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1109,iter55:pp4:edp_ag1:round1:expert_dp_param_allgather:pg=1109,2,2,1887436800,1785477765168849902,1785477765168854790,1785477765222526971,1785477765168849902,1785477765168854790,1785477765222526971,53672181,53672181,0,0,0,0,17321288,,False,False,False
55,4,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1111,iter55:pp4:edp_ag1:round1:expert_dp_param_allgather:pg=1111,2,2,1887436800,1785477765168819388,1785477765168837804,1785477765220756858,1785477765168819388,1785477765168837804,1785477765220756858,51919054,51919054,0,0,0,0,19091401,,False,False,False
55,4,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1113,iter55:pp4:edp_ag1:round1:expert_dp_param_allgather:pg=1113,2,2,1887436800,1785477765168831700,1785477765168879149,1785477765222545853,1785477765168831700,1785477765168879149,1785477765222545853,53666704,53666704,0,0,0,0,17302406,,False,False,False
